"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -7.95206450512E+001, +0.00000000000E+000
+9.02985000000E+007, -1.14758181630E+002, +0.00000000000E+000
+1.80297000000E+008, -9.07972771773E+001, +0.00000000000E+000
+2.70295500000E+008, -7.83000983079E+001, +0.00000000000E+000
+3.60294000000E+008, -8.75637954551E+001, +0.00000000000E+000
+4.50292500000E+008, -7.41163055585E+001, +0.00000000000E+000
+5.40291000000E+008, -7.37362466843E+001, +0.00000000000E+000
+6.30289500000E+008, -6.92578674835E+001, +0.00000000000E+000
+7.20288000000E+008, -6.76938338448E+001, +0.00000000000E+000
+8.10286500000E+008, -7.08886413133E+001, +0.00000000000E+000
+9.00285000000E+008, -7.04320582132E+001, +0.00000000000E+000
+9.90283500000E+008, -7.12613745418E+001, +0.00000000000E+000
+1.08028200000E+009, -6.74900467808E+001, +0.00000000000E+000
+1.17028050000E+009, -7.16127519075E+001, +0.00000000000E+000
+1.26027900000E+009, -8.22983379746E+001, +0.00000000000E+000
+1.35027750000E+009, -8.09257116368E+001, +0.00000000000E+000
+1.44027600000E+009, -8.36843405881E+001, +0.00000000000E+000
+1.53027450000E+009, -9.16629077262E+001, +0.00000000000E+000
+1.62027300000E+009, -7.74515235742E+001, +0.00000000000E+000
+1.71027150000E+009, -8.29219860145E+001, +0.00000000000E+000
+1.80027000000E+009, -8.24623903144E+001, +0.00000000000E+000
+1.89026850000E+009, -8.43475144069E+001, +0.00000000000E+000
+1.98026700000E+009, -8.57256265621E+001, +0.00000000000E+000
+2.07026550000E+009, -8.17064020978E+001, +0.00000000000E+000
+2.16026400000E+009, -8.94288569473E+001, +0.00000000000E+000
+2.25026250000E+009, -9.04929396541E+001, +0.00000000000E+000
+2.34026100000E+009, -9.61795210282E+001, +0.00000000000E+000
+2.43025950000E+009, -9.33124825351E+001, +0.00000000000E+000
+2.52025800000E+009, -9.28094008233E+001, +0.00000000000E+000
