"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -8.00668698326E+001, +0.00000000000E+000
+9.02985000000E+007, -8.85342485550E+001, +0.00000000000E+000
+1.80297000000E+008, -6.76705776795E+001, +0.00000000000E+000
+2.70295500000E+008, -6.40742427024E+001, +0.00000000000E+000
+3.60294000000E+008, -6.69736461680E+001, +0.00000000000E+000
+4.50292500000E+008, -5.49200632912E+001, +0.00000000000E+000
+5.40291000000E+008, -6.03443009848E+001, +0.00000000000E+000
+6.30289500000E+008, -6.83315989292E+001, +0.00000000000E+000
+7.20288000000E+008, -5.50704171876E+001, +0.00000000000E+000
+8.10286500000E+008, -5.87594206966E+001, +0.00000000000E+000
+9.00285000000E+008, -5.91874140643E+001, +0.00000000000E+000
+9.90283500000E+008, -5.51367733376E+001, +0.00000000000E+000
+1.08028200000E+009, -5.42407083460E+001, +0.00000000000E+000
+1.17028050000E+009, -5.82394851469E+001, +0.00000000000E+000
+1.26027900000E+009, -6.54871768295E+001, +0.00000000000E+000
+1.35027750000E+009, -7.61659815928E+001, +0.00000000000E+000
+1.44027600000E+009, -8.09440260314E+001, +0.00000000000E+000
+1.53027450000E+009, -6.26029607485E+001, +0.00000000000E+000
+1.62027300000E+009, -6.51324848220E+001, +0.00000000000E+000
+1.71027150000E+009, -7.39527596054E+001, +0.00000000000E+000
+1.80027000000E+009, -6.69589737987E+001, +0.00000000000E+000
+1.89026850000E+009, -6.65947023620E+001, +0.00000000000E+000
+1.98026700000E+009, -7.30591048148E+001, +0.00000000000E+000
+2.07026550000E+009, -7.07032745377E+001, +0.00000000000E+000
+2.16026400000E+009, -7.13903648004E+001, +0.00000000000E+000
+2.25026250000E+009, -6.97500662453E+001, +0.00000000000E+000
+2.34026100000E+009, -6.62924186147E+001, +0.00000000000E+000
+2.43025950000E+009, -6.59610446678E+001, +0.00000000000E+000
+2.52025800000E+009, -6.80591790450E+001, +0.00000000000E+000
+2.61025650000E+009, -6.40178495529E+001, +0.00000000000E+000
+2.70025500000E+009, -6.25406577891E+001, +0.00000000000E+000
+2.79025350000E+009, -6.71444980007E+001, +0.00000000000E+000
+2.88025200000E+009, -6.37567713745E+001, +0.00000000000E+000
+2.97025050000E+009, -6.46837624179E+001, +0.00000000000E+000
+3.06024900000E+009, -7.35814082195E+001, +0.00000000000E+000
+3.15024750000E+009, -6.83875026746E+001, +0.00000000000E+000
+3.24024600000E+009, -6.92979222732E+001, +0.00000000000E+000
+3.33024450000E+009, -6.91504057772E+001, +0.00000000000E+000
+3.42024300000E+009, -6.77723322500E+001, +0.00000000000E+000
+3.51024150000E+009, -6.75498931196E+001, +0.00000000000E+000
+3.60024000000E+009, -6.78477985265E+001, +0.00000000000E+000
+3.69023850000E+009, -6.83738449189E+001, +0.00000000000E+000
