"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -8.18834314242E+001, +0.00000000000E+000
+9.02985000000E+007, -9.58122775876E+001, +0.00000000000E+000
+1.80297000000E+008, -7.41550332194E+001, +0.00000000000E+000
+2.70295500000E+008, -7.20314442635E+001, +0.00000000000E+000
+3.60294000000E+008, -6.56109791915E+001, +0.00000000000E+000
+4.50292500000E+008, -7.02945143984E+001, +0.00000000000E+000
+5.40291000000E+008, -6.42288535527E+001, +0.00000000000E+000
+6.30289500000E+008, -6.83053722419E+001, +0.00000000000E+000
+7.20288000000E+008, -6.25577356245E+001, +0.00000000000E+000
+8.10286500000E+008, -6.80478335684E+001, +0.00000000000E+000
+9.00285000000E+008, -6.26929887097E+001, +0.00000000000E+000
+9.90283500000E+008, -6.82305720691E+001, +0.00000000000E+000
+1.08028200000E+009, -7.57653319059E+001, +0.00000000000E+000
+1.17028050000E+009, -7.31994601389E+001, +0.00000000000E+000
+1.26027900000E+009, -7.61295969762E+001, +0.00000000000E+000
+1.35027750000E+009, -8.66231456236E+001, +0.00000000000E+000
+1.44027600000E+009, -7.24554933451E+001, +0.00000000000E+000
+1.53027450000E+009, -8.07511654621E+001, +0.00000000000E+000
+1.62027300000E+009, -8.16504718068E+001, +0.00000000000E+000
+1.71027150000E+009, -7.75432605019E+001, +0.00000000000E+000
+1.80027000000E+009, -8.73546494889E+001, +0.00000000000E+000
+1.89026850000E+009, -7.58358655716E+001, +0.00000000000E+000
+1.98026700000E+009, -9.28030525858E+001, +0.00000000000E+000
+2.07026550000E+009, -1.12608759752E+002, +0.00000000000E+000
+2.16026400000E+009, -8.27385054044E+001, +0.00000000000E+000
+2.25026250000E+009, -8.56111134475E+001, +0.00000000000E+000
+2.34026100000E+009, -8.50805419747E+001, +0.00000000000E+000
+2.43025950000E+009, -9.29477474665E+001, +0.00000000000E+000
+2.52025800000E+009, -9.30467783110E+001, +0.00000000000E+000
+2.61025650000E+009, -9.12487248515E+001, +0.00000000000E+000
+2.70025500000E+009, -1.02257713922E+002, +0.00000000000E+000
+2.79025350000E+009, -9.00403148660E+001, +0.00000000000E+000
+2.88025200000E+009, -9.12632466677E+001, +0.00000000000E+000
+2.97025050000E+009, -9.07533689772E+001, +0.00000000000E+000
+3.06024900000E+009, -9.60357760420E+001, +0.00000000000E+000
+3.15024750000E+009, -8.92448941698E+001, +0.00000000000E+000
+3.24024600000E+009, -8.77617962208E+001, +0.00000000000E+000
+3.33024450000E+009, -8.45887907547E+001, +0.00000000000E+000
+3.42024300000E+009, -8.48392240827E+001, +0.00000000000E+000
+3.51024150000E+009, -9.05474056430E+001, +0.00000000000E+000
+3.60024000000E+009, -8.69319827578E+001, +0.00000000000E+000
+3.69023850000E+009, -8.32964199304E+001, +0.00000000000E+000
+3.78023700000E+009, -8.16315455032E+001, +0.00000000000E+000
+3.87023550000E+009, -8.26801002165E+001, +0.00000000000E+000
+3.96023400000E+009, -9.00916455753E+001, +0.00000000000E+000
+4.05023250000E+009, -8.82683279415E+001, +0.00000000000E+000
+4.14023100000E+009, -8.42074254998E+001, +0.00000000000E+000
+4.23022950000E+009, -7.88027278392E+001, +0.00000000000E+000
+4.32022800000E+009, -8.07712559330E+001, +0.00000000000E+000
+4.41022650000E+009, -8.43110293201E+001, +0.00000000000E+000
+4.50022500000E+009, -8.22835471453E+001, +0.00000000000E+000
+4.59022350000E+009, -8.05075286449E+001, +0.00000000000E+000
+4.68022200000E+009, -8.18025095770E+001, +0.00000000000E+000
+4.77022050000E+009, -8.79974600752E+001, +0.00000000000E+000
+4.86021900000E+009, -8.13361985966E+001, +0.00000000000E+000
+4.95021750000E+009, -8.28428215334E+001, +0.00000000000E+000
+5.04021600000E+009, -8.49937150009E+001, +0.00000000000E+000
+5.13021450000E+009, -8.37296864204E+001, +0.00000000000E+000
+5.22021300000E+009, -8.53687453247E+001, +0.00000000000E+000
+5.31021150000E+009, -8.44017215070E+001, +0.00000000000E+000
+5.40021000000E+009, -8.97376028821E+001, +0.00000000000E+000
+5.49020850000E+009, -9.19964739356E+001, +0.00000000000E+000
+5.58020700000E+009, -1.14157337408E+002, +0.00000000000E+000
+5.67020550000E+009, -9.29108350495E+001, +0.00000000000E+000
+5.76020400000E+009, -8.46910362908E+001, +0.00000000000E+000
+5.85020250000E+009, -7.90357844032E+001, +0.00000000000E+000
+5.94020100000E+009, -7.76833913505E+001, +0.00000000000E+000
+6.03019950000E+009, -7.40334719183E+001, +0.00000000000E+000
+6.12019800000E+009, -7.65628450433E+001, +0.00000000000E+000
+6.21019650000E+009, -7.42061416332E+001, +0.00000000000E+000
+6.30019500000E+009, -7.83887066088E+001, +0.00000000000E+000
+6.39019350000E+009, -7.41942426200E+001, +0.00000000000E+000
+6.48019200000E+009, -7.65055764101E+001, +0.00000000000E+000
+6.57019050000E+009, -7.22058718700E+001, +0.00000000000E+000
+6.66018900000E+009, -7.39424839761E+001, +0.00000000000E+000
+6.75018750000E+009, -7.64456134094E+001, +0.00000000000E+000
+6.84018600000E+009, -7.45981475735E+001, +0.00000000000E+000
+6.93018450000E+009, -7.15634822376E+001, +0.00000000000E+000
+7.02018300000E+009, -7.42628838315E+001, +0.00000000000E+000
+7.11018150000E+009, -7.32428245510E+001, +0.00000000000E+000
+7.20018000000E+009, -7.31262335311E+001, +0.00000000000E+000
+7.29017850000E+009, -7.45905311944E+001, +0.00000000000E+000
+7.38017700000E+009, -7.57267295861E+001, +0.00000000000E+000
+7.47017550000E+009, -7.45480393820E+001, +0.00000000000E+000
+7.56017400000E+009, -7.72561507132E+001, +0.00000000000E+000
+7.65017250000E+009, -7.21417334035E+001, +0.00000000000E+000
+7.74017100000E+009, -7.60797236535E+001, +0.00000000000E+000
+7.83016950000E+009, -7.68625484265E+001, +0.00000000000E+000
+7.92016800000E+009, -7.32607668274E+001, +0.00000000000E+000
+8.01016650000E+009, -7.60142974266E+001, +0.00000000000E+000
+8.10016500000E+009, -7.87133150068E+001, +0.00000000000E+000
+8.19016350000E+009, -7.52683043167E+001, +0.00000000000E+000
+8.28016200000E+009, -8.77502192032E+001, +0.00000000000E+000
+8.37016050000E+009, -7.86671109528E+001, +0.00000000000E+000
+8.46015900000E+009, -9.24603816302E+001, +0.00000000000E+000
+8.55015750000E+009, -9.07322425703E+001, +0.00000000000E+000
+8.64015600000E+009, -8.36892279016E+001, +0.00000000000E+000
+8.73015450000E+009, -9.17340438847E+001, +0.00000000000E+000
+8.82015300000E+009, -9.44932578602E+001, +0.00000000000E+000
+8.91015150000E+009, -9.19278337790E+001, +0.00000000000E+000
+9.00015000000E+009, -8.99433509448E+001, +0.00000000000E+000
+9.09014850000E+009, -8.02346495709E+001, +0.00000000000E+000
+9.18014700000E+009, -9.15192147857E+001, +0.00000000000E+000
+9.27014550000E+009, -9.34941611972E+001, +0.00000000000E+000
+9.36014400000E+009, -8.15255377631E+001, +0.00000000000E+000
+9.45014250000E+009, -8.49338780472E+001, +0.00000000000E+000
+9.54014100000E+009, -9.28137503267E+001, +0.00000000000E+000
+9.63013950000E+009, -8.18676044162E+001, +0.00000000000E+000
+9.72013800000E+009, -8.09954576355E+001, +0.00000000000E+000
+9.81013650000E+009, -7.95512441057E+001, +0.00000000000E+000
+9.90013500000E+009, -7.77353344319E+001, +0.00000000000E+000
+9.99013350000E+009, -8.57902069223E+001, +0.00000000000E+000
+1.00801320000E+010, -7.73105088693E+001, +0.00000000000E+000
+1.01701305000E+010, -7.86542875025E+001, +0.00000000000E+000
+1.02601290000E+010, -7.84188634947E+001, +0.00000000000E+000
+1.03501275000E+010, -7.55614711661E+001, +0.00000000000E+000
+1.04401260000E+010, -8.54601403727E+001, +0.00000000000E+000
+1.05301245000E+010, -7.94344075676E+001, +0.00000000000E+000
+1.06201230000E+010, -8.05410172905E+001, +0.00000000000E+000
+1.07101215000E+010, -7.91388004508E+001, +0.00000000000E+000
+1.08001200000E+010, -7.99138269971E+001, +0.00000000000E+000
+1.08901185000E+010, -7.78267796429E+001, +0.00000000000E+000
+1.09801170000E+010, -7.84385918428E+001, +0.00000000000E+000
+1.10701155000E+010, -7.43864479210E+001, +0.00000000000E+000
+1.11601140000E+010, -7.60959055488E+001, +0.00000000000E+000
+1.12501125000E+010, -8.23485185915E+001, +0.00000000000E+000
+1.13401110000E+010, -8.39756342236E+001, +0.00000000000E+000
+1.14301095000E+010, -7.34543029534E+001, +0.00000000000E+000
+1.15201080000E+010, -7.44025110034E+001, +0.00000000000E+000
