"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -7.94598083575E+001, +0.00000000000E+000
+9.02985000000E+007, -9.04736266637E+001, +0.00000000000E+000
+1.80297000000E+008, -7.08849561426E+001, +0.00000000000E+000
+2.70295500000E+008, -6.40748657670E+001, +0.00000000000E+000
+3.60294000000E+008, -6.64658655220E+001, +0.00000000000E+000
+4.50292500000E+008, -5.79298831462E+001, +0.00000000000E+000
+5.40291000000E+008, -5.99105123402E+001, +0.00000000000E+000
+6.30289500000E+008, -6.28010028898E+001, +0.00000000000E+000
+7.20288000000E+008, -5.74405282826E+001, +0.00000000000E+000
+8.10286500000E+008, -6.25611946115E+001, +0.00000000000E+000
+9.00285000000E+008, -5.89615101586E+001, +0.00000000000E+000
+9.90283500000E+008, -5.72562176204E+001, +0.00000000000E+000
+1.08028200000E+009, -5.67935912440E+001, +0.00000000000E+000
+1.17028050000E+009, -6.00825284914E+001, +0.00000000000E+000
+1.26027900000E+009, -6.52497279596E+001, +0.00000000000E+000
+1.35027750000E+009, -6.88976821897E+001, +0.00000000000E+000
+1.44027600000E+009, -7.21080644419E+001, +0.00000000000E+000
+1.53027450000E+009, -7.02968867919E+001, +0.00000000000E+000
+1.62027300000E+009, -6.42286364982E+001, +0.00000000000E+000
+1.71027150000E+009, -6.75478256685E+001, +0.00000000000E+000
+1.80027000000E+009, -6.76932778509E+001, +0.00000000000E+000
+1.89026850000E+009, -6.31793771059E+001, +0.00000000000E+000
+1.98026700000E+009, -6.57266394908E+001, +0.00000000000E+000
+2.07026550000E+009, -6.86754586936E+001, +0.00000000000E+000
+2.16026400000E+009, -7.01453426297E+001, +0.00000000000E+000
+2.25026250000E+009, -6.87979018818E+001, +0.00000000000E+000
+2.34026100000E+009, -6.95576509288E+001, +0.00000000000E+000
+2.43025950000E+009, -6.61000581825E+001, +0.00000000000E+000
+2.52025800000E+009, -7.00610972111E+001, +0.00000000000E+000
+2.61025650000E+009, -7.05722496050E+001, +0.00000000000E+000
+2.70025500000E+009, -6.76727513920E+001, +0.00000000000E+000
+2.79025350000E+009, -7.26663074471E+001, +0.00000000000E+000
+2.88025200000E+009, -7.27841292254E+001, +0.00000000000E+000
+2.97025050000E+009, -7.37570620088E+001, +0.00000000000E+000
+3.06024900000E+009, -7.85317071873E+001, +0.00000000000E+000
+3.15024750000E+009, -7.86875823690E+001, +0.00000000000E+000
+3.24024600000E+009, -8.18413416044E+001, +0.00000000000E+000
+3.33024450000E+009, -8.45676673841E+001, +0.00000000000E+000
+3.42024300000E+009, -8.89638732119E+001, +0.00000000000E+000
+3.51024150000E+009, -8.57871968242E+001, +0.00000000000E+000
+3.60024000000E+009, -8.94851592868E+001, +0.00000000000E+000
+3.69023850000E+009, -8.61749440068E+001, +0.00000000000E+000
+3.78023700000E+009, -8.41248471614E+001, +0.00000000000E+000
+3.87023550000E+009, -8.64236107824E+001, +0.00000000000E+000
+3.96023400000E+009, -8.62134645361E+001, +0.00000000000E+000
+4.05023250000E+009, -9.00086497834E+001, +0.00000000000E+000
+4.14023100000E+009, -8.53052931460E+001, +0.00000000000E+000
+4.23022950000E+009, -8.87678011622E+001, +0.00000000000E+000
+4.32022800000E+009, -8.94153458691E+001, +0.00000000000E+000
+4.41022650000E+009, -8.42643065269E+001, +0.00000000000E+000
+4.50022500000E+009, -9.01099272256E+001, +0.00000000000E+000
+4.59022350000E+009, -9.74533600965E+001, +0.00000000000E+000
+4.68022200000E+009, -8.93418355663E+001, +0.00000000000E+000
+4.77022050000E+009, -9.04756999794E+001, +0.00000000000E+000
+4.86021900000E+009, -9.60936989376E+001, +0.00000000000E+000
+4.95021750000E+009, -1.00982296605E+002, +0.00000000000E+000
+5.04021600000E+009, -9.77481794157E+001, +0.00000000000E+000
+5.13021450000E+009, -1.06910512806E+002, +0.00000000000E+000
+5.22021300000E+009, -9.45824363571E+001, +0.00000000000E+000
+5.31021150000E+009, -8.81804625650E+001, +0.00000000000E+000
+5.40021000000E+009, -9.43591792349E+001, +0.00000000000E+000
+5.49020850000E+009, -9.17281724938E+001, +0.00000000000E+000
+5.58020700000E+009, -8.67688379967E+001, +0.00000000000E+000
+5.67020550000E+009, -8.64528184370E+001, +0.00000000000E+000
+5.76020400000E+009, -1.02141303829E+002, +0.00000000000E+000
+5.85020250000E+009, -8.32464020704E+001, +0.00000000000E+000
+5.94020100000E+009, -7.95099922583E+001, +0.00000000000E+000
+6.03019950000E+009, -9.16492329600E+001, +0.00000000000E+000
+6.12019800000E+009, -8.85993149755E+001, +0.00000000000E+000
+6.21019650000E+009, -8.24442030463E+001, +0.00000000000E+000
+6.30019500000E+009, -8.56230947887E+001, +0.00000000000E+000
+6.39019350000E+009, -1.04751237436E+002, +0.00000000000E+000
+6.48019200000E+009, -8.41048624453E+001, +0.00000000000E+000
+6.57019050000E+009, -8.35872763395E+001, +0.00000000000E+000
+6.66018900000E+009, -8.65700122296E+001, +0.00000000000E+000
+6.75018750000E+009, -7.89193729453E+001, +0.00000000000E+000
+6.84018600000E+009, -9.51428869142E+001, +0.00000000000E+000
+6.93018450000E+009, -8.65044722585E+001, +0.00000000000E+000
+7.02018300000E+009, -8.96284415487E+001, +0.00000000000E+000
+7.11018150000E+009, -8.79556359716E+001, +0.00000000000E+000
+7.20018000000E+009, -8.82425004384E+001, +0.00000000000E+000
+7.29017850000E+009, -9.22730632107E+001, +0.00000000000E+000
+7.38017700000E+009, -8.45007026170E+001, +0.00000000000E+000
+7.47017550000E+009, -9.10480723286E+001, +0.00000000000E+000
+7.56017400000E+009, -9.58550835254E+001, +0.00000000000E+000
+7.65017250000E+009, -9.11922527166E+001, +0.00000000000E+000
+7.74017100000E+009, -8.85723974212E+001, +0.00000000000E+000
+7.83016950000E+009, -1.00291904341E+002, +0.00000000000E+000
+7.92016800000E+009, -9.09251285445E+001, +0.00000000000E+000
+8.01016650000E+009, -9.71990999540E+001, +0.00000000000E+000
+8.10016500000E+009, -9.29151393549E+001, +0.00000000000E+000
+8.19016350000E+009, -1.08498978905E+002, +0.00000000000E+000
+8.28016200000E+009, -1.08150195058E+002, +0.00000000000E+000
+8.37016050000E+009, -9.98131775416E+001, +0.00000000000E+000
+8.46015900000E+009, -9.92598545455E+001, +0.00000000000E+000
+8.55015750000E+009, -9.41350588348E+001, +0.00000000000E+000
+8.64015600000E+009, -8.97859076525E+001, +0.00000000000E+000
+8.73015450000E+009, -9.50595802709E+001, +0.00000000000E+000
+8.82015300000E+009, -1.01002465646E+002, +0.00000000000E+000
+8.91015150000E+009, -9.58158547653E+001, +0.00000000000E+000
+9.00015000000E+009, -9.63497816593E+001, +0.00000000000E+000
+9.09014850000E+009, -9.68177394629E+001, +0.00000000000E+000
+9.18014700000E+009, -9.01828585301E+001, +0.00000000000E+000
+9.27014550000E+009, -9.31913460896E+001, +0.00000000000E+000
+9.36014400000E+009, -8.91808955952E+001, +0.00000000000E+000
+9.45014250000E+009, -9.13530028030E+001, +0.00000000000E+000
+9.54014100000E+009, -9.35033880286E+001, +0.00000000000E+000
