"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -7.91916604574E+001, +0.00000000000E+000
+9.02985000000E+007, -1.22546198170E+002, +0.00000000000E+000
+1.80297000000E+008, -9.57534781424E+001, +0.00000000000E+000
+2.70295500000E+008, -8.16334077483E+001, +0.00000000000E+000
+3.60294000000E+008, -9.26230514307E+001, +0.00000000000E+000
+4.50292500000E+008, -7.54455709467E+001, +0.00000000000E+000
+5.40291000000E+008, -8.11608974377E+001, +0.00000000000E+000
+6.30289500000E+008, -7.38533435080E+001, +0.00000000000E+000
+7.20288000000E+008, -6.83649220413E+001, +0.00000000000E+000
+8.10286500000E+008, -6.87635862001E+001, +0.00000000000E+000
+9.00285000000E+008, -6.49834225491E+001, +0.00000000000E+000
+9.90283500000E+008, -6.54152575985E+001, +0.00000000000E+000
+1.08028200000E+009, -6.67343524908E+001, +0.00000000000E+000
+1.17028050000E+009, -7.03339897632E+001, +0.00000000000E+000
+1.26027900000E+009, -7.75589128765E+001, +0.00000000000E+000
+1.35027750000E+009, -8.34027233022E+001, +0.00000000000E+000
+1.44027600000E+009, -9.11886697851E+001, +0.00000000000E+000
+1.53027450000E+009, -8.29485585885E+001, +0.00000000000E+000
+1.62027300000E+009, -9.01839954254E+001, +0.00000000000E+000
+1.71027150000E+009, -9.88902711981E+001, +0.00000000000E+000
+1.80027000000E+009, -9.18446742324E+001, +0.00000000000E+000
+1.89026850000E+009, -9.36505654275E+001, +0.00000000000E+000
+1.98026700000E+009, -1.01329305195E+002, +0.00000000000E+000
+2.07026550000E+009, -1.03448326356E+002, +0.00000000000E+000
+2.16026400000E+009, -9.49955103793E+001, +0.00000000000E+000
+2.25026250000E+009, -1.07448811901E+002, +0.00000000000E+000
+2.34026100000E+009, -8.91975927217E+001, +0.00000000000E+000
+2.43025950000E+009, -1.18621749828E+002, +0.00000000000E+000
+2.52025800000E+009, -9.76087392778E+001, +0.00000000000E+000
+2.61025650000E+009, -9.50305550204E+001, +0.00000000000E+000
+2.70025500000E+009, -1.03501836471E+002, +0.00000000000E+000
+2.79025350000E+009, -1.00316184866E+002, +0.00000000000E+000
+2.88025200000E+009, -9.61318786762E+001, +0.00000000000E+000
+2.97025050000E+009, -1.02186977347E+002, +0.00000000000E+000
+3.06024900000E+009, -1.02286824609E+002, +0.00000000000E+000
+3.15024750000E+009, -1.07671142557E+002, +0.00000000000E+000
+3.24024600000E+009, -9.97593153294E+001, +0.00000000000E+000
+3.33024450000E+009, -1.01262892005E+002, +0.00000000000E+000
+3.42024300000E+009, -9.89966384711E+001, +0.00000000000E+000
+3.51024150000E+009, -1.05015072891E+002, +0.00000000000E+000
+3.60024000000E+009, -9.69819666275E+001, +0.00000000000E+000
+3.69023850000E+009, -9.36983309081E+001, +0.00000000000E+000
+3.78023700000E+009, -1.08460304269E+002, +0.00000000000E+000
+3.87023550000E+009, -9.21119768807E+001, +0.00000000000E+000
+3.96023400000E+009, -9.38216513680E+001, +0.00000000000E+000
+4.05023250000E+009, -9.31626384541E+001, +0.00000000000E+000
+4.14023100000E+009, -9.25101316445E+001, +0.00000000000E+000
+4.23022950000E+009, -9.37126421348E+001, +0.00000000000E+000
+4.32022800000E+009, -9.58636223585E+001, +0.00000000000E+000
+4.41022650000E+009, -9.35065029250E+001, +0.00000000000E+000
+4.50022500000E+009, -9.50158841263E+001, +0.00000000000E+000
+4.59022350000E+009, -9.40038982710E+001, +0.00000000000E+000
+4.68022200000E+009, -9.18663237717E+001, +0.00000000000E+000
+4.77022050000E+009, -9.36710063047E+001, +0.00000000000E+000
+4.86021900000E+009, -1.06164054606E+002, +0.00000000000E+000
+4.95021750000E+009, -9.34238004251E+001, +0.00000000000E+000
+5.04021600000E+009, -9.26752180165E+001, +0.00000000000E+000
+5.13021450000E+009, -9.97327186770E+001, +0.00000000000E+000
+5.22021300000E+009, -9.54210399339E+001, +0.00000000000E+000
+5.31021150000E+009, -9.39720125286E+001, +0.00000000000E+000
+5.40021000000E+009, -9.27764527903E+001, +0.00000000000E+000
+5.49020850000E+009, -9.09295687768E+001, +0.00000000000E+000
+5.58020700000E+009, -8.61553556712E+001, +0.00000000000E+000
+5.67020550000E+009, -8.82749828251E+001, +0.00000000000E+000
+5.76020400000E+009, -8.16600086982E+001, +0.00000000000E+000
+5.85020250000E+009, -8.53023393767E+001, +0.00000000000E+000
+5.94020100000E+009, -7.84810391764E+001, +0.00000000000E+000
+6.03019950000E+009, -7.41684134592E+001, +0.00000000000E+000
+6.12019800000E+009, -8.25029226289E+001, +0.00000000000E+000
+6.21019650000E+009, -7.73489482180E+001, +0.00000000000E+000
+6.30019500000E+009, -7.09316493392E+001, +0.00000000000E+000
