"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -8.10603709497E+001, +0.00000000000E+000
+9.02985000000E+007, -1.05901907678E+002, +0.00000000000E+000
+1.80297000000E+008, -9.81971616062E+001, +0.00000000000E+000
+2.70295500000E+008, -9.63598308372E+001, +0.00000000000E+000
+3.60294000000E+008, -8.75797710053E+001, +0.00000000000E+000
+4.50292500000E+008, -8.37365682040E+001, +0.00000000000E+000
+5.40291000000E+008, -8.01136697607E+001, +0.00000000000E+000
+6.30289500000E+008, -9.08862940109E+001, +0.00000000000E+000
+7.20288000000E+008, -8.81790185872E+001, +0.00000000000E+000
+8.10286500000E+008, -8.68952001939E+001, +0.00000000000E+000
+9.00285000000E+008, -8.39538493683E+001, +0.00000000000E+000
+9.90283500000E+008, -8.89397212762E+001, +0.00000000000E+000
+1.08028200000E+009, -8.68533764434E+001, +0.00000000000E+000
+1.17028050000E+009, -9.31580352059E+001, +0.00000000000E+000
+1.26027900000E+009, -9.27061996067E+001, +0.00000000000E+000
+1.35027750000E+009, -9.50900471098E+001, +0.00000000000E+000
+1.44027600000E+009, -9.27537019588E+001, +0.00000000000E+000
+1.53027450000E+009, -9.02375801909E+001, +0.00000000000E+000
+1.62027300000E+009, -8.61593464827E+001, +0.00000000000E+000
+1.71027150000E+009, -9.87900740755E+001, +0.00000000000E+000
+1.80027000000E+009, -9.36267284662E+001, +0.00000000000E+000
+1.89026850000E+009, -9.23510478979E+001, +0.00000000000E+000
+1.98026700000E+009, -1.08021207615E+002, +0.00000000000E+000
+2.07026550000E+009, -9.69320202193E+001, +0.00000000000E+000
+2.16026400000E+009, -9.66326162308E+001, +0.00000000000E+000
+2.25026250000E+009, -9.69003416807E+001, +0.00000000000E+000
+2.34026100000E+009, -9.74393638940E+001, +0.00000000000E+000
+2.43025950000E+009, -8.73011749436E+001, +0.00000000000E+000
+2.52025800000E+009, -9.62706583534E+001, +0.00000000000E+000
+2.61025650000E+009, -1.02356033832E+002, +0.00000000000E+000
+2.70025500000E+009, -1.00772918722E+002, +0.00000000000E+000
+2.79025350000E+009, -1.02028239275E+002, +0.00000000000E+000
+2.88025200000E+009, -1.06446619231E+002, +0.00000000000E+000
+2.97025050000E+009, -9.52323496428E+001, +0.00000000000E+000
+3.06024900000E+009, -9.60228710044E+001, +0.00000000000E+000
+3.15024750000E+009, -9.25271501871E+001, +0.00000000000E+000
+3.24024600000E+009, -9.60038224958E+001, +0.00000000000E+000
+3.33024450000E+009, -9.87715423109E+001, +0.00000000000E+000
+3.42024300000E+009, -9.27787544337E+001, +0.00000000000E+000
+3.51024150000E+009, -9.86868789321E+001, +0.00000000000E+000
+3.60024000000E+009, -9.05307300388E+001, +0.00000000000E+000
+3.69023850000E+009, -1.22286842960E+002, +0.00000000000E+000
+3.78023700000E+009, -9.82700554336E+001, +0.00000000000E+000
+3.87023550000E+009, -1.00767787991E+002, +0.00000000000E+000
+3.96023400000E+009, -9.52027094963E+001, +0.00000000000E+000
+4.05023250000E+009, -9.49725872826E+001, +0.00000000000E+000
+4.14023100000E+009, -9.38946390779E+001, +0.00000000000E+000
+4.23022950000E+009, -9.25263276049E+001, +0.00000000000E+000
+4.32022800000E+009, -9.35552662516E+001, +0.00000000000E+000
+4.41022650000E+009, -8.87844333995E+001, +0.00000000000E+000
+4.50022500000E+009, -9.45855775514E+001, +0.00000000000E+000
+4.59022350000E+009, -9.28360948224E+001, +0.00000000000E+000
+4.68022200000E+009, -9.38028039808E+001, +0.00000000000E+000
+4.77022050000E+009, -9.73812691455E+001, +0.00000000000E+000
+4.86021900000E+009, -9.63248990113E+001, +0.00000000000E+000
+4.95021750000E+009, -1.04838131932E+002, +0.00000000000E+000
+5.04021600000E+009, -1.01092924031E+002, +0.00000000000E+000
+5.13021450000E+009, -9.76987504287E+001, +0.00000000000E+000
+5.22021300000E+009, -1.04095648922E+002, +0.00000000000E+000
+5.31021150000E+009, -9.25569448228E+001, +0.00000000000E+000
+5.40021000000E+009, -8.99175715535E+001, +0.00000000000E+000
+5.49020850000E+009, -9.20246582666E+001, +0.00000000000E+000
+5.58020700000E+009, -8.76491839694E+001, +0.00000000000E+000
+5.67020550000E+009, -9.08298682299E+001, +0.00000000000E+000
+5.76020400000E+009, -8.84906192727E+001, +0.00000000000E+000
+5.85020250000E+009, -7.93572509370E+001, +0.00000000000E+000
+5.94020100000E+009, -7.68583349151E+001, +0.00000000000E+000
+6.03019950000E+009, -7.31661710808E+001, +0.00000000000E+000
+6.12019800000E+009, -7.54160845749E+001, +0.00000000000E+000
+6.21019650000E+009, -7.93617456660E+001, +0.00000000000E+000
+6.30019500000E+009, -7.11278183447E+001, +0.00000000000E+000
+6.39019350000E+009, -7.70164597839E+001, +0.00000000000E+000
+6.48019200000E+009, -7.09272027564E+001, +0.00000000000E+000
+6.57019050000E+009, -7.37892306785E+001, +0.00000000000E+000
+6.66018900000E+009, -7.56675803384E+001, +0.00000000000E+000
+6.75018750000E+009, -7.92931321861E+001, +0.00000000000E+000
+6.84018600000E+009, -7.17331176551E+001, +0.00000000000E+000
+6.93018450000E+009, -7.09473381602E+001, +0.00000000000E+000
+7.02018300000E+009, -8.68105510109E+001, +0.00000000000E+000
+7.11018150000E+009, -8.04650660121E+001, +0.00000000000E+000
+7.20018000000E+009, -8.15531692356E+001, +0.00000000000E+000
+7.29017850000E+009, -7.54591250775E+001, +0.00000000000E+000
+7.38017700000E+009, -1.00924208726E+002, +0.00000000000E+000
+7.47017550000E+009, -7.39636785650E+001, +0.00000000000E+000
+7.56017400000E+009, -7.29192670012E+001, +0.00000000000E+000
+7.65017250000E+009, -8.50525783126E+001, +0.00000000000E+000
+7.74017100000E+009, -8.59208094601E+001, +0.00000000000E+000
+7.83016950000E+009, -7.82088037195E+001, +0.00000000000E+000
+7.92016800000E+009, -8.14236703373E+001, +0.00000000000E+000
+8.01016650000E+009, -7.19702022689E+001, +0.00000000000E+000
