"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -8.18928089029E+001, +0.00000000000E+000
+9.02985000000E+007, -1.12117955791E+002, +0.00000000000E+000
+1.80297000000E+008, -9.64648135155E+001, +0.00000000000E+000
+2.70295500000E+008, -9.08135124676E+001, +0.00000000000E+000
+3.60294000000E+008, -9.63985721716E+001, +0.00000000000E+000
+4.50292500000E+008, -8.05493168598E+001, +0.00000000000E+000
+5.40291000000E+008, -8.14208517254E+001, +0.00000000000E+000
+6.30289500000E+008, -8.17305213134E+001, +0.00000000000E+000
+7.20288000000E+008, -8.02373981025E+001, +0.00000000000E+000
+8.10286500000E+008, -8.65932135749E+001, +0.00000000000E+000
+9.00285000000E+008, -8.18887509313E+001, +0.00000000000E+000
+9.90283500000E+008, -7.73498431274E+001, +0.00000000000E+000
+1.08028200000E+009, -7.61895895743E+001, +0.00000000000E+000
+1.17028050000E+009, -7.74830808423E+001, +0.00000000000E+000
+1.26027900000E+009, -8.24783837439E+001, +0.00000000000E+000
+1.35027750000E+009, -8.46299820505E+001, +0.00000000000E+000
+1.44027600000E+009, -8.58797047376E+001, +0.00000000000E+000
+1.53027450000E+009, -9.47867834459E+001, +0.00000000000E+000
+1.62027300000E+009, -9.10275717419E+001, +0.00000000000E+000
+1.71027150000E+009, -1.00320211686E+002, +0.00000000000E+000
+1.80027000000E+009, -1.01215539843E+002, +0.00000000000E+000
+1.89026850000E+009, -9.23758806589E+001, +0.00000000000E+000
+1.98026700000E+009, -9.56441064565E+001, +0.00000000000E+000
+2.07026550000E+009, -1.02335250337E+002, +0.00000000000E+000
+2.16026400000E+009, -1.00098508026E+002, +0.00000000000E+000
+2.25026250000E+009, -9.56546513908E+001, +0.00000000000E+000
+2.34026100000E+009, -9.66421230205E+001, +0.00000000000E+000
+2.43025950000E+009, -9.63946219639E+001, +0.00000000000E+000
+2.52025800000E+009, -9.28089882722E+001, +0.00000000000E+000
+2.61025650000E+009, -8.97706535173E+001, +0.00000000000E+000
+2.70025500000E+009, -9.29303373613E+001, +0.00000000000E+000
+2.79025350000E+009, -9.27606941868E+001, +0.00000000000E+000
+2.88025200000E+009, -9.53974552890E+001, +0.00000000000E+000
+2.97025050000E+009, -9.37119876883E+001, +0.00000000000E+000
+3.06024900000E+009, -9.67236665131E+001, +0.00000000000E+000
+3.15024750000E+009, -9.57270256773E+001, +0.00000000000E+000
+3.24024600000E+009, -9.53407963512E+001, +0.00000000000E+000
+3.33024450000E+009, -1.10303513510E+002, +0.00000000000E+000
+3.42024300000E+009, -1.17902995594E+002, +0.00000000000E+000
+3.51024150000E+009, -9.35316383788E+001, +0.00000000000E+000
+3.60024000000E+009, -9.60141191942E+001, +0.00000000000E+000
+3.69023850000E+009, -9.44616821432E+001, +0.00000000000E+000
+3.78023700000E+009, -8.97117256293E+001, +0.00000000000E+000
+3.87023550000E+009, -8.99506660426E+001, +0.00000000000E+000
+3.96023400000E+009, -8.79784027907E+001, +0.00000000000E+000
+4.05023250000E+009, -8.97028504050E+001, +0.00000000000E+000
+4.14023100000E+009, -8.82204657538E+001, +0.00000000000E+000
+4.23022950000E+009, -8.73800342139E+001, +0.00000000000E+000
+4.32022800000E+009, -8.79644585796E+001, +0.00000000000E+000
+4.41022650000E+009, -8.67782029521E+001, +0.00000000000E+000
+4.50022500000E+009, -8.73767548676E+001, +0.00000000000E+000
+4.59022350000E+009, -9.13169206740E+001, +0.00000000000E+000
+4.68022200000E+009, -9.47620672531E+001, +0.00000000000E+000
+4.77022050000E+009, -9.73690240566E+001, +0.00000000000E+000
+4.86021900000E+009, -1.02553460412E+002, +0.00000000000E+000
+4.95021750000E+009, -1.01461286733E+002, +0.00000000000E+000
+5.04021600000E+009, -1.14242792649E+002, +0.00000000000E+000
+5.13021450000E+009, -9.50936163067E+001, +0.00000000000E+000
+5.22021300000E+009, -9.06830461827E+001, +0.00000000000E+000
+5.31021150000E+009, -9.57044381677E+001, +0.00000000000E+000
+5.40021000000E+009, -9.42874177178E+001, +0.00000000000E+000
+5.49020850000E+009, -9.19372386869E+001, +0.00000000000E+000
+5.58020700000E+009, -9.30275551950E+001, +0.00000000000E+000
+5.67020550000E+009, -9.54343268188E+001, +0.00000000000E+000
+5.76020400000E+009, -8.90015217777E+001, +0.00000000000E+000
+5.85020250000E+009, -9.16363009561E+001, +0.00000000000E+000
+5.94020100000E+009, -8.46171752787E+001, +0.00000000000E+000
+6.03019950000E+009, -7.59852886038E+001, +0.00000000000E+000
+6.12019800000E+009, -7.70288171494E+001, +0.00000000000E+000
+6.21019650000E+009, -7.27999730393E+001, +0.00000000000E+000
+6.30019500000E+009, -7.67678998168E+001, +0.00000000000E+000
+6.39019350000E+009, -8.04800569611E+001, +0.00000000000E+000
