"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -7.90631823895E+001, +0.00000000000E+000
+9.02985000000E+007, -1.02817097077E+002, +0.00000000000E+000
+1.80297000000E+008, -8.35681911814E+001, +0.00000000000E+000
+2.70295500000E+008, -7.09056961280E+001, +0.00000000000E+000
+3.60294000000E+008, -8.68722774036E+001, +0.00000000000E+000
+4.50292500000E+008, -6.61169719365E+001, +0.00000000000E+000
+5.40291000000E+008, -8.35245833096E+001, +0.00000000000E+000
+6.30289500000E+008, -6.48861389405E+001, +0.00000000000E+000
+7.20288000000E+008, -6.13924040647E+001, +0.00000000000E+000
+8.10286500000E+008, -5.93798094082E+001, +0.00000000000E+000
+9.00285000000E+008, -6.00848575350E+001, +0.00000000000E+000
+9.90283500000E+008, -5.91189056372E+001, +0.00000000000E+000
+1.08028200000E+009, -5.97856054878E+001, +0.00000000000E+000
+1.17028050000E+009, -6.54865136846E+001, +0.00000000000E+000
+1.26027900000E+009, -6.83288245567E+001, +0.00000000000E+000
+1.35027750000E+009, -7.37240900001E+001, +0.00000000000E+000
+1.44027600000E+009, -8.52835172734E+001, +0.00000000000E+000
+1.53027450000E+009, -7.95033093862E+001, +0.00000000000E+000
+1.62027300000E+009, -8.36270266086E+001, +0.00000000000E+000
+1.71027150000E+009, -8.46342194029E+001, +0.00000000000E+000
+1.80027000000E+009, -7.79852282152E+001, +0.00000000000E+000
+1.89026850000E+009, -8.04160130801E+001, +0.00000000000E+000
+1.98026700000E+009, -8.57938570320E+001, +0.00000000000E+000
+2.07026550000E+009, -8.70113939494E+001, +0.00000000000E+000
+2.16026400000E+009, -9.03691121598E+001, +0.00000000000E+000
+2.25026250000E+009, -8.64483748783E+001, +0.00000000000E+000
+2.34026100000E+009, -9.20713361381E+001, +0.00000000000E+000
+2.43025950000E+009, -8.57536145799E+001, +0.00000000000E+000
+2.52025800000E+009, -8.75572885083E+001, +0.00000000000E+000
+2.61025650000E+009, -9.53639767130E+001, +0.00000000000E+000
+2.70025500000E+009, -9.98854725232E+001, +0.00000000000E+000
+2.79025350000E+009, -8.93621972890E+001, +0.00000000000E+000
+2.88025200000E+009, -9.18355112181E+001, +0.00000000000E+000
+2.97025050000E+009, -9.01241239948E+001, +0.00000000000E+000
+3.06024900000E+009, -8.77777273622E+001, +0.00000000000E+000
+3.15024750000E+009, -8.63862581203E+001, +0.00000000000E+000
+3.24024600000E+009, -9.24093010412E+001, +0.00000000000E+000
+3.33024450000E+009, -9.45634558859E+001, +0.00000000000E+000
+3.42024300000E+009, -9.27919243488E+001, +0.00000000000E+000
+3.51024150000E+009, -1.01792182988E+002, +0.00000000000E+000
+3.60024000000E+009, -8.81402961662E+001, +0.00000000000E+000
+3.69023850000E+009, -8.58864824139E+001, +0.00000000000E+000
+3.78023700000E+009, -8.91276344096E+001, +0.00000000000E+000
+3.87023550000E+009, -8.26871231359E+001, +0.00000000000E+000
+3.96023400000E+009, -8.03842994091E+001, +0.00000000000E+000
+4.05023250000E+009, -8.10925838891E+001, +0.00000000000E+000
+4.14023100000E+009, -8.10950993939E+001, +0.00000000000E+000
+4.23022950000E+009, -8.23814573825E+001, +0.00000000000E+000
+4.32022800000E+009, -8.28223595408E+001, +0.00000000000E+000
+4.41022650000E+009, -8.19989326731E+001, +0.00000000000E+000
+4.50022500000E+009, -8.31441416159E+001, +0.00000000000E+000
+4.59022350000E+009, -8.33217096964E+001, +0.00000000000E+000
+4.68022200000E+009, -8.36115938544E+001, +0.00000000000E+000
+4.77022050000E+009, -8.35349687719E+001, +0.00000000000E+000
