"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -8.03684248375E+001, +0.00000000000E+000
+9.02985000000E+007, -9.20366203036E+001, +0.00000000000E+000
+1.80297000000E+008, -7.55354496608E+001, +0.00000000000E+000
+2.70295500000E+008, -6.31872583516E+001, +0.00000000000E+000
+3.60294000000E+008, -6.61071332378E+001, +0.00000000000E+000
+4.50292500000E+008, -5.99682709097E+001, +0.00000000000E+000
+5.40291000000E+008, -6.01393671793E+001, +0.00000000000E+000
+6.30289500000E+008, -6.33521143042E+001, +0.00000000000E+000
+7.20288000000E+008, -6.36826608288E+001, +0.00000000000E+000
+8.10286500000E+008, -6.45687243857E+001, +0.00000000000E+000
+9.00285000000E+008, -6.33256817621E+001, +0.00000000000E+000
+9.90283500000E+008, -6.26723115947E+001, +0.00000000000E+000
+1.08028200000E+009, -6.07368758670E+001, +0.00000000000E+000
+1.17028050000E+009, -6.37718397921E+001, +0.00000000000E+000
+1.26027900000E+009, -6.05043049237E+001, +0.00000000000E+000
+1.35027750000E+009, -6.47020648327E+001, +0.00000000000E+000
+1.44027600000E+009, -7.76426586618E+001, +0.00000000000E+000
+1.53027450000E+009, -7.23354969551E+001, +0.00000000000E+000
+1.62027300000E+009, -7.22901675517E+001, +0.00000000000E+000
+1.71027150000E+009, -8.07649502616E+001, +0.00000000000E+000
+1.80027000000E+009, -7.28790497843E+001, +0.00000000000E+000
+1.89026850000E+009, -8.25456128619E+001, +0.00000000000E+000
+1.98026700000E+009, -7.70293091488E+001, +0.00000000000E+000
+2.07026550000E+009, -7.50235349046E+001, +0.00000000000E+000
+2.16026400000E+009, -7.50342128953E+001, +0.00000000000E+000
+2.25026250000E+009, -7.47852368838E+001, +0.00000000000E+000
+2.34026100000E+009, -7.51881454646E+001, +0.00000000000E+000
+2.43025950000E+009, -7.56039091676E+001, +0.00000000000E+000
+2.52025800000E+009, -7.41333942549E+001, +0.00000000000E+000
+2.61025650000E+009, -7.32297377032E+001, +0.00000000000E+000
+2.70025500000E+009, -7.44192863949E+001, +0.00000000000E+000
+2.79025350000E+009, -7.80988425540E+001, +0.00000000000E+000
+2.88025200000E+009, -8.03440975189E+001, +0.00000000000E+000
+2.97025050000E+009, -8.10590161523E+001, +0.00000000000E+000
+3.06024900000E+009, -8.23609422252E+001, +0.00000000000E+000
+3.15024750000E+009, -8.23110296615E+001, +0.00000000000E+000
+3.24024600000E+009, -8.57376138579E+001, +0.00000000000E+000
+3.33024450000E+009, -8.76267832031E+001, +0.00000000000E+000
+3.42024300000E+009, -8.50607869588E+001, +0.00000000000E+000
+3.51024150000E+009, -8.46527973976E+001, +0.00000000000E+000
+3.60024000000E+009, -8.40249643889E+001, +0.00000000000E+000
+3.69023850000E+009, -8.49994857550E+001, +0.00000000000E+000
+3.78023700000E+009, -8.38533418219E+001, +0.00000000000E+000
+3.87023550000E+009, -8.42415737358E+001, +0.00000000000E+000
+3.96023400000E+009, -8.61743922479E+001, +0.00000000000E+000
+4.05023250000E+009, -8.62516526476E+001, +0.00000000000E+000
+4.14023100000E+009, -8.40262493295E+001, +0.00000000000E+000
+4.23022950000E+009, -8.38581069353E+001, +0.00000000000E+000
+4.32022800000E+009, -8.55939617640E+001, +0.00000000000E+000
+4.41022650000E+009, -9.31380422798E+001, +0.00000000000E+000
+4.50022500000E+009, -9.06390020557E+001, +0.00000000000E+000
+4.59022350000E+009, -9.20919616817E+001, +0.00000000000E+000
+4.68022200000E+009, -9.08162463537E+001, +0.00000000000E+000
+4.77022050000E+009, -9.07005733991E+001, +0.00000000000E+000
+4.86021900000E+009, -9.45314306469E+001, +0.00000000000E+000
+4.95021750000E+009, -9.05971623149E+001, +0.00000000000E+000
+5.04021600000E+009, -8.93906215615E+001, +0.00000000000E+000
+5.13021450000E+009, -8.87480058397E+001, +0.00000000000E+000
+5.22021300000E+009, -9.25667602683E+001, +0.00000000000E+000
+5.31021150000E+009, -9.94794391284E+001, +0.00000000000E+000
+5.40021000000E+009, -9.28160553348E+001, +0.00000000000E+000
+5.49020850000E+009, -9.17150572779E+001, +0.00000000000E+000
+5.58020700000E+009, -9.65739218489E+001, +0.00000000000E+000
+5.67020550000E+009, -9.03416919448E+001, +0.00000000000E+000
+5.76020400000E+009, -9.42780149682E+001, +0.00000000000E+000
+5.85020250000E+009, -8.74028075254E+001, +0.00000000000E+000
+5.94020100000E+009, -9.04038069421E+001, +0.00000000000E+000
+6.03019950000E+009, -9.39907666990E+001, +0.00000000000E+000
+6.12019800000E+009, -9.12679619053E+001, +0.00000000000E+000
+6.21019650000E+009, -8.83013652332E+001, +0.00000000000E+000
+6.30019500000E+009, -8.68573896008E+001, +0.00000000000E+000
+6.39019350000E+009, -8.60872722264E+001, +0.00000000000E+000
+6.48019200000E+009, -8.37175060537E+001, +0.00000000000E+000
+6.57019050000E+009, -9.74230498045E+001, +0.00000000000E+000
+6.66018900000E+009, -9.52250736275E+001, +0.00000000000E+000
+6.75018750000E+009, -8.62135371048E+001, +0.00000000000E+000
+6.84018600000E+009, -9.57963898181E+001, +0.00000000000E+000
+6.93018450000E+009, -8.90912082826E+001, +0.00000000000E+000
+7.02018300000E+009, -9.07498410294E+001, +0.00000000000E+000
+7.11018150000E+009, -8.86582673605E+001, +0.00000000000E+000
+7.20018000000E+009, -9.51185681220E+001, +0.00000000000E+000
+7.29017850000E+009, -8.72229696235E+001, +0.00000000000E+000
+7.38017700000E+009, -9.65846529182E+001, +0.00000000000E+000
+7.47017550000E+009, -9.79069231507E+001, +0.00000000000E+000
+7.56017400000E+009, -9.09368815549E+001, +0.00000000000E+000
+7.65017250000E+009, -1.00491967824E+002, +0.00000000000E+000
+7.74017100000E+009, -9.06881186364E+001, +0.00000000000E+000
+7.83016950000E+009, -8.77436797482E+001, +0.00000000000E+000
+7.92016800000E+009, -8.72111094977E+001, +0.00000000000E+000
+8.01016650000E+009, -9.91188286932E+001, +0.00000000000E+000
+8.10016500000E+009, -9.53052719946E+001, +0.00000000000E+000
+8.19016350000E+009, -1.02562109188E+002, +0.00000000000E+000
+8.28016200000E+009, -8.58877723679E+001, +0.00000000000E+000
+8.37016050000E+009, -9.52750904874E+001, +0.00000000000E+000
+8.46015900000E+009, -9.21908655616E+001, +0.00000000000E+000
+8.55015750000E+009, -9.72955014098E+001, +0.00000000000E+000
+8.64015600000E+009, -1.01342617171E+002, +0.00000000000E+000
+8.73015450000E+009, -8.34422150473E+001, +0.00000000000E+000
+8.82015300000E+009, -8.69248601607E+001, +0.00000000000E+000
+8.91015150000E+009, -9.37775556727E+001, +0.00000000000E+000
+9.00015000000E+009, -9.56816279177E+001, +0.00000000000E+000
+9.09014850000E+009, -9.15853328312E+001, +0.00000000000E+000
+9.18014700000E+009, -9.36871691238E+001, +0.00000000000E+000
+9.27014550000E+009, -9.23149876182E+001, +0.00000000000E+000
+9.36014400000E+009, -9.61231869079E+001, +0.00000000000E+000
+9.45014250000E+009, -1.01123563105E+002, +0.00000000000E+000
+9.54014100000E+009, -9.33700930438E+001, +0.00000000000E+000
+9.63013950000E+009, -9.54421761032E+001, +0.00000000000E+000
+9.72013800000E+009, -9.46298771400E+001, +0.00000000000E+000
+9.81013650000E+009, -9.22069761805E+001, +0.00000000000E+000
