"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -8.08402419453E+001, +0.00000000000E+000
+9.02985000000E+007, -9.27125792542E+001, +0.00000000000E+000
+1.80297000000E+008, -7.35832634678E+001, +0.00000000000E+000
+2.70295500000E+008, -6.28960095499E+001, +0.00000000000E+000
+3.60294000000E+008, -6.87256816024E+001, +0.00000000000E+000
+4.50292500000E+008, -5.94684724160E+001, +0.00000000000E+000
+5.40291000000E+008, -6.29579352188E+001, +0.00000000000E+000
+6.30289500000E+008, -6.05619165667E+001, +0.00000000000E+000
+7.20288000000E+008, -6.26096275929E+001, +0.00000000000E+000
+8.10286500000E+008, -6.93261077592E+001, +0.00000000000E+000
+9.00285000000E+008, -7.21555580258E+001, +0.00000000000E+000
+9.90283500000E+008, -6.14571757864E+001, +0.00000000000E+000
+1.08028200000E+009, -6.05414698963E+001, +0.00000000000E+000
+1.17028050000E+009, -6.32714451368E+001, +0.00000000000E+000
+1.26027900000E+009, -6.31737856903E+001, +0.00000000000E+000
+1.35027750000E+009, -7.32483210284E+001, +0.00000000000E+000
+1.44027600000E+009, -7.03345079654E+001, +0.00000000000E+000
+1.53027450000E+009, -7.30149942412E+001, +0.00000000000E+000
+1.62027300000E+009, -7.33605712215E+001, +0.00000000000E+000
+1.71027150000E+009, -8.31248247718E+001, +0.00000000000E+000
+1.80027000000E+009, -7.85935171574E+001, +0.00000000000E+000
+1.89026850000E+009, -7.70516671559E+001, +0.00000000000E+000
+1.98026700000E+009, -7.82830500484E+001, +0.00000000000E+000
+2.07026550000E+009, -8.34532888439E+001, +0.00000000000E+000
+2.16026400000E+009, -7.85670380395E+001, +0.00000000000E+000
+2.25026250000E+009, -7.38896486498E+001, +0.00000000000E+000
+2.34026100000E+009, -7.24120437553E+001, +0.00000000000E+000
+2.43025950000E+009, -7.39208603392E+001, +0.00000000000E+000
+2.52025800000E+009, -6.99545962083E+001, +0.00000000000E+000
+2.61025650000E+009, -7.62554608319E+001, +0.00000000000E+000
+2.70025500000E+009, -7.96008839244E+001, +0.00000000000E+000
+2.79025350000E+009, -7.98467630392E+001, +0.00000000000E+000
+2.88025200000E+009, -8.53985810579E+001, +0.00000000000E+000
+2.97025050000E+009, -8.37522153397E+001, +0.00000000000E+000
+3.06024900000E+009, -8.42291011702E+001, +0.00000000000E+000
+3.15024750000E+009, -9.05332516381E+001, +0.00000000000E+000
+3.24024600000E+009, -9.38217715381E+001, +0.00000000000E+000
+3.33024450000E+009, -9.67071109066E+001, +0.00000000000E+000
+3.42024300000E+009, -9.30355377452E+001, +0.00000000000E+000
+3.51024150000E+009, -8.92325749029E+001, +0.00000000000E+000
+3.60024000000E+009, -9.07794842749E+001, +0.00000000000E+000
+3.69023850000E+009, -9.01126581237E+001, +0.00000000000E+000
+3.78023700000E+009, -8.35604454374E+001, +0.00000000000E+000
+3.87023550000E+009, -8.34694799406E+001, +0.00000000000E+000
+3.96023400000E+009, -7.94310130295E+001, +0.00000000000E+000
+4.05023250000E+009, -8.32907912782E+001, +0.00000000000E+000
+4.14023100000E+009, -8.31694185579E+001, +0.00000000000E+000
+4.23022950000E+009, -8.33043325323E+001, +0.00000000000E+000
+4.32022800000E+009, -8.82828803395E+001, +0.00000000000E+000
+4.41022650000E+009, -8.98471852029E+001, +0.00000000000E+000
+4.50022500000E+009, -9.00470133746E+001, +0.00000000000E+000
+4.59022350000E+009, -8.32723565596E+001, +0.00000000000E+000
+4.68022200000E+009, -8.27681705372E+001, +0.00000000000E+000
+4.77022050000E+009, -8.13618676311E+001, +0.00000000000E+000
+4.86021900000E+009, -8.57643781038E+001, +0.00000000000E+000
+4.95021750000E+009, -8.38524156193E+001, +0.00000000000E+000
+5.04021600000E+009, -8.34108637709E+001, +0.00000000000E+000
+5.13021450000E+009, -8.50155963767E+001, +0.00000000000E+000
+5.22021300000E+009, -8.91861675138E+001, +0.00000000000E+000
+5.31021150000E+009, -8.88676026262E+001, +0.00000000000E+000
+5.40021000000E+009, -9.96181554686E+001, +0.00000000000E+000
+5.49020850000E+009, -9.18967571860E+001, +0.00000000000E+000
+5.58020700000E+009, -9.16095841185E+001, +0.00000000000E+000
+5.67020550000E+009, -9.03762749275E+001, +0.00000000000E+000
+5.76020400000E+009, -9.04340433900E+001, +0.00000000000E+000
+5.85020250000E+009, -9.45955261827E+001, +0.00000000000E+000
+5.94020100000E+009, -9.59930391578E+001, +0.00000000000E+000
+6.03019950000E+009, -9.38740666641E+001, +0.00000000000E+000
+6.12019800000E+009, -8.61187077727E+001, +0.00000000000E+000
+6.21019650000E+009, -9.28094307626E+001, +0.00000000000E+000
+6.30019500000E+009, -9.24230558215E+001, +0.00000000000E+000
+6.39019350000E+009, -8.95319903163E+001, +0.00000000000E+000
+6.48019200000E+009, -8.63493707639E+001, +0.00000000000E+000
+6.57019050000E+009, -9.09143942303E+001, +0.00000000000E+000
+6.66018900000E+009, -9.62132297298E+001, +0.00000000000E+000
+6.75018750000E+009, -8.87233936373E+001, +0.00000000000E+000
+6.84018600000E+009, -8.73974891111E+001, +0.00000000000E+000
+6.93018450000E+009, -8.75819929900E+001, +0.00000000000E+000
+7.02018300000E+009, -1.00772420708E+002, +0.00000000000E+000
+7.11018150000E+009, -8.63421433880E+001, +0.00000000000E+000
+7.20018000000E+009, -8.99668147742E+001, +0.00000000000E+000
+7.29017850000E+009, -8.67360919236E+001, +0.00000000000E+000
+7.38017700000E+009, -9.90471002053E+001, +0.00000000000E+000
+7.47017550000E+009, -8.87148261370E+001, +0.00000000000E+000
+7.56017400000E+009, -8.62181094325E+001, +0.00000000000E+000
+7.65017250000E+009, -8.69933475243E+001, +0.00000000000E+000
+7.74017100000E+009, -9.11996786600E+001, +0.00000000000E+000
+7.83016950000E+009, -8.97699335996E+001, +0.00000000000E+000
+7.92016800000E+009, -9.99762530989E+001, +0.00000000000E+000
+8.01016650000E+009, -8.30029547325E+001, +0.00000000000E+000
+8.10016500000E+009, -8.89130416809E+001, +0.00000000000E+000
+8.19016350000E+009, -9.24869426919E+001, +0.00000000000E+000
+8.28016200000E+009, -9.72359149046E+001, +0.00000000000E+000
+8.37016050000E+009, -9.38566333395E+001, +0.00000000000E+000
+8.46015900000E+009, -9.78317367621E+001, +0.00000000000E+000
+8.55015750000E+009, -1.07197487995E+002, +0.00000000000E+000
+8.64015600000E+009, -9.04439993521E+001, +0.00000000000E+000
+8.73015450000E+009, -9.74317920628E+001, +0.00000000000E+000
+8.82015300000E+009, -9.03056003038E+001, +0.00000000000E+000
+8.91015150000E+009, -9.21762008974E+001, +0.00000000000E+000
+9.00015000000E+009, -9.29092849367E+001, +0.00000000000E+000
+9.09014850000E+009, -9.28300646043E+001, +0.00000000000E+000
+9.18014700000E+009, -9.03578860761E+001, +0.00000000000E+000
+9.27014550000E+009, -9.30817810526E+001, +0.00000000000E+000
+9.36014400000E+009, -9.00898773811E+001, +0.00000000000E+000
+9.45014250000E+009, -8.97686804325E+001, +0.00000000000E+000
+9.54014100000E+009, -9.27754353097E+001, +0.00000000000E+000
+9.63013950000E+009, -9.24569975027E+001, +0.00000000000E+000
+9.72013800000E+009, -9.09094800152E+001, +0.00000000000E+000
+9.81013650000E+009, -9.17390145471E+001, +0.00000000000E+000
+9.90013500000E+009, -8.70992886988E+001, +0.00000000000E+000
+9.99013350000E+009, -9.13283764868E+001, +0.00000000000E+000
+1.00801320000E+010, -9.19016761476E+001, +0.00000000000E+000
+1.01701305000E+010, -9.56229659493E+001, +0.00000000000E+000
+1.02601290000E+010, -9.22982810975E+001, +0.00000000000E+000
+1.03501275000E+010, -9.77103209425E+001, +0.00000000000E+000
+1.04401260000E+010, -1.03897971438E+002, +0.00000000000E+000
+1.05301245000E+010, -9.69061456647E+001, +0.00000000000E+000
