1.2 0.3 0.148352986419518 -0.915033829783679 0.149207885179161
1.2 0.4 0.200712863979348 -0.885124050694168 0.198943846905548
1.2 0.5 0.250163859452521 -0.897824341184909 0.248679808631935
1.2 0.6 0.305432619099008 -0.895845662870271 0.298415770358322
1.2 0.7 0.35488361457218 -0.9274704211199 0.348151732084709
1.2 0.8 0.410152374218667 -0.959081418521461 0.397887693811096
1.2 0.9 0.465421133865154 -1.018839247116 0.447623655537483
1.2 1 0.523598775598299 -1.08526902275144 0.49735961726387
1.2 1.1 0.581776417331443 -1.1649804947988 0.547095578990257
1.2 1.2 0.642862941151245 -1.25935133599659 0.596831540716644
1.2 1.3 0.709767229144361 -1.3673199762657 0.646567502443031
1.2 1.4 0.779580399224134 -1.52059716845729 0.696303464169418
1.2 1.5 0.855211333477221 -1.72751914110133 0.746039425895805
1.2 1.6 0.939568913990281 -2.04638509537864 0.795775387622192
1.2 1.7 1.03556202284997 -2.50211105083715 0.845511349348578
1.2 1.8 1.16355283466289 -3.19310156663647 0.895247311074966
1.2 1.9 1.40208116576878 -4.16062613498395 0.944983272801352
1.2 2 1.46898545376189 -5.60075891005547 0.994719234527739


3.6 0.6 0.0989019909463453 -0.338243601247765 0.0994719234527739
3.6 0.7 0.116355283466289 -0.267508521704051 0.11605057736157
3.6 0.8 0.133808575986232 -0.278139888947624 0.132629231270365
3.6 0.9 0.145444104332861 -0.269381008246737 0.149207885179161
3.6 1 0.162897396852804 -0.32638518970487 0.165786539087957
3.6 1.1 0.165806278939461 -0.339799768520035 0.182365192996752
3.6 1.2 0.183259571459405 -0.408942203423552 0.198943846905548
3.6 1.3 0.197803981892691 -0.452924195345663 0.215522500814343
3.6 1.4 0.215257274412634 -0.535556077060488 0.232101154723139
3.6 1.5 0.250163859452521 -0.591208984910284 0.248679808631935
3.6 1.6 0.267617151972464 -0.681474852316827 0.26525846254073
3.6 1.7 0.285070444492407 -0.746102831419285 0.281837116449526
3.6 1.8 0.30252373701235 -0.847588659243957 0.298415770358322
3.6 1.9 0.319977029532294 -0.920523316838809 0.314994424267118
3.6 2 0.337430322052237 -1.03703885153368 0.331573078175913


7.2 1.1 0.0901753446863737 -0.552885237762979 0.0911825964983761
7.2 1.2 0.0959931088596881 -0.554993019994955 0.0994719234527739
7.2 1.3 0.107628637206317 -0.656145162724989 0.107761250407172
7.2 1.4 0.113446401379631 -0.635427008635369 0.11605057736157
7.2 1.5 0.122173047639603 -0.745318867384169 0.124339904315967
7.2 1.6 0.130899693899575 -0.74598057127605 0.132629231270365
7.2 1.7 0.136717458072889 -0.832682226241947 0.140918558224763
7.2 1.8 0.148352986419518 -0.883745279785461 0.149207885179161
7.2 1.9 0.154170750592832 -0.946731815348387 0.157497212133559
7.2 2 0.162897396852804 -1.04303275275451 0.165786539087957


10.8 1.5 0.081448698426402 -0.0110470846854047 0.0828932695439783
10.8 1.6 0.0872664625997165 -0.0370318836281575 0.0884194875135768
10.8 1.7 0.0930842267730309 -0.0842185649386386 0.0939457054831754
10.8 1.8 0.0989019909463453 -0.135736273576347 0.0994719234527739
10.8 1.9 0.10471975511966 -0.206443939988434 0.104998141422372
10.8 2 0.110537519292974 -0.278707495782711 0.110524359391971
