3.6 1.2 -0.983202145290139 -9.88397564592702 0.198943846905548
3.6 1.3 -0.957022206510224 -9.08598791298798 0.215522500814343
3.6 1.4 -0.927933385643652 -8.39786706523089 0.232101154723139
3.6 1.5 -0.904662328950394 -7.77157359811704 0.248679808631935
3.6 1.6 -0.878482390170479 -7.24189985463762 0.26525846254073
3.6 1.7 -0.855211333477221 -6.74264827942122 0.281837116449526
3.6 1.8 -0.829031394697307 -6.29706608608621 0.298415770358322
3.6 1.9 -0.805760338004049 -5.87170174362245 0.314994424267118
3.6 2 -0.782489281310791 -5.4965370862486 0.331573078175913


7.2 0 -0.546869832291557 -5.42890692221541 0
7.2 0.1 -0.538143186031585 -5.28506063399703 0.00828932695439783
7.2 0.2 -0.529416539771613 -5.19809295858997 0.0165786539087957
7.2 0.3 -0.520689893511642 -4.93570773715933 0.0248679808631935
7.2 0.4 -0.509054365165013 -4.93095828948491 0.0331573078175913
7.2 0.5 -0.500327718905041 -4.78359980976115 0.0414466347719891
7.2 0.6 -0.491601072645069 -4.75664482264438 0.049735961726387
7.2 0.7 -0.471238898038469 -4.74961459609471 0.0580252886807848
7.2 0.8 -0.465421133865154 -4.68259109071719 0.0663146156351826
7.2 0.9 -0.456694487605183 -4.69773506617682 0.0746039425895804
7.2 1 -0.447967841345211 -4.61582298646921 0.0828932695439783
7.2 1.1 -0.442150077171897 -4.56152109418191 0.0911825964983761
7.2 1.2 -0.430514548825268 -4.50835656206766 0.0994719234527739
7.2 1.3 -0.421787902565296 -4.3858461445533 0.107761250407172
7.2 1.4 -0.415970138391982 -4.34762833490947 0.11605057736157
7.2 1.5 -0.404334610045353 -4.16669305884728 0.124339904315967
7.2 1.6 -0.395607963785381 -4.09386062893038 0.132629231270365
7.2 1.7 -0.38688131752541 -3.91451195178954 0.140918558224763
7.2 1.8 -0.378154671265438 -3.80924865111653 0.149207885179161
7.2 1.9 -0.372336907092123 -3.64919223116922 0.157497212133559
7.2 2 -0.360701378745495 -3.52610524807625 0.165786539087957


10.8 0 -0.357792496658837 -5.17624148362359 0
10.8 0.1 -0.351974732485523 -4.96662279963157 0.00552621796959855
10.8 0.2 -0.346156968312209 -4.93469440909736 0.0110524359391971
10.8 0.3 -0.340339204138894 -4.90464980921974 0.0165786539087957
10.8 0.4 -0.33452143996558 -4.96955208404344 0.0221048718783942
10.8 0.5 -0.328703675792265 -4.94683977401126 0.0276310898479927
10.8 0.6 -0.322885911618951 -4.99459996777088 0.0331573078175913
10.8 0.7 -0.317068147445636 -5.02114882586415 0.0386835257871898
10.8 0.8 -0.311250383272322 -5.04163066517626 0.0442097437567884
10.8 0.9 -0.305432619099007 -5.03270382941446 0.0497359617263869
10.8 1 -0.296705972839036 -4.98802342824482 0.0552621796959855
10.8 1.1 -0.285070444492407 -4.90400831484903 0.060788397665584
10.8 1.2 -0.279252680319093 -4.78463138860347 0.0663146156351826
10.8 1.3 -0.276343798232435 -4.63511075056473 0.0718408336047812
10.8 1.4 -0.273434916145778 -4.46436593470218 0.0773670515743797
10.8 1.5 -0.267617151972464 -4.2804813756666 0.0828932695439783
10.8 1.6 -0.261799387799149 -4.06488533783672 0.0884194875135768
10.8 1.7 -0.255981623625835 -3.87164250801338 0.0939457054831754
10.8 1.8 -0.25016385945252 -3.67444108740665 0.0994719234527739
10.8 1.9 -0.241437213192549 -3.49658397569021 0.104998141422372
10.8 2 -0.238528331105892 -3.30988410346453 0.110524359391971
