"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -8.74623170524E+001, +0.00000000000E+000
+9.02985000000E+007, -9.17786710462E+001, +0.00000000000E+000
+1.80297000000E+008, -7.32705180282E+001, +0.00000000000E+000
+2.70295500000E+008, -8.80874887202E+001, +0.00000000000E+000
+3.60294000000E+008, -7.24764082161E+001, +0.00000000000E+000
+4.50292500000E+008, -6.77490040346E+001, +0.00000000000E+000
+5.40291000000E+008, -6.50944576493E+001, +0.00000000000E+000
+6.30289500000E+008, -6.81226945588E+001, +0.00000000000E+000
+7.20288000000E+008, -6.82926634696E+001, +0.00000000000E+000
+8.10286500000E+008, -6.71994504588E+001, +0.00000000000E+000
+9.00285000000E+008, -6.62347111143E+001, +0.00000000000E+000
+9.90283500000E+008, -6.63887272279E+001, +0.00000000000E+000
+1.08028200000E+009, -6.49926999330E+001, +0.00000000000E+000
+1.17028050000E+009, -7.14229210979E+001, +0.00000000000E+000
+1.26027900000E+009, -7.73658371243E+001, +0.00000000000E+000
+1.35027750000E+009, -7.02658856511E+001, +0.00000000000E+000
+1.44027600000E+009, -7.44585190922E+001, +0.00000000000E+000
+1.53027450000E+009, -8.47998412937E+001, +0.00000000000E+000
+1.62027300000E+009, -8.42828433976E+001, +0.00000000000E+000
+1.71027150000E+009, -7.21281185374E+001, +0.00000000000E+000
+1.80027000000E+009, -7.31985875578E+001, +0.00000000000E+000
+1.89026850000E+009, -7.86276888761E+001, +0.00000000000E+000
+1.98026700000E+009, -7.60046053653E+001, +0.00000000000E+000
+2.07026550000E+009, -8.35258329119E+001, +0.00000000000E+000
+2.16026400000E+009, -8.16542969696E+001, +0.00000000000E+000
+2.25026250000E+009, -8.03105731446E+001, +0.00000000000E+000
+2.34026100000E+009, -8.27518473475E+001, +0.00000000000E+000
+2.43025950000E+009, -8.51890611832E+001, +0.00000000000E+000
+2.52025800000E+009, -8.62752822306E+001, +0.00000000000E+000
+2.61025650000E+009, -8.74057969662E+001, +0.00000000000E+000
+2.70025500000E+009, -8.99337708571E+001, +0.00000000000E+000
+2.79025350000E+009, -8.86173342481E+001, +0.00000000000E+000
+2.88025200000E+009, -8.72203510519E+001, +0.00000000000E+000
+2.97025050000E+009, -8.49371959705E+001, +0.00000000000E+000
+3.06024900000E+009, -9.00335039024E+001, +0.00000000000E+000
+3.15024750000E+009, -9.12777570065E+001, +0.00000000000E+000
+3.24024600000E+009, -9.47009709277E+001, +0.00000000000E+000
