"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -8.14387899425E+001, +0.00000000000E+000
+9.02985000000E+007, -9.48436737206E+001, +0.00000000000E+000
+1.80297000000E+008, -7.39471283221E+001, +0.00000000000E+000
+2.70295500000E+008, -6.50098292809E+001, +0.00000000000E+000
+3.60294000000E+008, -6.90750782536E+001, +0.00000000000E+000
+4.50292500000E+008, -6.34684859323E+001, +0.00000000000E+000
+5.40291000000E+008, -6.63192999703E+001, +0.00000000000E+000
+6.30289500000E+008, -6.31629477122E+001, +0.00000000000E+000
+7.20288000000E+008, -5.75436907576E+001, +0.00000000000E+000
+8.10286500000E+008, -6.80795551126E+001, +0.00000000000E+000
+9.00285000000E+008, -6.30149543131E+001, +0.00000000000E+000
+9.90283500000E+008, -5.97083189677E+001, +0.00000000000E+000
+1.08028200000E+009, -5.91763633266E+001, +0.00000000000E+000
+1.17028050000E+009, -6.28317668700E+001, +0.00000000000E+000
+1.26027900000E+009, -6.22276264956E+001, +0.00000000000E+000
+1.35027750000E+009, -6.46886991740E+001, +0.00000000000E+000
+1.44027600000E+009, -6.60612800409E+001, +0.00000000000E+000
+1.53027450000E+009, -6.77920976711E+001, +0.00000000000E+000
+1.62027300000E+009, -6.56053431281E+001, +0.00000000000E+000
+1.71027150000E+009, -7.35708674659E+001, +0.00000000000E+000
+1.80027000000E+009, -8.06915621750E+001, +0.00000000000E+000
+1.89026850000E+009, -7.33421690733E+001, +0.00000000000E+000
+1.98026700000E+009, -8.47067451529E+001, +0.00000000000E+000
+2.07026550000E+009, -7.98826167754E+001, +0.00000000000E+000
+2.16026400000E+009, -7.59973360392E+001, +0.00000000000E+000
+2.25026250000E+009, -7.48690800133E+001, +0.00000000000E+000
+2.34026100000E+009, -7.33068764994E+001, +0.00000000000E+000
+2.43025950000E+009, -7.49551183740E+001, +0.00000000000E+000
+2.52025800000E+009, -7.93295856229E+001, +0.00000000000E+000
+2.61025650000E+009, -7.97782187679E+001, +0.00000000000E+000
+2.70025500000E+009, -8.23204906060E+001, +0.00000000000E+000
+2.79025350000E+009, -8.82386144208E+001, +0.00000000000E+000
+2.88025200000E+009, -9.06562842516E+001, +0.00000000000E+000
+2.97025050000E+009, -8.70323880709E+001, +0.00000000000E+000
+3.06024900000E+009, -8.57212913242E+001, +0.00000000000E+000
+3.15024750000E+009, -9.03703040458E+001, +0.00000000000E+000
+3.24024600000E+009, -8.69746029980E+001, +0.00000000000E+000
+3.33024450000E+009, -9.31982450689E+001, +0.00000000000E+000
+3.42024300000E+009, -8.41799092627E+001, +0.00000000000E+000
+3.51024150000E+009, -8.68633342102E+001, +0.00000000000E+000
+3.60024000000E+009, -8.74472807376E+001, +0.00000000000E+000
+3.69023850000E+009, -8.31920188388E+001, +0.00000000000E+000
+3.78023700000E+009, -8.20208132670E+001, +0.00000000000E+000
+3.87023550000E+009, -7.68372729232E+001, +0.00000000000E+000
+3.96023400000E+009, -7.63904444849E+001, +0.00000000000E+000
+4.05023250000E+009, -8.06699139470E+001, +0.00000000000E+000
+4.14023100000E+009, -7.71554497907E+001, +0.00000000000E+000
+4.23022950000E+009, -7.69288886382E+001, +0.00000000000E+000
+4.32022800000E+009, -7.73409747632E+001, +0.00000000000E+000
+4.41022650000E+009, -7.72538083285E+001, +0.00000000000E+000
+4.50022500000E+009, -8.66888928296E+001, +0.00000000000E+000
+4.59022350000E+009, -8.19593775689E+001, +0.00000000000E+000
+4.68022200000E+009, -8.15539012185E+001, +0.00000000000E+000
+4.77022050000E+009, -8.42793360097E+001, +0.00000000000E+000
+4.86021900000E+009, -9.69260532359E+001, +0.00000000000E+000
+4.95021750000E+009, -8.57116261428E+001, +0.00000000000E+000
+5.04021600000E+009, -8.78712832456E+001, +0.00000000000E+000
+5.13021450000E+009, -8.43876561475E+001, +0.00000000000E+000
+5.22021300000E+009, -8.78199526042E+001, +0.00000000000E+000
+5.31021150000E+009, -8.31018571626E+001, +0.00000000000E+000
+5.40021000000E+009, -9.11367763494E+001, +0.00000000000E+000
+5.49020850000E+009, -8.54665750788E+001, +0.00000000000E+000
+5.58020700000E+009, -8.55624449864E+001, +0.00000000000E+000
+5.67020550000E+009, -8.51431195326E+001, +0.00000000000E+000
+5.76020400000E+009, -8.12297915258E+001, +0.00000000000E+000
+5.85020250000E+009, -8.28884567845E+001, +0.00000000000E+000
+5.94020100000E+009, -7.95791230818E+001, +0.00000000000E+000
+6.03019950000E+009, -7.69973351601E+001, +0.00000000000E+000
+6.12019800000E+009, -8.06547692646E+001, +0.00000000000E+000
+6.21019650000E+009, -8.47148827609E+001, +0.00000000000E+000
+6.30019500000E+009, -8.28384352602E+001, +0.00000000000E+000
+6.39019350000E+009, -7.67049347318E+001, +0.00000000000E+000
+6.48019200000E+009, -7.54775984091E+001, +0.00000000000E+000
+6.57019050000E+009, -7.60316042846E+001, +0.00000000000E+000
+6.66018900000E+009, -7.97696678899E+001, +0.00000000000E+000
+6.75018750000E+009, -8.22760248125E+001, +0.00000000000E+000
+6.84018600000E+009, -7.78564404026E+001, +0.00000000000E+000
+6.93018450000E+009, -7.57403957333E+001, +0.00000000000E+000
+7.02018300000E+009, -7.58516849613E+001, +0.00000000000E+000
+7.11018150000E+009, -8.37223203658E+001, +0.00000000000E+000
+7.20018000000E+009, -7.46243475278E+001, +0.00000000000E+000
+7.29017850000E+009, -7.79174227615E+001, +0.00000000000E+000
+7.38017700000E+009, -7.36517350955E+001, +0.00000000000E+000
+7.47017550000E+009, -7.53876290607E+001, +0.00000000000E+000
+7.56017400000E+009, -7.63886399501E+001, +0.00000000000E+000
+7.65017250000E+009, -7.90081900300E+001, +0.00000000000E+000
+7.74017100000E+009, -8.61918445338E+001, +0.00000000000E+000
+7.83016950000E+009, -8.71246997769E+001, +0.00000000000E+000
