"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -8.16647432972E+001, +0.00000000000E+000
+9.02985000000E+007, -1.17831863806E+002, +0.00000000000E+000
+1.80297000000E+008, -9.60979573849E+001, +0.00000000000E+000
+2.70295500000E+008, -7.92326439098E+001, +0.00000000000E+000
+3.60294000000E+008, -8.42433865287E+001, +0.00000000000E+000
+4.50292500000E+008, -7.61341576070E+001, +0.00000000000E+000
+5.40291000000E+008, -8.40651808778E+001, +0.00000000000E+000
+6.30289500000E+008, -7.52276568736E+001, +0.00000000000E+000
+7.20288000000E+008, -7.05528636765E+001, +0.00000000000E+000
+8.10286500000E+008, -7.43134062419E+001, +0.00000000000E+000
+9.00285000000E+008, -7.40734058003E+001, +0.00000000000E+000
+9.90283500000E+008, -7.31209289293E+001, +0.00000000000E+000
+1.08028200000E+009, -7.42720333458E+001, +0.00000000000E+000
+1.17028050000E+009, -8.20885563606E+001, +0.00000000000E+000
+1.26027900000E+009, -8.80467059218E+001, +0.00000000000E+000
+1.35027750000E+009, -7.98029350845E+001, +0.00000000000E+000
+1.44027600000E+009, -9.77685590786E+001, +0.00000000000E+000
+1.53027450000E+009, -8.48341834900E+001, +0.00000000000E+000
+1.62027300000E+009, -8.94163515099E+001, +0.00000000000E+000
+1.71027150000E+009, -8.73310187422E+001, +0.00000000000E+000
+1.80027000000E+009, -8.58594752072E+001, +0.00000000000E+000
+1.89026850000E+009, -9.58963824219E+001, +0.00000000000E+000
+1.98026700000E+009, -1.00631974442E+002, +0.00000000000E+000
+2.07026550000E+009, -1.06470285175E+002, +0.00000000000E+000
+2.16026400000E+009, -1.10383304930E+002, +0.00000000000E+000
+2.25026250000E+009, -9.52453513397E+001, +0.00000000000E+000
+2.34026100000E+009, -9.12700219665E+001, +0.00000000000E+000
+2.43025950000E+009, -9.04741779130E+001, +0.00000000000E+000
+2.52025800000E+009, -8.94997726943E+001, +0.00000000000E+000
+2.61025650000E+009, -8.63942573999E+001, +0.00000000000E+000
+2.70025500000E+009, -9.40325542538E+001, +0.00000000000E+000
+2.79025350000E+009, -9.43813337999E+001, +0.00000000000E+000
+2.88025200000E+009, -9.35962948014E+001, +0.00000000000E+000
+2.97025050000E+009, -9.89898281303E+001, +0.00000000000E+000
+3.06024900000E+009, -9.54862708981E+001, +0.00000000000E+000
+3.15024750000E+009, -9.57805162622E+001, +0.00000000000E+000
+3.24024600000E+009, -8.86628294574E+001, +0.00000000000E+000
+3.33024450000E+009, -9.89131631345E+001, +0.00000000000E+000
+3.42024300000E+009, -9.69976441111E+001, +0.00000000000E+000
+3.51024150000E+009, -9.43546417133E+001, +0.00000000000E+000
+3.60024000000E+009, -1.11238438788E+002, +0.00000000000E+000
+3.69023850000E+009, -9.49506072838E+001, +0.00000000000E+000
+3.78023700000E+009, -1.15447638000E+002, +0.00000000000E+000
+3.87023550000E+009, -9.85141372393E+001, +0.00000000000E+000
+3.96023400000E+009, -1.02126664480E+002, +0.00000000000E+000
+4.05023250000E+009, -1.07073851768E+002, +0.00000000000E+000
+4.14023100000E+009, -9.97385985663E+001, +0.00000000000E+000
+4.23022950000E+009, -1.02313617289E+002, +0.00000000000E+000
+4.32022800000E+009, -9.77460845575E+001, +0.00000000000E+000
+4.41022650000E+009, -9.20068164009E+001, +0.00000000000E+000
+4.50022500000E+009, -1.01699281948E+002, +0.00000000000E+000
+4.59022350000E+009, -9.48897320137E+001, +0.00000000000E+000
+4.68022200000E+009, -9.31107566252E+001, +0.00000000000E+000
+4.77022050000E+009, -9.30623737757E+001, +0.00000000000E+000
+4.86021900000E+009, -1.06466067391E+002, +0.00000000000E+000
+4.95021750000E+009, -1.09641725972E+002, +0.00000000000E+000
+5.04021600000E+009, -9.52626243344E+001, +0.00000000000E+000
+5.13021450000E+009, -9.00834808970E+001, +0.00000000000E+000
+5.22021300000E+009, -9.54857882381E+001, +0.00000000000E+000
+5.31021150000E+009, -9.79278684867E+001, +0.00000000000E+000
+5.40021000000E+009, -9.70883059131E+001, +0.00000000000E+000
+5.49020850000E+009, -9.35702526331E+001, +0.00000000000E+000
+5.58020700000E+009, -9.34802468236E+001, +0.00000000000E+000
+5.67020550000E+009, -1.00658450175E+002, +0.00000000000E+000
+5.76020400000E+009, -8.34358563277E+001, +0.00000000000E+000
+5.85020250000E+009, -8.16642778278E+001, +0.00000000000E+000
+5.94020100000E+009, -7.92893933260E+001, +0.00000000000E+000
+6.03019950000E+009, -7.96987233396E+001, +0.00000000000E+000
+6.12019800000E+009, -7.76272849122E+001, +0.00000000000E+000
+6.21019650000E+009, -7.29935320596E+001, +0.00000000000E+000
+6.30019500000E+009, -7.13150098313E+001, +0.00000000000E+000
+6.39019350000E+009, -7.09038911294E+001, +0.00000000000E+000
+6.48019200000E+009, -6.99206442901E+001, +0.00000000000E+000
+6.57019050000E+009, -6.84200289729E+001, +0.00000000000E+000
