"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -8.11943308158E+001, +0.00000000000E+000
+9.02985000000E+007, -1.06910860158E+002, +0.00000000000E+000
+1.80297000000E+008, -9.32409652364E+001, +0.00000000000E+000
+2.70295500000E+008, -8.00981655525E+001, +0.00000000000E+000
+3.60294000000E+008, -8.81773366706E+001, +0.00000000000E+000
+4.50292500000E+008, -7.28762663057E+001, +0.00000000000E+000
+5.40291000000E+008, -7.75027899777E+001, +0.00000000000E+000
+6.30289500000E+008, -7.70463009329E+001, +0.00000000000E+000
+7.20288000000E+008, -6.85872693978E+001, +0.00000000000E+000
+8.10286500000E+008, -7.38984825970E+001, +0.00000000000E+000
+9.00285000000E+008, -7.30711165855E+001, +0.00000000000E+000
+9.90283500000E+008, -7.13263773198E+001, +0.00000000000E+000
+1.08028200000E+009, -7.04728019610E+001, +0.00000000000E+000
+1.17028050000E+009, -7.64159979128E+001, +0.00000000000E+000
+1.26027900000E+009, -7.79048565755E+001, +0.00000000000E+000
+1.35027750000E+009, -8.00166014100E+001, +0.00000000000E+000
+1.44027600000E+009, -8.69259024599E+001, +0.00000000000E+000
+1.53027450000E+009, -8.92444330371E+001, +0.00000000000E+000
+1.62027300000E+009, -9.12308587780E+001, +0.00000000000E+000
+1.71027150000E+009, -8.79022525605E+001, +0.00000000000E+000
+1.80027000000E+009, -8.29478624021E+001, +0.00000000000E+000
+1.89026850000E+009, -8.82903087277E+001, +0.00000000000E+000
+1.98026700000E+009, -8.68512518965E+001, +0.00000000000E+000
+2.07026550000E+009, -9.24232173427E+001, +0.00000000000E+000
+2.16026400000E+009, -9.64404960687E+001, +0.00000000000E+000
+2.25026250000E+009, -9.72384333051E+001, +0.00000000000E+000
+2.34026100000E+009, -9.19597175808E+001, +0.00000000000E+000
+2.43025950000E+009, -9.50278043960E+001, +0.00000000000E+000
+2.52025800000E+009, -9.22337704818E+001, +0.00000000000E+000
+2.61025650000E+009, -8.70454498151E+001, +0.00000000000E+000
+2.70025500000E+009, -9.19313255547E+001, +0.00000000000E+000
+2.79025350000E+009, -9.63909070456E+001, +0.00000000000E+000
+2.88025200000E+009, -1.04338995706E+002, +0.00000000000E+000
+2.97025050000E+009, -9.43452945153E+001, +0.00000000000E+000
+3.06024900000E+009, -1.02915185483E+002, +0.00000000000E+000
+3.15024750000E+009, -9.03365989471E+001, +0.00000000000E+000
+3.24024600000E+009, -9.00347117152E+001, +0.00000000000E+000
+3.33024450000E+009, -1.01168069995E+002, +0.00000000000E+000
+3.42024300000E+009, -9.61013234980E+001, +0.00000000000E+000
+3.51024150000E+009, -1.05122605357E+002, +0.00000000000E+000
+3.60024000000E+009, -9.22152858033E+001, +0.00000000000E+000
+3.69023850000E+009, -1.02569029417E+002, +0.00000000000E+000
