"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -7.79891542618E+001, +0.00000000000E+000
+9.02985000000E+007, -1.12075451300E+002, +0.00000000000E+000
+1.80297000000E+008, -9.08548660073E+001, +0.00000000000E+000
+2.70295500000E+008, -7.97857417962E+001, +0.00000000000E+000
+3.60294000000E+008, -8.55966387627E+001, +0.00000000000E+000
+4.50292500000E+008, -7.13696137037E+001, +0.00000000000E+000
+5.40291000000E+008, -8.13482480317E+001, +0.00000000000E+000
+6.30289500000E+008, -7.37995371157E+001, +0.00000000000E+000
+7.20288000000E+008, -7.10361062460E+001, +0.00000000000E+000
+8.10286500000E+008, -7.02357207013E+001, +0.00000000000E+000
+9.00285000000E+008, -6.96352476592E+001, +0.00000000000E+000
+9.90283500000E+008, -6.99084462857E+001, +0.00000000000E+000
+1.08028200000E+009, -6.91643412868E+001, +0.00000000000E+000
+1.17028050000E+009, -7.57177995583E+001, +0.00000000000E+000
+1.26027900000E+009, -8.09839336190E+001, +0.00000000000E+000
+1.35027750000E+009, -8.15888181660E+001, +0.00000000000E+000
+1.44027600000E+009, -9.76739918589E+001, +0.00000000000E+000
+1.53027450000E+009, -8.92638765433E+001, +0.00000000000E+000
+1.62027300000E+009, -8.96872867823E+001, +0.00000000000E+000
+1.71027150000E+009, -8.66570892827E+001, +0.00000000000E+000
+1.80027000000E+009, -8.18152427286E+001, +0.00000000000E+000
+1.89026850000E+009, -8.41512124150E+001, +0.00000000000E+000
+1.98026700000E+009, -8.76790553660E+001, +0.00000000000E+000
+2.07026550000E+009, -9.09617126332E+001, +0.00000000000E+000
+2.16026400000E+009, -8.90916232366E+001, +0.00000000000E+000
+2.25026250000E+009, -1.04863002130E+002, +0.00000000000E+000
+2.34026100000E+009, -8.82768690442E+001, +0.00000000000E+000
+2.43025950000E+009, -8.89732523861E+001, +0.00000000000E+000
+2.52025800000E+009, -9.31160394892E+001, +0.00000000000E+000
+2.61025650000E+009, -8.68982885108E+001, +0.00000000000E+000
+2.70025500000E+009, -9.40143434088E+001, +0.00000000000E+000
+2.79025350000E+009, -9.01956572723E+001, +0.00000000000E+000
+2.88025200000E+009, -8.61598914527E+001, +0.00000000000E+000
+2.97025050000E+009, -9.20358911670E+001, +0.00000000000E+000
+3.06024900000E+009, -8.55879274398E+001, +0.00000000000E+000
+3.15024750000E+009, -8.70421040524E+001, +0.00000000000E+000
+3.24024600000E+009, -9.35753419418E+001, +0.00000000000E+000
+3.33024450000E+009, -8.92919839550E+001, +0.00000000000E+000
+3.42024300000E+009, -8.70476332436E+001, +0.00000000000E+000
+3.51024150000E+009, -1.01569624453E+002, +0.00000000000E+000
+3.60024000000E+009, -8.49955865429E+001, +0.00000000000E+000
+3.69023850000E+009, -8.75047830081E+001, +0.00000000000E+000
+3.78023700000E+009, -9.14889125764E+001, +0.00000000000E+000
+3.87023550000E+009, -8.63723089749E+001, +0.00000000000E+000
+3.96023400000E+009, -8.54428052697E+001, +0.00000000000E+000
+4.05023250000E+009, -9.01112520527E+001, +0.00000000000E+000
+4.14023100000E+009, -8.47068733253E+001, +0.00000000000E+000
+4.23022950000E+009, -8.85425545690E+001, +0.00000000000E+000
+4.32022800000E+009, -9.23277878332E+001, +0.00000000000E+000
+4.41022650000E+009, -8.78819513657E+001, +0.00000000000E+000
+4.50022500000E+009, -8.71961738413E+001, +0.00000000000E+000
+4.59022350000E+009, -9.58618317645E+001, +0.00000000000E+000
+4.68022200000E+009, -9.22709563642E+001, +0.00000000000E+000
+4.77022050000E+009, -9.15995977105E+001, +0.00000000000E+000
+4.86021900000E+009, -8.83853028809E+001, +0.00000000000E+000
+4.95021750000E+009, -8.94717999099E+001, +0.00000000000E+000
+5.04021600000E+009, -8.72825717149E+001, +0.00000000000E+000
+5.13021450000E+009, -8.96905291236E+001, +0.00000000000E+000
+5.22021300000E+009, -8.83270225738E+001, +0.00000000000E+000
+5.31021150000E+009, -9.09918893253E+001, +0.00000000000E+000
+5.40021000000E+009, -9.25654668684E+001, +0.00000000000E+000
+5.49020850000E+009, -8.98148124097E+001, +0.00000000000E+000
+5.58020700000E+009, -9.28951500893E+001, +0.00000000000E+000
+5.67020550000E+009, -9.44431913501E+001, +0.00000000000E+000
+5.76020400000E+009, -9.81387142563E+001, +0.00000000000E+000
+5.85020250000E+009, -8.95823999448E+001, +0.00000000000E+000
