Horn,Plane,Frequency_GHz,Band_Low_GHz,Band_High_GHz,Angle_Deg,Raw_Band_Mean_S21_dB,Boresight_Band_Mean_S21_dB,Normalized_S21_dB,N_Frequency_Samples
HORN8,H,7,6.8,7.8,0,-62.889379348737506,-62.889379348737506,0.0,16
HORN8,H,7,6.8,7.8,10,-63.485386114675,-62.889379348737506,-0.5960067659374957,16
HORN8,H,7,6.8,7.8,20,-64.4743536927,-62.889379348737506,-1.5849743439625001,16
HORN8,H,7,6.8,7.8,30,-65.72918890624375,-62.889379348737506,-2.8398095575062428,16
HORN8,H,7,6.8,7.8,40,-68.21335697486874,-62.889379348737506,-5.323977626131239,16
HORN8,H,7,6.8,7.8,50,-70.526822109825,-62.889379348737506,-7.637442761087499,16
HORN8,H,7,6.8,7.8,60,-72.80151764839376,-62.889379348737506,-9.912138299656249,16
HORN8,H,7,6.8,7.8,70,-74.8440322516125,-62.889379348737506,-11.954652902874997,16
HORN8,H,7,6.8,7.8,80,-76.5288059385375,-62.889379348737506,-13.639426589799996,16
HORN8,H,7,6.8,7.8,90,-78.93139749798125,-62.889379348737506,-16.042018149243745,16
HORN8,H,7,6.8,7.8,100,-81.07199647811875,-62.889379348737506,-18.182617129381242,16
HORN8,H,7,6.8,7.8,110,-82.42058191436875,-62.889379348737506,-19.531202565631247,16
HORN8,H,7,6.8,7.8,120,-84.7921941827,-62.889379348737506,-21.902814833962495,16
HORN8,H,7,6.8,7.8,130,-84.03061929191875,-62.889379348737506,-21.141239943181247,16
HORN8,H,7,6.8,7.8,140,-84.63938678814999,-62.889379348737506,-21.750007439412485,16
HORN8,H,7,6.8,7.8,150,-85.13642716449375,-62.889379348737506,-22.247047815756247,16
HORN8,H,7,6.8,7.8,160,-85.02128792075,-62.889379348737506,-22.13190857201249,16
HORN8,H,7,6.8,7.8,170,-86.46451538413748,-62.889379348737506,-23.57513603539998,16
HORN8,H,7,6.8,7.8,180,-86.62224822253751,-62.889379348737506,-23.7328688738,16
HORN1,H,8,7.8,8.8,0,-59.48825893795334,-59.48825893795334,0.0,15
HORN1,H,8,7.8,8.8,10,-59.59241474082667,-59.48825893795334,-0.10415580287332915,15
HORN1,H,8,7.8,8.8,20,-60.79860355280001,-59.48825893795334,-1.3103446148466702,15
HORN1,H,8,7.8,8.8,30,-62.68981820124666,-59.48825893795334,-3.201559263293319,15
HORN1,H,8,7.8,8.8,40,-64.51747870809999,-59.48825893795334,-5.029219770146646,15
HORN1,H,8,7.8,8.8,50,-67.98727609094666,-59.48825893795334,-8.499017152993325,15
HORN1,H,8,7.8,8.8,60,-70.70638265937333,-59.48825893795334,-11.218123721419992,15
HORN1,H,8,7.8,8.8,70,-72.07223575920001,-59.48825893795334,-12.583976821246672,15
HORN1,H,8,7.8,8.8,80,-75.31729946188001,-59.48825893795334,-15.829040523926672,15
HORN1,H,8,7.8,8.8,90,-77.78094556941333,-59.48825893795334,-18.292686631459993,15
HORN1,H,8,7.8,8.8,100,-77.13545897390001,-59.48825893795334,-17.647200035946675,15
HORN1,H,8,7.8,8.8,110,-79.71478986874,-59.48825893795334,-20.22653093078666,15
HORN1,H,8,7.8,8.8,120,-79.67119737905332,-59.48825893795334,-20.182938441099985,15
HORN1,H,8,7.8,8.8,130,-82.46834666238001,-59.48825893795334,-22.980087724426674,15
HORN1,H,8,7.8,8.8,140,-79.70489660054666,-59.48825893795334,-20.21663766259332,15
HORN1,H,8,7.8,8.8,150,-78.83420150521334,-59.48825893795334,-19.345942567260003,15
HORN1,H,8,7.8,8.8,160,-80.85865263814,-59.48825893795334,-21.37039370018666,15
HORN1,H,8,7.8,8.8,170,-81.43787100788668,-59.48825893795334,-21.949612069933345,15
HORN1,H,8,7.8,8.8,180,-80.19634336296666,-59.48825893795334,-20.70808442501332,15
HORN2,H,8,7.8,8.8,0,-66.44333437825334,-66.44333437825334,0.0,15
HORN2,H,8,7.8,8.8,10,-66.24504866558667,-66.44333437825334,0.19828571266667439,15
HORN2,H,8,7.8,8.8,20,-66.50853055905333,-66.44333437825334,-0.06519618079998679,15
HORN2,H,8,7.8,8.8,30,-69.2085342741,-66.44333437825334,-2.7651998958466635,15
HORN2,H,8,7.8,8.8,40,-72.80779253196667,-66.44333437825334,-6.364458153713329,15
HORN2,H,8,7.8,8.8,50,-76.32538538642,-66.44333437825334,-9.882051008166655,15
HORN2,H,8,7.8,8.8,60,-75.07878817062,-66.44333437825334,-8.635453792366661,15
HORN2,H,8,7.8,8.8,70,-78.51623509580666,-66.44333437825334,-12.072900717553324,15
HORN2,H,8,7.8,8.8,80,-80.42233260764003,-66.44333437825334,-13.97899822938669,15
HORN2,H,8,7.8,8.8,90,-79.09704668638003,-66.44333437825334,-12.653712308126686,15
HORN2,H,8,7.8,8.8,100,-82.02176904599334,-66.44333437825334,-15.578434667739998,15
HORN2,H,8,7.8,8.8,110,-80.00659491628667,-66.44333437825334,-13.563260538033333,15
HORN2,H,8,7.8,8.8,120,-78.47203546693332,-66.44333437825334,-12.02870108867998,15
HORN2,H,8,7.8,8.8,130,-81.51728467634001,-66.44333437825334,-15.073950298086672,15
HORN2,H,8,7.8,8.8,140,-79.26406381405998,-66.44333437825334,-12.82072943580664,15
HORN2,H,8,7.8,8.8,150,-78.86165206737331,-66.44333437825334,-12.418317689119974,15
HORN2,H,8,7.8,8.8,160,-81.83413695760666,-66.44333437825334,-15.39080257935332,15
HORN2,H,8,7.8,8.8,170,-79.96415790857334,-66.44333437825334,-13.520823530320001,15
HORN2,H,8,7.8,8.8,180,-80.8257246005,-66.44333437825334,-14.382390222246656,15
HORN3,H,8,7.8,8.8,0,-64.76590862159334,-64.76590862159334,0.0,15
HORN3,H,8,7.8,8.8,10,-65.25965535886665,-64.76590862159334,-0.4937467372733124,15
HORN3,H,8,7.8,8.8,20,-66.52831914444,-64.76590862159334,-1.7624105228466647,15
HORN3,H,8,7.8,8.8,30,-68.70322059214666,-64.76590862159334,-3.937311970553324,15
HORN3,H,8,7.8,8.8,40,-71.35521300041334,-64.76590862159334,-6.589304378820003,15
HORN3,H,8,7.8,8.8,50,-73.74861400688665,-64.76590862159334,-8.982705385293315,15
HORN3,H,8,7.8,8.8,60,-77.25152005847332,-64.76590862159334,-12.485611436879978,15
HORN3,H,8,7.8,8.8,70,-79.46273245450001,-64.76590862159334,-14.696823832906674,15
HORN3,H,8,7.8,8.8,80,-81.45992756152002,-64.76590862159334,-16.69401893992668,15
HORN3,H,8,7.8,8.8,90,-82.56192651653332,-64.76590862159334,-17.79601789493998,15
HORN3,H,8,7.8,8.8,100,-81.58976823347332,-64.76590862159334,-16.823859611879982,15
HORN3,H,8,7.8,8.8,110,-83.86444602262,-64.76590862159334,-19.09853740102666,15
HORN3,H,8,7.8,8.8,120,-84.40784949878665,-64.76590862159334,-19.641940877193306,15
HORN3,H,8,7.8,8.8,130,-84.62874197028002,-64.76590862159334,-19.862833348686678,15
HORN3,H,8,7.8,8.8,140,-86.11860947157331,-64.76590862159334,-21.352700849979968,15
HORN3,H,8,7.8,8.8,150,-84.55659172869332,-64.76590862159334,-19.79068310709998,15
HORN3,H,8,7.8,8.8,160,-86.65296092407998,-64.76590862159334,-21.887052302486637,15
HORN3,H,8,7.8,8.8,170,-87.18885533086,-64.76590862159334,-22.422946709266654,15
HORN3,H,8,7.8,8.8,180,-89.80696975020666,-64.76590862159334,-25.041061128613322,15
HORN4,H,8,7.8,8.8,0,-67.66531641476668,-67.66531641476668,0.0,15
HORN4,H,8,7.8,8.8,10,-67.53409791246,-67.66531641476668,0.1312185023066803,15
HORN4,H,8,7.8,8.8,20,-68.4151132832,-67.66531641476668,-0.7497968684333216,15
HORN4,H,8,7.8,8.8,30,-71.48118666062666,-67.66531641476668,-3.8158702458599834,15
HORN4,H,8,7.8,8.8,40,-72.82626100658666,-67.66531641476668,-5.160944591819984,15
HORN4,H,8,7.8,8.8,50,-76.88532804729999,-67.66531641476668,-9.220011632533314,15
HORN4,H,8,7.8,8.8,60,-78.38971086211333,-67.66531641476668,-10.724394447346654,15
HORN4,H,8,7.8,8.8,70,-81.83849097187333,-67.66531641476668,-14.173174557106648,15
HORN4,H,8,7.8,8.8,80,-84.74821574986001,-67.66531641476668,-17.08289933509333,15
HORN4,H,8,7.8,8.8,90,-84.54666367304667,-67.66531641476668,-16.881347258279987,15
HORN4,H,8,7.8,8.8,100,-85.01611310595332,-67.66531641476668,-17.350796691186645,15
HORN4,H,8,7.8,8.8,110,-86.58615599844,-67.66531641476668,-18.920839583673327,15
HORN4,H,8,7.8,8.8,120,-86.02005119537999,-67.66531641476668,-18.354734780613313,15
HORN4,H,8,7.8,8.8,130,-84.15368234010666,-67.66531641476668,-16.488365925339977,15
HORN4,H,8,7.8,8.8,140,-85.77535974828,-67.66531641476668,-18.110043333513318,15
HORN4,H,8,7.8,8.8,150,-86.00995097596666,-67.66531641476668,-18.34463456119998,15
HORN4,H,8,7.8,8.8,160,-86.69484375834668,-67.66531641476668,-19.02952734358,15
HORN4,H,8,7.8,8.8,170,-86.04816793638666,-67.66531641476668,-18.382851521619983,15
HORN4,H,8,7.8,8.8,180,-87.24450351295333,-67.66531641476668,-19.57918709818665,15
HORN5,H,8,7.8,8.8,0,-69.60510766237333,-69.60510766237333,0.0,15
HORN5,H,8,7.8,8.8,10,-69.65070998910667,-69.60510766237333,-0.04560232673334497,15
HORN5,H,8,7.8,8.8,20,-70.44233849258667,-69.60510766237333,-0.8372308302133433,15
HORN5,H,8,7.8,8.8,30,-72.65743472269334,-69.60510766237333,-3.0523270603200103,15
HORN5,H,8,7.8,8.8,40,-75.28580135101335,-69.60510766237333,-5.6806936886400194,15
HORN5,H,8,7.8,8.8,50,-77.81338315684665,-69.60510766237333,-8.208275494473327,15
HORN5,H,8,7.8,8.8,60,-84.44028634864002,-69.60510766237333,-14.835178686266687,15
HORN5,H,8,7.8,8.8,70,-84.81104717688667,-69.60510766237333,-15.205939514513346,15
HORN5,H,8,7.8,8.8,80,-85.61882865401334,-69.60510766237333,-16.013720991640014,15
HORN5,H,8,7.8,8.8,90,-83.52877040365999,-69.60510766237333,-13.923662741286662,15
HORN5,H,8,7.8,8.8,100,-88.30051258453334,-69.60510766237333,-18.69540492216001,15
HORN5,H,8,7.8,8.8,110,-84.95601751152,-69.60510766237333,-15.350909849146674,15
HORN5,H,8,7.8,8.8,120,-88.98956912058665,-69.60510766237333,-19.384461458213323,15
HORN5,H,8,7.8,8.8,130,-87.41420834793334,-69.60510766237333,-17.80910068556001,15
HORN5,H,8,7.8,8.8,140,-87.34214211345999,-69.60510766237333,-17.737034451086657,15
HORN5,H,8,7.8,8.8,150,-85.72632531827335,-69.60510766237333,-16.121217655900026,15
HORN5,H,8,7.8,8.8,160,-85.95455745753999,-69.60510766237333,-16.349449795166663,15
HORN5,H,8,7.8,8.8,170,-86.91634340417333,-69.60510766237333,-17.311235741800004,15
HORN5,H,8,7.8,8.8,180,-88.60675034766,-69.60510766237333,-19.00164268528667,15
HORN6,H,8,7.8,8.8,0,-70.94478191233333,-70.94478191233333,0.0,15
HORN6,H,8,7.8,8.8,10,-70.91333106595333,-70.94478191233333,0.03145084637999673,15
HORN6,H,8,7.8,8.8,20,-71.44101053243334,-70.94478191233333,-0.49622862010001256,15
HORN6,H,8,7.8,8.8,30,-74.12362991287999,-70.94478191233333,-3.1788480005466653,15
HORN6,H,8,7.8,8.8,40,-75.97932030025332,-70.94478191233333,-5.034538387919994,15
HORN6,H,8,7.8,8.8,50,-79.23957999217333,-70.94478191233333,-8.294798079840007,15
HORN6,H,8,7.8,8.8,60,-82.47633208090001,-70.94478191233333,-11.531550168566682,15
HORN6,H,8,7.8,8.8,70,-83.93541550746667,-70.94478191233333,-12.990633595133346,15
HORN6,H,8,7.8,8.8,80,-85.77655077713331,-70.94478191233333,-14.831768864799983,15
HORN6,H,8,7.8,8.8,90,-83.51874094245333,-70.94478191233333,-12.573959030120008,15
HORN6,H,8,7.8,8.8,100,-86.58083547094,-70.94478191233333,-15.636053558606676,15
HORN6,H,8,7.8,8.8,110,-85.79670489787334,-70.94478191233333,-14.851922985540014,15
HORN6,H,8,7.8,8.8,120,-86.75334786675332,-70.94478191233333,-15.80856595441999,15
HORN6,H,8,7.8,8.8,130,-89.05676109456665,-70.94478191233333,-18.111979182233327,15
HORN6,H,8,7.8,8.8,140,-87.51516127300668,-70.94478191233333,-16.570379360673357,15
HORN6,H,8,7.8,8.8,150,-84.78752816166667,-70.94478191233333,-13.842746249333345,15
HORN6,H,8,7.8,8.8,160,-83.20963609717334,-70.94478191233333,-12.264854184840019,15
HORN6,H,8,7.8,8.8,170,-84.78039535809334,-70.94478191233333,-13.835613445760018,15
HORN6,H,8,7.8,8.8,180,-88.63112440774002,-70.94478191233333,-17.68634249540669,15
HORN7,H,8,7.8,8.8,0,-70.50029088769332,-70.50029088769332,0.0,15
HORN7,H,8,7.8,8.8,10,-70.33922071757999,-70.50029088769332,0.1610701701133337,15
HORN7,H,8,7.8,8.8,20,-71.10862324023334,-70.50029088769332,-0.6083323525400175,15
HORN7,H,8,7.8,8.8,30,-74.9729982185,-70.50029088769332,-4.472707330806671,15
HORN7,H,8,7.8,8.8,40,-75.22422727345999,-70.50029088769332,-4.723936385766663,15
HORN7,H,8,7.8,8.8,50,-83.15230370668,-70.50029088769332,-12.652012818986677,15
HORN7,H,8,7.8,8.8,60,-80.24007486710667,-70.50029088769332,-9.739783979413346,15
HORN7,H,8,7.8,8.8,70,-84.47140560081334,-70.50029088769332,-13.971114713120016,15
HORN7,H,8,7.8,8.8,80,-87.64440124107333,-70.50029088769332,-17.14411035338,15
HORN7,H,8,7.8,8.8,90,-86.36841519757999,-70.50029088769332,-15.868124309886667,15
HORN7,H,8,7.8,8.8,100,-86.73595569488002,-70.50029088769332,-16.235664807186694,15
HORN7,H,8,7.8,8.8,110,-83.89290312592668,-70.50029088769332,-13.392612238233355,15
HORN7,H,8,7.8,8.8,120,-84.56198516133334,-70.50029088769332,-14.061694273640015,15
HORN7,H,8,7.8,8.8,130,-82.6430293043,-70.50029088769332,-12.142738416606676,15
HORN7,H,8,7.8,8.8,140,-81.32472394425334,-70.50029088769332,-10.82443305656001,15
HORN7,H,8,7.8,8.8,150,-81.86368618526,-70.50029088769332,-11.363395297566669,15
HORN7,H,8,7.8,8.8,160,-84.22708223763333,-70.50029088769332,-13.726791349940001,15
HORN7,H,8,7.8,8.8,170,-85.14120072659998,-70.50029088769332,-14.640909838906651,15
HORN7,H,8,7.8,8.8,180,-86.09699493097332,-70.50029088769332,-15.596704043279999,15
HORN8,H,8,7.8,8.8,0,-70.43495188085335,-70.43495188085335,0.0,15
HORN8,H,8,7.8,8.8,10,-71.67269818902668,-70.43495188085335,-1.2377463081733282,15
HORN8,H,8,7.8,8.8,20,-72.83345174872667,-70.43495188085335,-2.3984998678733263,15
HORN8,H,8,7.8,8.8,30,-74.58172565667334,-70.43495188085335,-4.1467737758199945,15
HORN8,H,8,7.8,8.8,40,-77.68595789257331,-70.43495188085335,-7.251006011719966,15
HORN8,H,8,7.8,8.8,50,-81.58661413931334,-70.43495188085335,-11.151662258459993,15
HORN8,H,8,7.8,8.8,60,-81.81347833251998,-70.43495188085335,-11.37852645166663,15
HORN8,H,8,7.8,8.8,70,-82.07062132406,-70.43495188085335,-11.635669443206652,15
HORN8,H,8,7.8,8.8,80,-83.08631196456666,-70.43495188085335,-12.651360083713314,15
HORN8,H,8,7.8,8.8,90,-84.77845395158668,-70.43495188085335,-14.343502070733336,15
HORN8,H,8,7.8,8.8,100,-85.69256838027334,-70.43495188085335,-15.257616499419996,15
HORN8,H,8,7.8,8.8,110,-84.56709861118667,-70.43495188085335,-14.132146730333318,15
HORN8,H,8,7.8,8.8,120,-88.05655245467332,-70.43495188085335,-17.621600573819975,15
HORN8,H,8,7.8,8.8,130,-87.40446621519335,-70.43495188085335,-16.969514334340005,15
HORN8,H,8,7.8,8.8,140,-86.99881977120666,-70.43495188085335,-16.563867890353308,15
HORN8,H,8,7.8,8.8,150,-86.42635668364666,-70.43495188085335,-15.991404802793312,15
HORN8,H,8,7.8,8.8,160,-89.79296807401998,-70.43495188085335,-19.358016193166634,15
HORN8,H,8,7.8,8.8,170,-87.23922510161334,-70.43495188085335,-16.804273220759995,15
HORN8,H,8,7.8,8.8,180,-87.63548481521333,-70.43495188085335,-17.200532934359984,15
HORN1,H,9,8.8,9.8,0,-59.09800702132,-59.09800702132,0.0,15
HORN1,H,9,8.8,9.8,10,-59.53260846751333,-59.09800702132,-0.4346014461933265,15
HORN1,H,9,8.8,9.8,20,-60.843190162806664,-59.09800702132,-1.7451831414866632,15
HORN1,H,9,8.8,9.8,30,-63.95573145844666,-59.09800702132,-4.857724437126656,15
HORN1,H,9,8.8,9.8,40,-66.49594787052666,-59.09800702132,-7.3979408492066625,15
HORN1,H,9,8.8,9.8,50,-69.73822861928667,-59.09800702132,-10.640221597966672,15
HORN1,H,9,8.8,9.8,60,-71.68139879663998,-59.09800702132,-12.583391775319981,15
HORN1,H,9,8.8,9.8,70,-74.26349520223334,-59.09800702132,-15.165488180913343,15
HORN1,H,9,8.8,9.8,80,-73.50778627096,-59.09800702132,-14.409779249639996,15
HORN1,H,9,8.8,9.8,90,-76.09961333905333,-59.09800702132,-17.001606317733334,15
HORN1,H,9,8.8,9.8,100,-76.48730232158667,-59.09800702132,-17.389295300266667,15
HORN1,H,9,8.8,9.8,110,-79.51349717015334,-59.09800702132,-20.415490148833342,15
HORN1,H,9,8.8,9.8,120,-79.78289743837334,-59.09800702132,-20.68489041705334,15
HORN1,H,9,8.8,9.8,130,-81.36361902094667,-59.09800702132,-22.26561199962667,15
HORN1,H,9,8.8,9.8,140,-80.34789632741334,-59.09800702132,-21.249889306093337,15
HORN1,H,9,8.8,9.8,150,-79.20944650476667,-59.09800702132,-20.111439483446674,15
HORN1,H,9,8.8,9.8,160,-81.10270797123333,-59.09800702132,-22.004700949913328,15
HORN1,H,9,8.8,9.8,170,-82.96111156622001,-59.09800702132,-23.86310454490001,15
HORN1,H,9,8.8,9.8,180,-83.73114908247334,-59.09800702132,-24.633142061153336,15
HORN2,H,9,8.8,9.8,0,-66.81440113837333,-66.81440113837333,0.0,15
HORN2,H,9,8.8,9.8,10,-67.19552550276666,-66.81440113837333,-0.38112436439332953,15
HORN2,H,9,8.8,9.8,20,-67.60872338868666,-66.81440113837333,-0.7943222503133285,15
HORN2,H,9,8.8,9.8,30,-69.67889249149333,-66.81440113837333,-2.864491353120002,15
HORN2,H,9,8.8,9.8,40,-73.85627379252,-66.81440113837333,-7.0418726541466725,15
HORN2,H,9,8.8,9.8,50,-78.3204554535,-66.81440113837333,-11.506054315126676,15
HORN2,H,9,8.8,9.8,60,-74.5147161061,-66.81440113837333,-7.700314967726669,15
HORN2,H,9,8.8,9.8,70,-74.02007130752001,-66.81440113837333,-7.205670169146686,15
HORN2,H,9,8.8,9.8,80,-74.87659225176,-66.81440113837333,-8.062191113386675,15
HORN2,H,9,8.8,9.8,90,-78.64379684444,-66.81440113837333,-11.829395706066677,15
HORN2,H,9,8.8,9.8,100,-82.02471630280667,-66.81440113837333,-15.21031516443334,15
HORN2,H,9,8.8,9.8,110,-81.26162317353332,-66.81440113837333,-14.447222035159996,15
HORN2,H,9,8.8,9.8,120,-79.11691997848001,-66.81440113837333,-12.302518840106686,15
HORN2,H,9,8.8,9.8,130,-79.74309153782664,-66.81440113837333,-12.928690399453316,15
HORN2,H,9,8.8,9.8,140,-80.07132085727334,-66.81440113837333,-13.256919718900008,15
HORN2,H,9,8.8,9.8,150,-78.66755343444001,-66.81440113837333,-11.853152296066682,15
HORN2,H,9,8.8,9.8,160,-79.29440518376667,-66.81440113837333,-12.480004045393343,15
HORN2,H,9,8.8,9.8,170,-80.78476890344,-66.81440113837333,-13.970367765066669,15
HORN2,H,9,8.8,9.8,180,-83.69331900534,-66.81440113837333,-16.878917866966674,15
HORN3,H,9,8.8,9.8,0,-64.96570931135999,-64.96570931135999,0.0,15
HORN3,H,9,8.8,9.8,10,-65.74283101049333,-64.96570931135999,-0.7771216991333461,15
HORN3,H,9,8.8,9.8,20,-67.6844416236,-64.96570931135999,-2.7187323122400073,15
HORN3,H,9,8.8,9.8,30,-69.57131868875334,-64.96570931135999,-4.60560937739335,15
HORN3,H,9,8.8,9.8,40,-72.61707932010668,-64.96570931135999,-7.651370008746696,15
HORN3,H,9,8.8,9.8,50,-76.12409006663333,-64.96570931135999,-11.158380755273342,15
HORN3,H,9,8.8,9.8,60,-78.62389648918,-64.96570931135999,-13.658187177820011,15
HORN3,H,9,8.8,9.8,70,-79.51261965213334,-64.96570931135999,-14.546910340773351,15
HORN3,H,9,8.8,9.8,80,-79.57501921854,-64.96570931135999,-14.60930990718002,15
HORN3,H,9,8.8,9.8,90,-80.76057424378665,-64.96570931135999,-15.794864932426663,15
HORN3,H,9,8.8,9.8,100,-82.48233906357332,-64.96570931135999,-17.516629752213333,15
HORN3,H,9,8.8,9.8,110,-83.76080419570667,-64.96570931135999,-18.795094884346682,15
HORN3,H,9,8.8,9.8,120,-84.67787634859333,-64.96570931135999,-19.712167037233343,15
HORN3,H,9,8.8,9.8,130,-85.18956160558,-64.96570931135999,-20.22385229422001,15
HORN3,H,9,8.8,9.8,140,-87.14345232138,-64.96570931135999,-22.17774301002001,15
HORN3,H,9,8.8,9.8,150,-85.14138809483332,-64.96570931135999,-20.17567878347333,15
HORN3,H,9,8.8,9.8,160,-85.76304347302667,-64.96570931135999,-20.797334161666683,15
HORN3,H,9,8.8,9.8,170,-87.77456050086667,-64.96570931135999,-22.808851189506683,15
HORN3,H,9,8.8,9.8,180,-88.32347454506,-64.96570931135999,-23.357765233700007,15
HORN4,H,9,8.8,9.8,0,-67.80634648356,-67.80634648356,0.0,15
HORN4,H,9,8.8,9.8,10,-68.52818378670666,-67.80634648356,-0.721837303146657,15
HORN4,H,9,8.8,9.8,20,-70.11767115712,-67.80634648356,-2.3113246735599944,15
HORN4,H,9,8.8,9.8,30,-72.71074710696665,-67.80634648356,-4.904400623406644,15
HORN4,H,9,8.8,9.8,40,-75.23184678022666,-67.80634648356,-7.425500296666655,15
HORN4,H,9,8.8,9.8,50,-81.29788376837999,-67.80634648356,-13.491537284819984,15
HORN4,H,9,8.8,9.8,60,-81.58800951615333,-67.80634648356,-13.781663032593329,15
HORN4,H,9,8.8,9.8,70,-81.57859953448666,-67.80634648356,-13.77225305092665,15
HORN4,H,9,8.8,9.8,80,-82.05197946946667,-67.80634648356,-14.245632985906667,15
HORN4,H,9,8.8,9.8,90,-82.41293144726,-67.80634648356,-14.606584963699987,15
HORN4,H,9,8.8,9.8,100,-83.61761775346666,-67.80634648356,-15.811271269906655,15
HORN4,H,9,8.8,9.8,110,-86.97091512352668,-67.80634648356,-19.164568639966674,15
HORN4,H,9,8.8,9.8,120,-85.51135789412666,-67.80634648356,-17.705011410566655,15
HORN4,H,9,8.8,9.8,130,-85.82244768054001,-67.80634648356,-18.016101196980003,15
HORN4,H,9,8.8,9.8,140,-86.93139687263334,-67.80634648356,-19.125050389073337,15
HORN4,H,9,8.8,9.8,150,-85.64293242008002,-67.80634648356,-17.83658593652001,15
HORN4,H,9,8.8,9.8,160,-86.42289836865334,-67.80634648356,-18.61655188509333,15
HORN4,H,9,8.8,9.8,170,-88.80812343119332,-67.80634648356,-21.001776947633317,15
HORN4,H,9,8.8,9.8,180,-87.40581374049336,-67.80634648356,-19.59946725693335,15
HORN5,H,9,8.8,9.8,0,-69.99202198844,-69.99202198844,0.0,15
HORN5,H,9,8.8,9.8,10,-70.70079986568666,-69.99202198844,-0.7087778772466606,15
HORN5,H,9,8.8,9.8,20,-72.07140646682001,-69.99202198844,-2.079384478380007,15
HORN5,H,9,8.8,9.8,30,-74.393700646,-69.99202198844,-4.401678657559998,15
HORN5,H,9,8.8,9.8,40,-77.57518282466667,-69.99202198844,-7.583160836226668,15
HORN5,H,9,8.8,9.8,50,-81.14824137885998,-69.99202198844,-11.156219390419977,15
HORN5,H,9,8.8,9.8,60,-80.51691126423333,-69.99202198844,-10.524889275793328,15
HORN5,H,9,8.8,9.8,70,-86.67842107876666,-69.99202198844,-16.68639909032666,15
HORN5,H,9,8.8,9.8,80,-83.38812967228,-69.99202198844,-13.39610768384,15
HORN5,H,9,8.8,9.8,90,-85.40671296546,-69.99202198844,-15.414690977020001,15
HORN5,H,9,8.8,9.8,100,-86.58133361625333,-69.99202198844,-16.58931162781333,15
HORN5,H,9,8.8,9.8,110,-86.42580588916,-69.99202198844,-16.43378390072,15
HORN5,H,9,8.8,9.8,120,-84.58206582264,-69.99202198844,-14.590043834200003,15
HORN5,H,9,8.8,9.8,130,-86.89824475792003,-69.99202198844,-16.906222769480024,15
HORN5,H,9,8.8,9.8,140,-88.79543470205333,-69.99202198844,-18.803412713613326,15
HORN5,H,9,8.8,9.8,150,-84.86284034269333,-69.99202198844,-14.87081835425333,15
HORN5,H,9,8.8,9.8,160,-89.79065589576666,-69.99202198844,-19.79863390732666,15
HORN5,H,9,8.8,9.8,170,-88.92172450392003,-69.99202198844,-18.92970251548003,15
HORN5,H,9,8.8,9.8,180,-88.58291864232666,-69.99202198844,-18.59089665388666,15
HORN6,H,9,8.8,9.8,0,-72.20796459733998,-72.20796459733998,0.0,15
HORN6,H,9,8.8,9.8,10,-72.59638788401334,-72.20796459733998,-0.38842328667335835,15
HORN6,H,9,8.8,9.8,20,-72.70601030793333,-72.20796459733998,-0.49804571059334535,15
HORN6,H,9,8.8,9.8,30,-77.30041411196,-72.20796459733998,-5.092449514620014,15
HORN6,H,9,8.8,9.8,40,-77.21038121512,-72.20796459733998,-5.002416617780014,15
HORN6,H,9,8.8,9.8,50,-82.39366433493333,-72.20796459733998,-10.185699737593353,15
HORN6,H,9,8.8,9.8,60,-82.04068426900001,-72.20796459733998,-9.83271967166003,15
HORN6,H,9,8.8,9.8,70,-84.90645361004665,-72.20796459733998,-12.698489012706673,15
HORN6,H,9,8.8,9.8,80,-83.46696323674,-72.20796459733998,-11.25899863940002,15
HORN6,H,9,8.8,9.8,90,-84.27736383104666,-72.20796459733998,-12.069399233706676,15
HORN6,H,9,8.8,9.8,100,-86.17669899578667,-72.20796459733998,-13.968734398446685,15
HORN6,H,9,8.8,9.8,110,-84.19325486172666,-72.20796459733998,-11.985290264386677,15
HORN6,H,9,8.8,9.8,120,-85.82596659621332,-72.20796459733998,-13.61800199887334,15
HORN6,H,9,8.8,9.8,130,-84.85301920257334,-72.20796459733998,-12.645054605233355,15
HORN6,H,9,8.8,9.8,140,-81.92279497527333,-72.20796459733998,-9.714830377933353,15
HORN6,H,9,8.8,9.8,150,-82.95171147951332,-72.20796459733998,-10.74374688217334,15
HORN6,H,9,8.8,9.8,160,-87.13913697153333,-72.20796459733998,-14.931172374193352,15
HORN6,H,9,8.8,9.8,170,-86.42176874726002,-72.20796459733998,-14.213804149920037,15
HORN6,H,9,8.8,9.8,180,-89.7411794946,-72.20796459733998,-17.533214897260024,15
HORN7,H,9,8.8,9.8,0,-71.87754199672668,-71.87754199672668,0.0,15
HORN7,H,9,8.8,9.8,10,-72.26108225607335,-71.87754199672668,-0.3835402593466739,15
HORN7,H,9,8.8,9.8,20,-72.63612235633333,-71.87754199672668,-0.758580359606654,15
HORN7,H,9,8.8,9.8,30,-76.56844239866665,-71.87754199672668,-4.69090040193997,15
HORN7,H,9,8.8,9.8,40,-77.19535254850668,-71.87754199672668,-5.317810551779999,15
HORN7,H,9,8.8,9.8,50,-81.65506821005333,-71.87754199672668,-9.777526213326652,15
HORN7,H,9,8.8,9.8,60,-81.61956898882666,-71.87754199672668,-9.74202699209998,15
