Horn,Plane,Frequency_GHz,Band_Low_GHz,Band_High_GHz,Angle_Deg,Raw_Band_Mean_S21_dB,Boresight_Band_Mean_S21_dB,Normalized_S21_dB,N_Frequency_Samples
HORN1,E,12,11.8,12.8,60,-81.88897473395998,-61.05054603860667,-20.838428695353315,15
HORN1,E,12,11.8,12.8,70,-81.07670688631335,-61.05054603860667,-20.026160847706677,15
HORN1,E,12,11.8,12.8,80,-78.60797950722666,-61.05054603860667,-17.55743346861999,15
HORN1,E,12,11.8,12.8,90,-82.03874016512,-61.05054603860667,-20.988194126513335,15
HORN1,E,12,11.8,12.8,100,-84.21267528165332,-61.05054603860667,-23.16212924304665,15
HORN1,E,12,11.8,12.8,110,-84.39560707507333,-61.05054603860667,-23.34506103646666,15
HORN1,E,12,11.8,12.8,120,-83.24344587567998,-61.05054603860667,-22.192899837073313,15
HORN1,E,12,11.8,12.8,130,-85.49402989636665,-61.05054603860667,-24.443483857759986,15
HORN1,E,12,11.8,12.8,140,-86.74050025724667,-61.05054603860667,-25.689954218639997,15
HORN1,E,12,11.8,12.8,150,-84.12801043960665,-61.05054603860667,-23.077464400999986,15
HORN1,E,12,11.8,12.8,160,-86.669636284,-61.05054603860667,-25.619090245393338,15
HORN1,E,12,11.8,12.8,170,-88.69934132882666,-61.05054603860667,-27.648795290219994,15
HORN1,E,12,11.8,12.8,180,-85.57027488214668,-61.05054603860667,-24.51972884354001,15
HORN2,E,12,11.8,12.8,0,-68.42698388936668,-68.42698388936668,0.0,15
HORN2,E,12,11.8,12.8,10,-72.13487353587334,-68.42698388936668,-3.7078896465066578,15
HORN2,E,12,11.8,12.8,20,-75.56277790387334,-68.42698388936668,-7.135794014506658,15
HORN2,E,12,11.8,12.8,30,-80.50095713341334,-68.42698388936668,-12.073973244046655,15
HORN2,E,12,11.8,12.8,40,-84.44746511935332,-68.42698388936668,-16.020481229986643,15
HORN2,E,12,11.8,12.8,50,-88.19198365274,-68.42698388936668,-19.764999763373325,15
HORN2,E,12,11.8,12.8,60,-87.81127590604001,-68.42698388936668,-19.384292016673328,15
HORN2,E,12,11.8,12.8,70,-87.89733627673333,-68.42698388936668,-19.470352387366646,15
HORN2,E,12,11.8,12.8,80,-86.06393242023333,-68.42698388936668,-17.636948530866647,15
HORN2,E,12,11.8,12.8,90,-87.94089804496,-68.42698388936668,-19.513914155593312,15
HORN2,E,12,11.8,12.8,100,-87.33873516547332,-68.42698388936668,-18.911751276106642,15
HORN2,E,12,11.8,12.8,110,-92.41684681794668,-68.42698388936668,-23.989862928579996,15
HORN2,E,12,11.8,12.8,120,-88.92511925654668,-68.42698388936668,-20.498135367179998,15
HORN2,E,12,11.8,12.8,130,-90.67241566841335,-68.42698388936668,-22.24543177904667,15
HORN2,E,12,11.8,12.8,140,-90.98185849488665,-68.42698388936668,-22.55487460551997,15
HORN2,E,12,11.8,12.8,150,-88.90712777245335,-68.42698388936668,-20.48014388308667,15
HORN2,E,12,11.8,12.8,160,-90.43581397009334,-68.42698388936668,-22.008830080726653,15
HORN2,E,12,11.8,12.8,170,-89.27016300307999,-68.42698388936668,-20.843179113713305,15
HORN2,E,12,11.8,12.8,180,-90.99307805209334,-68.42698388936668,-22.566094162726657,15
HORN3,E,12,11.8,12.8,0,-67.70068727350666,-67.70068727350666,0.0,15
HORN3,E,12,11.8,12.8,10,-71.16359547568666,-67.70068727350666,-3.462908202180003,15
HORN3,E,12,11.8,12.8,20,-75.27552586650667,-67.70068727350666,-7.57483859300001,15
HORN3,E,12,11.8,12.8,30,-80.82043731150667,-67.70068727350666,-13.119750038000006,15
HORN3,E,12,11.8,12.8,40,-83.93216282123333,-67.70068727350666,-16.231475547726674,15
HORN3,E,12,11.8,12.8,50,-88.36469513614001,-67.70068727350666,-20.664007862633355,15
HORN3,E,12,11.8,12.8,60,-88.46942617336667,-67.70068727350666,-20.76873889986001,15
HORN3,E,12,11.8,12.8,70,-88.83900615462666,-67.70068727350666,-21.13831888112,15
HORN3,E,12,11.8,12.8,80,-87.05772840938,-67.70068727350666,-19.357041135873345,15
HORN3,E,12,11.8,12.8,90,-89.13116233615334,-67.70068727350666,-21.43047506264668,15
HORN3,E,12,11.8,12.8,100,-90.27404591292,-67.70068727350666,-22.573358639413343,15
HORN3,E,12,11.8,12.8,110,-88.88097445572001,-67.70068727350666,-21.18028718221335,15
HORN3,E,12,11.8,12.8,120,-93.07511552344,-67.70068727350666,-25.374428249933345,15
HORN3,E,12,11.8,12.8,130,-90.53129795603334,-67.70068727350666,-22.830610682526682,15
HORN3,E,12,11.8,12.8,140,-91.94980270833334,-67.70068727350666,-24.249115434826678,15
HORN3,E,12,11.8,12.8,150,-90.45480064559334,-67.70068727350666,-22.754113372086678,15
HORN3,E,12,11.8,12.8,160,-92.18047170902666,-67.70068727350666,-24.479784435520003,15
HORN3,E,12,11.8,12.8,170,-91.45449084679332,-67.70068727350666,-23.75380357328666,15
HORN3,E,12,11.8,12.8,180,-88.38482287240001,-67.70068727350666,-20.68413559889335,15
HORN4,E,12,11.8,12.8,0,-70.02699280970664,-70.02699280970664,0.0,15
HORN4,E,12,11.8,12.8,10,-72.72250513125333,-70.02699280970664,-2.695512321546687,15
HORN4,E,12,11.8,12.8,20,-77.14310468948666,-70.02699280970664,-7.116111879780021,15
HORN4,E,12,11.8,12.8,30,-82.14818711812669,-70.02699280970664,-12.121194308420044,15
HORN4,E,12,11.8,12.8,40,-85.40636811771999,-70.02699280970664,-15.379375308013351,15
HORN4,E,12,11.8,12.8,50,-90.12601021524003,-70.02699280970664,-20.099017405533388,15
HORN4,E,12,11.8,12.8,60,-90.11603601108666,-70.02699280970664,-20.089043201380022,15
HORN4,E,12,11.8,12.8,70,-89.08813141376666,-70.02699280970664,-19.06113860406002,15
HORN4,E,12,11.8,12.8,80,-89.75303302994001,-70.02699280970664,-19.726040220233372,15
HORN4,E,12,11.8,12.8,90,-90.24737597880667,-70.02699280970664,-20.22038316910003,15
HORN4,E,12,11.8,12.8,100,-90.83478630747335,-70.02699280970664,-20.80779349776671,15
HORN4,E,12,11.8,12.8,110,-91.70380413413334,-70.02699280970664,-21.676811324426694,15
HORN4,E,12,11.8,12.8,120,-93.02099939276668,-70.02699280970664,-22.99400658306004,15
HORN4,E,12,11.8,12.8,130,-89.99674032486,-70.02699280970664,-19.969747515153358,15
HORN4,E,12,11.8,12.8,140,-92.38720713952667,-70.02699280970664,-22.360214329820025,15
HORN4,E,12,11.8,12.8,150,-92.87762877010665,-70.02699280970664,-22.850635960400012,15
HORN4,E,12,11.8,12.8,160,-93.70844690543332,-70.02699280970664,-23.68145409572668,15
HORN4,E,12,11.8,12.8,170,-92.15916939238669,-70.02699280970664,-22.132176582680046,15
HORN4,E,12,11.8,12.8,180,-91.36170673992665,-70.02699280970664,-21.334713930220005,15
HORN5,E,12,11.8,12.8,0,-69.53349977560667,-69.53349977560667,0.0,15
HORN5,E,12,11.8,12.8,10,-72.26629980557333,-69.53349977560667,-2.732800029966654,15
HORN5,E,12,11.8,12.8,20,-76.63062201187999,-69.53349977560667,-7.0971222362733215,15
HORN5,E,12,11.8,12.8,30,-81.77619045744,-69.53349977560667,-12.242690681833324,15
HORN5,E,12,11.8,12.8,40,-86.93340295300665,-69.53349977560667,-17.399903177399977,15
HORN5,E,12,11.8,12.8,50,-89.44603408830001,-69.53349977560667,-19.91253431269334,15
HORN5,E,12,11.8,12.8,60,-88.71412936886667,-69.53349977560667,-19.180629593259994,15
HORN5,E,12,11.8,12.8,70,-91.47684784936,-69.53349977560667,-21.943348073753327,15
HORN5,E,12,11.8,12.8,80,-87.38348772151333,-69.53349977560667,-17.849987945906662,15
HORN5,E,12,11.8,12.8,90,-89.94146327039999,-69.53349977560667,-20.40796349479332,15
HORN5,E,12,11.8,12.8,100,-89.11245560166664,-69.53349977560667,-19.578955826059968,15
HORN5,E,12,11.8,12.8,110,-87.60075270742666,-69.53349977560667,-18.067252931819993,15
HORN5,E,12,11.8,12.8,120,-90.69079971150667,-69.53349977560667,-21.1572999359,15
HORN5,E,12,11.8,12.8,130,-93.01273067636001,-69.53349977560667,-23.479230900753336,15
HORN5,E,12,11.8,12.8,140,-93.04760263598668,-69.53349977560667,-23.514102860380007,15
HORN5,E,12,11.8,12.8,150,-95.40644245104664,-69.53349977560667,-25.872942675439973,15
HORN5,E,12,11.8,12.8,160,-92.49846179262666,-69.53349977560667,-22.964962017019985,15
HORN5,E,12,11.8,12.8,170,-93.39813860422001,-69.53349977560667,-23.864638828613337,15
HORN5,E,12,11.8,12.8,180,-93.8082245282,-69.53349977560667,-24.27472475259333,15
HORN6,E,12,11.8,12.8,0,-72.28959321428667,-72.28959321428667,0.0,15
HORN6,E,12,11.8,12.8,10,-75.06763785384666,-72.28959321428667,-2.778044639559994,15
HORN6,E,12,11.8,12.8,20,-79.25606689091336,-72.28959321428667,-6.966473676626691,15
HORN6,E,12,11.8,12.8,30,-83.86311303796667,-72.28959321428667,-11.573519823680002,15
HORN6,E,12,11.8,12.8,40,-90.02747656318667,-72.28959321428667,-17.7378833489,15
HORN6,E,12,11.8,12.8,50,-92.94726558821334,-72.28959321428667,-20.657672373926673,15
HORN6,E,12,11.8,12.8,60,-93.96288510774,-72.28959321428667,-21.673291893453325,15
HORN6,E,12,11.8,12.8,70,-90.63489649902665,-72.28959321428667,-18.345303284739984,15
HORN6,E,12,11.8,12.8,80,-88.32171429603335,-72.28959321428667,-16.03212108174668,15
HORN6,E,12,11.8,12.8,90,-90.58856089235333,-72.28959321428667,-18.29896767806666,15
HORN6,E,12,11.8,12.8,100,-91.49333654029333,-72.28959321428667,-19.20374332600666,15
HORN6,E,12,11.8,12.8,110,-91.76057030744,-72.28959321428667,-19.470977093153337,15
HORN6,E,12,11.8,12.8,120,-93.69000097317331,-72.28959321428667,-21.400407758886644,15
HORN6,E,12,11.8,12.8,130,-92.78210150237997,-72.28959321428667,-20.492508288093305,15
HORN6,E,12,11.8,12.8,140,-96.85001439682,-72.28959321428667,-24.560421182533332,15
HORN6,E,12,11.8,12.8,150,-93.65953890866665,-72.28959321428667,-21.36994569437998,15
HORN6,E,12,11.8,12.8,160,-93.79540160405999,-72.28959321428667,-21.50580838977332,15
HORN6,E,12,11.8,12.8,170,-94.40940765046666,-72.28959321428667,-22.119814436179993,15
HORN6,E,12,11.8,12.8,180,-94.86905467262002,-72.28959321428667,-22.579461458333355,15
HORN7,E,12,11.8,12.8,0,-72.87705800722,-72.87705800722,0.0,15
HORN7,E,12,11.8,12.8,10,-76.17301876540667,-72.87705800722,-3.2959607581866663,15
HORN7,E,12,11.8,12.8,20,-79.62292671579331,-72.87705800722,-6.745868708573312,15
HORN7,E,12,11.8,12.8,30,-83.86257806264666,-72.87705800722,-10.985520055426662,15
HORN7,E,12,11.8,12.8,40,-90.95018732545333,-72.87705800722,-18.073129318233327,15
HORN7,E,12,11.8,12.8,50,-92.72298960858666,-72.87705800722,-19.845931601366658,15
HORN7,E,12,11.8,12.8,60,-89.94145341313333,-72.87705800722,-17.06439540591333,15
HORN7,E,12,11.8,12.8,70,-90.68859020782665,-72.87705800722,-17.81153220060665,15
HORN7,E,12,11.8,12.8,80,-90.70463603917332,-72.87705800722,-17.827578031953323,15
HORN7,E,12,11.8,12.8,90,-93.41384699928,-72.87705800722,-20.536788992059996,15
HORN7,E,12,11.8,12.8,100,-92.92667402103334,-72.87705800722,-20.049616013813335,15
HORN7,E,12,11.8,12.8,110,-93.58273829426666,-72.87705800722,-20.70568028704666,15
HORN7,E,12,11.8,12.8,120,-91.54713364510665,-72.87705800722,-18.670075637886654,15
HORN7,E,12,11.8,12.8,130,-93.56310411618001,-72.87705800722,-20.686046108960014,15
HORN7,E,12,11.8,12.8,140,-91.88042408712664,-72.87705800722,-19.00336607990664,15
HORN7,E,12,11.8,12.8,150,-91.81631683840001,-72.87705800722,-18.939258831180013,15
HORN7,E,12,11.8,12.8,160,-92.95638572004667,-72.87705800722,-20.079327712826668,15
HORN7,E,12,11.8,12.8,170,-95.22821762898,-72.87705800722,-22.351159621760004,15
HORN7,E,12,11.8,12.8,180,-92.77783586786667,-72.87705800722,-19.90077786064667,15
HORN8,E,12,11.8,12.8,0,-73.58944844764666,-73.58944844764666,0.0,15
HORN8,E,12,11.8,12.8,10,-76.65487989458,-73.58944844764666,-3.0654314469333457,15
HORN8,E,12,11.8,12.8,20,-80.05467756136001,-73.58944844764666,-6.465229113713349,15
HORN8,E,12,11.8,12.8,30,-85.10795028696666,-73.58944844764666,-11.518501839319995,15
HORN8,E,12,11.8,12.8,40,-90.24032050897998,-73.58944844764666,-16.650872061333317,15
HORN8,E,12,11.8,12.8,50,-91.30661244858,-73.58944844764666,-17.717164000933337,15
HORN8,E,12,11.8,12.8,60,-91.65141056203333,-73.58944844764666,-18.061962114386674,15
HORN8,E,12,11.8,12.8,70,-90.07566685811334,-73.58944844764666,-16.486218410466677,15
HORN8,E,12,11.8,12.8,80,-91.01602205501331,-73.58944844764666,-17.42657360736665,15
HORN8,E,12,11.8,12.8,90,-92.96833189348,-73.58944844764666,-19.37888344583334,15
HORN8,E,12,11.8,12.8,100,-93.73987773826667,-73.58944844764666,-20.15042929062001,15
HORN8,E,12,11.8,12.8,110,-92.77032960476667,-73.58944844764666,-19.180881157120012,15
HORN8,E,12,11.8,12.8,120,-95.9007313051267,-73.58944844764666,-22.311282857480037,15
HORN8,E,12,11.8,12.8,130,-94.32678050416001,-73.58944844764666,-20.737332056513353,15
HORN8,E,12,11.8,12.8,140,-94.69119311396666,-73.58944844764666,-21.101744666320002,15
HORN8,E,12,11.8,12.8,150,-93.98015076346,-73.58944844764666,-20.390702315813343,15
HORN8,E,12,11.8,12.8,160,-94.89381732483334,-73.58944844764666,-21.304368877186675,15
HORN8,E,12,11.8,12.8,170,-94.49173336934668,-73.58944844764666,-20.902284921700016,15
HORN8,E,12,11.8,12.8,180,-93.56108057990666,-73.58944844764666,-19.971632132259998,15
HORN1,E,13,12.8,13.8,0,-61.26185108294375,-61.26185108294375,0.0,16
HORN1,E,13,12.8,13.8,10,-65.56564094541875,-61.26185108294375,-4.303789862475,16
HORN1,E,13,12.8,13.8,20,-72.2541838077625,-61.26185108294375,-10.992332724818752,16
HORN1,E,13,12.8,13.8,30,-75.96566863640001,-61.26185108294375,-14.703817553456261,16
HORN1,E,13,12.8,13.8,40,-82.08546989801876,-61.26185108294375,-20.823618815075008,16
HORN1,E,13,12.8,13.8,50,-80.39071260347501,-61.26185108294375,-19.12886152053126,16
HORN1,E,13,12.8,13.8,60,-83.09629542833125,-61.26185108294375,-21.834444345387496,16
HORN1,E,13,12.8,13.8,70,-84.9706031661,-61.26185108294375,-23.708752083156256,16
HORN1,E,13,12.8,13.8,80,-82.73008397108126,-61.26185108294375,-21.468232888137507,16
HORN1,E,13,12.8,13.8,90,-83.34846961540626,-61.26185108294375,-22.08661853246251,16
HORN1,E,13,12.8,13.8,100,-85.56452037876875,-61.26185108294375,-24.302669295824998,16
HORN1,E,13,12.8,13.8,110,-85.21206748955625,-61.26185108294375,-23.950216406612498,16
HORN1,E,13,12.8,13.8,120,-83.734662645475,-61.26185108294375,-22.47281156253125,16
HORN1,E,13,12.8,13.8,130,-84.57074685820625,-61.26185108294375,-23.3088957752625,16
HORN1,E,13,12.8,13.8,140,-86.72815414203124,-61.26185108294375,-25.466303059087494,16
HORN1,E,13,12.8,13.8,150,-85.92136142029375,-61.26185108294375,-24.65951033735,16
HORN1,E,13,12.8,13.8,160,-86.7741973771,-61.26185108294375,-25.512346294156245,16
HORN1,E,13,12.8,13.8,170,-89.32644785786249,-61.26185108294375,-28.06459677491874,16
HORN1,E,13,12.8,13.8,180,-82.551429075075,-61.26185108294375,-21.289577992131257,16
HORN2,E,13,12.8,13.8,0,-69.13612837288125,-69.13612837288125,0.0,16
HORN2,E,13,12.8,13.8,10,-72.1765243538875,-69.13612837288125,-3.040395981006256,16
HORN2,E,13,12.8,13.8,20,-77.3251370382875,-69.13612837288125,-8.189008665406249,16
HORN2,E,13,12.8,13.8,30,-80.19718007734376,-69.13612837288125,-11.061051704462514,16
HORN2,E,13,12.8,13.8,40,-89.31891180764376,-69.13612837288125,-20.182783434762513,16
HORN2,E,13,12.8,13.8,50,-87.5922340409125,-69.13612837288125,-18.456105668031256,16
HORN2,E,13,12.8,13.8,60,-88.2402952571375,-69.13612837288125,-19.10416688425626,16
HORN2,E,13,12.8,13.8,70,-91.85019361031875,-69.13612837288125,-22.71406523743751,16
HORN2,E,13,12.8,13.8,80,-90.6687614228,-69.13612837288125,-21.532633049918758,16
HORN2,E,13,12.8,13.8,90,-90.37152907720001,-69.13612837288125,-21.235400704318764,16
HORN2,E,13,12.8,13.8,100,-89.50259282317501,-69.13612837288125,-20.366464450293762,16
HORN2,E,13,12.8,13.8,110,-92.618652695225,-69.13612837288125,-23.48252432234375,16
HORN2,E,13,12.8,13.8,120,-89.79575901618125,-69.13612837288125,-20.659630643300005,16
HORN2,E,13,12.8,13.8,130,-90.94527387533125,-69.13612837288125,-21.809145502450008,16
HORN2,E,13,12.8,13.8,140,-89.74666089193124,-69.13612837288125,-20.610532519049997,16
HORN2,E,13,12.8,13.8,150,-92.01241573201875,-69.13612837288125,-22.876287359137507,16
HORN2,E,13,12.8,13.8,160,-93.00274519324375,-69.13612837288125,-23.86661682036251,16
HORN2,E,13,12.8,13.8,170,-93.43444764855624,-69.13612837288125,-24.298319275675,16
HORN2,E,13,12.8,13.8,180,-91.22909067143125,-69.13612837288125,-22.092962298550006,16
HORN3,E,13,12.8,13.8,0,-68.40795798191249,-68.40795798191249,0.0,16
HORN3,E,13,12.8,13.8,10,-71.56626628788749,-68.40795798191249,-3.158308305974998,16
HORN3,E,13,12.8,13.8,20,-77.42352859593126,-68.40795798191249,-9.01557061401877,16
HORN3,E,13,12.8,13.8,30,-80.8005629637,-68.40795798191249,-12.392604981787514,16
HORN3,E,13,12.8,13.8,40,-88.46072393748125,-68.40795798191249,-20.05276595556876,16
HORN3,E,13,12.8,13.8,50,-88.451857757475,-68.40795798191249,-20.043899775562508,16
HORN3,E,13,12.8,13.8,60,-88.95971782101876,-68.40795798191249,-20.551759839106268,16
HORN3,E,13,12.8,13.8,70,-89.3876254029125,-68.40795798191249,-20.979667421000016,16
HORN3,E,13,12.8,13.8,80,-87.79383527133126,-68.40795798191249,-19.385877289418772,16
HORN3,E,13,12.8,13.8,90,-90.188862569675,-68.40795798191249,-21.780904587762507,16
HORN3,E,13,12.8,13.8,100,-90.47848742349376,-68.40795798191249,-22.07052944158127,16
HORN3,E,13,12.8,13.8,110,-93.40914123694999,-68.40795798191249,-25.001183255037503,16
HORN3,E,13,12.8,13.8,120,-90.2405386270625,-68.40795798191249,-21.832580645150017,16
HORN3,E,13,12.8,13.8,130,-91.38086139875,-68.40795798191249,-22.97290341683751,16
HORN3,E,13,12.8,13.8,140,-94.26945449115001,-68.40795798191249,-25.861496509237526,16
HORN3,E,13,12.8,13.8,150,-93.63274319006251,-68.40795798191249,-25.224785208150024,16
HORN3,E,13,12.8,13.8,160,-91.95071044985625,-68.40795798191249,-23.542752467943757,16
HORN3,E,13,12.8,13.8,170,-93.65421954544374,-68.40795798191249,-25.24626156353125,16
HORN3,E,13,12.8,13.8,180,-92.3165938530625,-68.40795798191249,-23.90863587115001,16
HORN4,E,13,12.8,13.8,0,-70.90740351516875,-70.90740351516875,0.0,16
HORN4,E,13,12.8,13.8,10,-73.19125282557499,-70.90740351516875,-2.2838493104062394,16
HORN4,E,13,12.8,13.8,20,-78.26319342171875,-70.90740351516875,-7.355789906550001,16
HORN4,E,13,12.8,13.8,30,-81.83760913565,-70.90740351516875,-10.930205620481246,16
HORN4,E,13,12.8,13.8,40,-88.262383992325,-70.90740351516875,-17.354980477156246,16
HORN4,E,13,12.8,13.8,50,-92.3232202628875,-70.90740351516875,-21.41581674771875,16
HORN4,E,13,12.8,13.8,60,-90.31098734540001,-70.90740351516875,-19.403583830231256,16
HORN4,E,13,12.8,13.8,70,-90.80399799266249,-70.90740351516875,-19.896594477493736,16
HORN4,E,13,12.8,13.8,80,-91.991283854825,-70.90740351516875,-21.083880339656247,16
HORN4,E,13,12.8,13.8,90,-94.0872460199875,-70.90740351516875,-23.17984250481875,16
HORN4,E,13,12.8,13.8,100,-91.1046780414125,-70.90740351516875,-20.197274526243746,16
HORN4,E,13,12.8,13.8,110,-94.73282226297499,-70.90740351516875,-23.82541874780624,16
HORN4,E,13,12.8,13.8,120,-94.27969422254375,-70.90740351516875,-23.372290707375,16
HORN4,E,13,12.8,13.8,130,-94.449214047775,-70.90740351516875,-23.54181053260625,16
HORN4,E,13,12.8,13.8,140,-94.75733086020625,-70.90740351516875,-23.8499273450375,16
HORN4,E,13,12.8,13.8,150,-92.67564480868751,-70.90740351516875,-21.768241293518756,16
HORN4,E,13,12.8,13.8,160,-94.01725817515626,-70.90740351516875,-23.109854659987505,16
HORN4,E,13,12.8,13.8,170,-94.529906162225,-70.90740351516875,-23.62250264705625,16
HORN4,E,13,12.8,13.8,180,-96.06852191914376,-70.90740351516875,-25.16111840397501,16
HORN5,E,13,12.8,13.8,0,-70.67711553446875,-70.67711553446875,0.0,16
HORN5,E,13,12.8,13.8,10,-73.13414256328751,-70.67711553446875,-2.4570270288187572,16
HORN5,E,13,12.8,13.8,20,-78.48591857795626,-70.67711553446875,-7.808803043487501,16
HORN5,E,13,12.8,13.8,30,-81.76521434723125,-70.67711553446875,-11.088098812762496,16
HORN5,E,13,12.8,13.8,40,-90.45454673110625,-70.67711553446875,-19.777431196637494,16
HORN5,E,13,12.8,13.8,50,-90.01614383564376,-70.67711553446875,-19.339028301175006,16
HORN5,E,13,12.8,13.8,60,-89.548441420025,-70.67711553446875,-18.871325885556246,16
HORN5,E,13,12.8,13.8,70,-92.53666052238125,-70.67711553446875,-21.8595449879125,16
HORN5,E,13,12.8,13.8,80,-93.67030967504999,-70.67711553446875,-22.993194140581238,16
HORN5,E,13,12.8,13.8,90,-93.74737992464375,-70.67711553446875,-23.070264390174998,16
HORN5,E,13,12.8,13.8,100,-91.60369505484375,-70.67711553446875,-20.926579520375,16
HORN5,E,13,12.8,13.8,110,-91.4850673612625,-70.67711553446875,-20.80795182679374,16
HORN5,E,13,12.8,13.8,120,-93.31683271065,-70.67711553446875,-22.63971717618125,16
HORN5,E,13,12.8,13.8,130,-93.75232859250625,-70.67711553446875,-23.07521305803749,16
HORN5,E,13,12.8,13.8,140,-95.9325980715625,-70.67711553446875,-25.25548253709374,16
HORN5,E,13,12.8,13.8,150,-94.62466266744374,-70.67711553446875,-23.94754713297499,16
HORN5,E,13,12.8,13.8,160,-91.96873691621875,-70.67711553446875,-21.29162138174999,16
HORN5,E,13,12.8,13.8,170,-94.2942145641,-70.67711553446875,-23.617099029631248,16
HORN5,E,13,12.8,13.8,180,-94.73226431966874,-70.67711553446875,-24.05514878519999,16
HORN6,E,13,12.8,13.8,0,-72.6405841177,-72.6405841177,0.0,16
HORN6,E,13,12.8,13.8,10,-75.52773834103124,-72.6405841177,-2.887154223331237,16
HORN6,E,13,12.8,13.8,20,-80.41745996705626,-72.6405841177,-7.776875849356259,16
HORN6,E,13,12.8,13.8,30,-85.2088728978375,-72.6405841177,-12.568288780137493,16
HORN6,E,13,12.8,13.8,40,-92.6548264844125,-72.6405841177,-20.014242366712494,16
HORN6,E,13,12.8,13.8,50,-92.82644454975626,-72.6405841177,-20.18586043205626,16
HORN6,E,13,12.8,13.8,60,-92.64157508114374,-72.6405841177,-20.00099096344374,16
HORN6,E,13,12.8,13.8,70,-91.71291627681876,-72.6405841177,-19.07233215911876,16
HORN6,E,13,12.8,13.8,80,-92.5511896757875,-72.6405841177,-19.910605558087497,16
HORN6,E,13,12.8,13.8,90,-93.63165277490624,-72.6405841177,-20.99106865720624,16
HORN6,E,13,12.8,13.8,100,-92.9579220127125,-72.6405841177,-20.3173378950125,16
HORN6,E,13,12.8,13.8,110,-92.51595682886875,-72.6405841177,-19.87537271116875,16
HORN6,E,13,12.8,13.8,120,-94.11375437081875,-72.6405841177,-21.473170253118752,16
HORN6,E,13,12.8,13.8,130,-93.134477615725,-72.6405841177,-20.493893498025002,16
HORN6,E,13,12.8,13.8,140,-93.34512580865625,-72.6405841177,-20.704541690956248,16
HORN6,E,13,12.8,13.8,150,-93.66631870770625,-72.6405841177,-21.025734590006252,16
HORN6,E,13,12.8,13.8,160,-94.91781657811875,-72.6405841177,-22.277232460418745,16
HORN6,E,13,12.8,13.8,170,-96.8489893113375,-72.6405841177,-24.208405193637503,16
HORN6,E,13,12.8,13.8,180,-94.95455366580624,-72.6405841177,-22.313969548106243,16
HORN7,E,13,12.8,13.8,0,-73.6032833791875,-73.6032833791875,0.0,16
HORN7,E,13,12.8,13.8,10,-76.76992689573751,-73.6032833791875,-3.1666435165500104,16
HORN7,E,13,12.8,13.8,20,-81.16328882023126,-73.6032833791875,-7.5600054410437565,16
HORN7,E,13,12.8,13.8,30,-84.99062476688125,-73.6032833791875,-11.387341387693752,16
HORN7,E,13,12.8,13.8,40,-90.21847843092499,-73.6032833791875,-16.615195051737487,16
HORN7,E,13,12.8,13.8,50,-93.526283536475,-73.6032833791875,-19.923000157287504,16
HORN7,E,13,12.8,13.8,60,-92.35472092796874,-73.6032833791875,-18.75143754878124,16
HORN7,E,13,12.8,13.8,70,-93.87900308643125,-73.6032833791875,-20.275719707243752,16
HORN7,E,13,12.8,13.8,80,-91.6355640870125,-73.6032833791875,-18.032280707824995,16
HORN7,E,13,12.8,13.8,90,-93.87579510698126,-73.6032833791875,-20.272511727793756,16
HORN7,E,13,12.8,13.8,100,-94.45198596977501,-73.6032833791875,-20.848702590587507,16
HORN7,E,13,12.8,13.8,110,-94.19356468584999,-73.6032833791875,-20.59028130666249,16
HORN7,E,13,12.8,13.8,120,-93.42583907895624,-73.6032833791875,-19.822555699768742,16
HORN7,E,13,12.8,13.8,130,-95.15267157705625,-73.6032833791875,-21.54938819786875,16
HORN7,E,13,12.8,13.8,140,-94.1479126859,-73.6032833791875,-20.544629306712494,16
HORN7,E,13,12.8,13.8,150,-96.5571675503125,-73.6032833791875,-22.953884171124997,16
HORN7,E,13,12.8,13.8,160,-94.64911134863124,-73.6032833791875,-21.045827969443735,16
HORN7,E,13,12.8,13.8,170,-94.53198897903125,-73.6032833791875,-20.928705599843752,16
HORN7,E,13,12.8,13.8,180,-92.13027909571875,-73.6032833791875,-18.526995716531246,16
HORN8,E,13,12.8,13.8,0,-74.3395409430875,-74.3395409430875,0.0,16
HORN8,E,13,12.8,13.8,10,-77.03333204041874,-74.3395409430875,-2.6937910973312427,16
HORN8,E,13,12.8,13.8,20,-82.32997947935625,-74.3395409430875,-7.990438536268755,16
HORN8,E,13,12.8,13.8,30,-85.54331612343749,-74.3395409430875,-11.203775180349993,16
HORN8,E,13,12.8,13.8,40,-92.22998021361249,-74.3395409430875,-17.890439270524993,16
HORN8,E,13,12.8,13.8,50,-92.39290367098751,-74.3395409430875,-18.05336272790001,16
HORN8,E,13,12.8,13.8,60,-92.2914794987,-74.3395409430875,-17.9519385556125,16
HORN8,E,13,12.8,13.8,70,-94.68468936321875,-74.3395409430875,-20.345148420131252,16
HORN8,E,13,12.8,13.8,80,-92.78633757041877,-74.3395409430875,-18.446796627331267,16
HORN8,E,13,12.8,13.8,90,-95.64924265449375,-74.3395409430875,-21.309701711406248,16
HORN8,E,13,12.8,13.8,100,-94.603532803625,-74.3395409430875,-20.2639918605375,16
HORN8,E,13,12.8,13.8,110,-93.06368582328125,-74.3395409430875,-18.724144880193748,16
HORN8,E,13,12.8,13.8,120,-93.40263215772501,-74.3395409430875,-19.06309121463751,16
