"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, +3.20361668709E-001, +0.00000000000E+000
+9.02985000000E+007, +3.33680217960E-003, +0.00000000000E+000
+1.80297000000E+008, -1.88421267318E-001, +0.00000000000E+000
+2.70295500000E+008, -3.20624276217E-001, +0.00000000000E+000
+3.60294000000E+008, -4.12507359287E-001, +0.00000000000E+000
+4.50292500000E+008, -5.03617322345E-001, +0.00000000000E+000
+5.40291000000E+008, -5.97986085602E-001, +0.00000000000E+000
+6.30289500000E+008, -6.47052275705E-001, +0.00000000000E+000
+7.20288000000E+008, -6.71988732686E-001, +0.00000000000E+000
+8.10286500000E+008, -7.49698564206E-001, +0.00000000000E+000
+9.00285000000E+008, -9.26043791698E-001, +0.00000000000E+000
+9.90283500000E+008, -1.11177352952E+000, +0.00000000000E+000
+1.08028200000E+009, -1.18638507986E+000, +0.00000000000E+000
+1.17028050000E+009, -1.22507579326E+000, +0.00000000000E+000
+1.26027900000E+009, -1.31701412596E+000, +0.00000000000E+000
+1.35027750000E+009, -1.46423804203E+000, +0.00000000000E+000
+1.44027600000E+009, -1.57988011373E+000, +0.00000000000E+000
+1.53027450000E+009, -1.63174811111E+000, +0.00000000000E+000
+1.62027300000E+009, -1.69630837075E+000, +0.00000000000E+000
+1.71027150000E+009, -1.84428304034E+000, +0.00000000000E+000
+1.80027000000E+009, -2.03490710673E+000, +0.00000000000E+000
+1.89026850000E+009, -2.21002068788E+000, +0.00000000000E+000
+1.98026700000E+009, -2.33233132363E+000, +0.00000000000E+000
+2.07026550000E+009, -2.42918911690E+000, +0.00000000000E+000
+2.16026400000E+009, -2.58649415319E+000, +0.00000000000E+000
+2.25026250000E+009, -2.78216422842E+000, +0.00000000000E+000
+2.34026100000E+009, -3.02260830824E+000, +0.00000000000E+000
+2.43025950000E+009, -3.23269733584E+000, +0.00000000000E+000
+2.52025800000E+009, -3.37971130790E+000, +0.00000000000E+000
+2.61025650000E+009, -3.46114983641E+000, +0.00000000000E+000
+2.70025500000E+009, -3.72747065207E+000, +0.00000000000E+000
+2.79025350000E+009, -3.99976682317E+000, +0.00000000000E+000
+2.88025200000E+009, -4.14987069388E+000, +0.00000000000E+000
+2.97025050000E+009, -4.20032981811E+000, +0.00000000000E+000
+3.06024900000E+009, -4.25391745426E+000, +0.00000000000E+000
+3.15024750000E+009, -4.63364698789E+000, +0.00000000000E+000
+3.24024600000E+009, -5.07782315543E+000, +0.00000000000E+000
+3.33024450000E+009, -5.28166465812E+000, +0.00000000000E+000
+3.42024300000E+009, -5.14121029451E+000, +0.00000000000E+000
+3.51024150000E+009, -5.07695719125E+000, +0.00000000000E+000
+3.60024000000E+009, -5.23121684046E+000, +0.00000000000E+000
+3.69023850000E+009, -5.31073980114E+000, +0.00000000000E+000
+3.78023700000E+009, -5.19219380579E+000, +0.00000000000E+000
+3.87023550000E+009, -5.16191104294E+000, +0.00000000000E+000
+3.96023400000E+009, -5.20388530287E+000, +0.00000000000E+000
+4.05023250000E+009, -5.53828888336E+000, +0.00000000000E+000
+4.14023100000E+009, -5.50305143595E+000, +0.00000000000E+000
+4.23022950000E+009, -5.01001869360E+000, +0.00000000000E+000
+4.32022800000E+009, -4.75982501190E+000, +0.00000000000E+000
+4.41022650000E+009, -4.71145851355E+000, +0.00000000000E+000
+4.50022500000E+009, -4.89896990681E+000, +0.00000000000E+000
+4.59022350000E+009, -5.04221129899E+000, +0.00000000000E+000
+4.68022200000E+009, -4.82420694833E+000, +0.00000000000E+000
+4.77022050000E+009, -4.92517546525E+000, +0.00000000000E+000
+4.86021900000E+009, -5.05354146395E+000, +0.00000000000E+000
+4.95021750000E+009, -5.22030548769E+000, +0.00000000000E+000
+5.04021600000E+009, -5.15912644780E+000, +0.00000000000E+000
+5.13021450000E+009, -4.63372172281E+000, +0.00000000000E+000
+5.22021300000E+009, -4.57201231585E+000, +0.00000000000E+000
+5.31021150000E+009, -4.70844276744E+000, +0.00000000000E+000
