"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, +3.56974987261E-001, +0.00000000000E+000
+9.02985000000E+007, +3.11243689858E-002, +0.00000000000E+000
+1.80297000000E+008, -1.64782498071E-001, +0.00000000000E+000
+2.70295500000E+008, -3.03235568973E-001, +0.00000000000E+000
+3.60294000000E+008, -3.86886729583E-001, +0.00000000000E+000
+4.50292500000E+008, -4.58223384012E-001, +0.00000000000E+000
+5.40291000000E+008, -5.29589345519E-001, +0.00000000000E+000
+6.30289500000E+008, -5.54155353203E-001, +0.00000000000E+000
+7.20288000000E+008, -5.47308008641E-001, +0.00000000000E+000
+8.10286500000E+008, -5.89260092956E-001, +0.00000000000E+000
+9.00285000000E+008, -7.27931875422E-001, +0.00000000000E+000
+9.90283500000E+008, -8.71467505006E-001, +0.00000000000E+000
+1.08028200000E+009, -9.00214975353E-001, +0.00000000000E+000
+1.17028050000E+009, -8.79283374569E-001, +0.00000000000E+000
+1.26027900000E+009, -9.07576374006E-001, +0.00000000000E+000
+1.35027750000E+009, -9.92242607112E-001, +0.00000000000E+000
+1.44027600000E+009, -1.04553926389E+000, +0.00000000000E+000
+1.53027450000E+009, -1.02815176515E+000, +0.00000000000E+000
+1.62027300000E+009, -1.00965195887E+000, +0.00000000000E+000
+1.71027150000E+009, -1.07552440135E+000, +0.00000000000E+000
+1.80027000000E+009, -1.19311347675E+000, +0.00000000000E+000
+1.89026850000E+009, -1.26586812599E+000, +0.00000000000E+000
+1.98026700000E+009, -1.25926316069E+000, +0.00000000000E+000
+2.07026550000E+009, -1.24533002889E+000, +0.00000000000E+000
+2.16026400000E+009, -1.29649862753E+000, +0.00000000000E+000
+2.25026250000E+009, -1.38568288479E+000, +0.00000000000E+000
+2.34026100000E+009, -1.48401315292E+000, +0.00000000000E+000
+2.43025950000E+009, -1.53329642238E+000, +0.00000000000E+000
+2.52025800000E+009, -1.54267852445E+000, +0.00000000000E+000
+2.61025650000E+009, -1.54511430733E+000, +0.00000000000E+000
+2.70025500000E+009, -1.65008309547E+000, +0.00000000000E+000
+2.79025350000E+009, -1.73882820408E+000, +0.00000000000E+000
+2.88025200000E+009, -1.74056621050E+000, +0.00000000000E+000
+2.97025050000E+009, -1.68144852451E+000, +0.00000000000E+000
+3.06024900000E+009, -1.68973270525E+000, +0.00000000000E+000
+3.15024750000E+009, -1.87011584535E+000, +0.00000000000E+000
+3.24024600000E+009, -2.04902763148E+000, +0.00000000000E+000
+3.33024450000E+009, -2.06871342677E+000, +0.00000000000E+000
+3.42024300000E+009, -1.92494847306E+000, +0.00000000000E+000
+3.51024150000E+009, -1.86261606115E+000, +0.00000000000E+000
+3.60024000000E+009, -1.93312331507E+000, +0.00000000000E+000
+3.69023850000E+009, -1.99412068072E+000, +0.00000000000E+000
+3.78023700000E+009, -1.94938202149E+000, +0.00000000000E+000
+3.87023550000E+009, -1.93750787073E+000, +0.00000000000E+000
+3.96023400000E+009, -2.00867107371E+000, +0.00000000000E+000
+4.05023250000E+009, -2.23971169453E+000, +0.00000000000E+000
+4.14023100000E+009, -2.22503365890E+000, +0.00000000000E+000
+4.23022950000E+009, -1.95879240158E+000, +0.00000000000E+000
+4.32022800000E+009, -1.76951225174E+000, +0.00000000000E+000
+4.41022650000E+009, -1.81474049119E+000, +0.00000000000E+000
