"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, +3.60186052558E-001, +0.00000000000E+000
+9.02985000000E+007, +2.77431257399E-002, +0.00000000000E+000
+1.80297000000E+008, -1.72144562446E-001, +0.00000000000E+000
+2.70295500000E+008, -3.14735711721E-001, +0.00000000000E+000
+3.60294000000E+008, -4.06224988413E-001, +0.00000000000E+000
+4.50292500000E+008, -4.90426092501E-001, +0.00000000000E+000
+5.40291000000E+008, -5.75620180214E-001, +0.00000000000E+000
+6.30289500000E+008, -6.16522403342E-001, +0.00000000000E+000
+7.20288000000E+008, -6.31659988243E-001, +0.00000000000E+000
+8.10286500000E+008, -6.97149043736E-001, +0.00000000000E+000
+9.00285000000E+008, -8.63974176682E-001, +0.00000000000E+000
+9.90283500000E+008, -1.04457293416E+000, +0.00000000000E+000
+1.08028200000E+009, -1.11717045117E+000, +0.00000000000E+000
+1.17028050000E+009, -1.14954522131E+000, +0.00000000000E+000
+1.26027900000E+009, -1.22917380660E+000, +0.00000000000E+000
+1.35027750000E+009, -1.36241028427E+000, +0.00000000000E+000
+1.44027600000E+009, -1.47071522817E+000, +0.00000000000E+000
+1.53027450000E+009, -1.51669954137E+000, +0.00000000000E+000
+1.62027300000E+009, -1.56914613860E+000, +0.00000000000E+000
+1.71027150000E+009, -1.70224942221E+000, +0.00000000000E+000
+1.80027000000E+009, -1.88020164176E+000, +0.00000000000E+000
+1.89026850000E+009, -2.03911597061E+000, +0.00000000000E+000
+1.98026700000E+009, -2.14400349480E+000, +0.00000000000E+000
+2.07026550000E+009, -2.21921115172E+000, +0.00000000000E+000
+2.16026400000E+009, -2.33899566102E+000, +0.00000000000E+000
+2.25026250000E+009, -2.50805873928E+000, +0.00000000000E+000
+2.34026100000E+009, -2.71125886068E+000, +0.00000000000E+000
+2.43025950000E+009, -2.87056592589E+000, +0.00000000000E+000
+2.52025800000E+009, -2.98801362207E+000, +0.00000000000E+000
+2.61025650000E+009, -3.04936994761E+000, +0.00000000000E+000
+2.70025500000E+009, -3.25263702520E+000, +0.00000000000E+000
+2.79025350000E+009, -3.45306315827E+000, +0.00000000000E+000
+2.88025200000E+009, -3.55306550379E+000, +0.00000000000E+000
+2.97025050000E+009, -3.56598300631E+000, +0.00000000000E+000
+3.06024900000E+009, -3.57037773636E+000, +0.00000000000E+000
+3.15024750000E+009, -3.85331105605E+000, +0.00000000000E+000
+3.24024600000E+009, -4.20451645423E+000, +0.00000000000E+000
+3.33024450000E+009, -4.35410757310E+000, +0.00000000000E+000
+3.42024300000E+009, -4.22516101756E+000, +0.00000000000E+000
+3.51024150000E+009, -4.14823588589E+000, +0.00000000000E+000
+3.60024000000E+009, -4.22871183161E+000, +0.00000000000E+000
+3.69023850000E+009, -4.32608827301E+000, +0.00000000000E+000
+3.78023700000E+009, -4.24975459815E+000, +0.00000000000E+000
+3.87023550000E+009, -4.21070907626E+000, +0.00000000000E+000
+3.96023400000E+009, -4.27665943379E+000, +0.00000000000E+000
+4.05023250000E+009, -4.59805954806E+000, +0.00000000000E+000
+4.14023100000E+009, -4.68563977013E+000, +0.00000000000E+000
+4.23022950000E+009, -4.35330643202E+000, +0.00000000000E+000
+4.32022800000E+009, -4.11186912792E+000, +0.00000000000E+000
+4.41022650000E+009, -4.04256843574E+000, +0.00000000000E+000
+4.50022500000E+009, -4.24553482323E+000, +0.00000000000E+000
+4.59022350000E+009, -4.44817377242E+000, +0.00000000000E+000
+4.68022200000E+009, -4.32374821987E+000, +0.00000000000E+000
+4.77022050000E+009, -4.39590637947E+000, +0.00000000000E+000
+4.86021900000E+009, -4.48788835357E+000, +0.00000000000E+000
+4.95021750000E+009, -4.68054324310E+000, +0.00000000000E+000
+5.04021600000E+009, -4.67204637607E+000, +0.00000000000E+000
+5.13021450000E+009, -4.22648076319E+000, +0.00000000000E+000
