"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, +3.57079985867E-001, +0.00000000000E+000
+9.02985000000E+007, +2.72721490171E-002, +0.00000000000E+000
+1.80297000000E+008, -1.72090049408E-001, +0.00000000000E+000
+2.70295500000E+008, -3.16102763011E-001, +0.00000000000E+000
+3.60294000000E+008, -4.08782072452E-001, +0.00000000000E+000
+4.50292500000E+008, -4.90297045237E-001, +0.00000000000E+000
+5.40291000000E+008, -5.76832753123E-001, +0.00000000000E+000
+6.30289500000E+008, -6.20488834899E-001, +0.00000000000E+000
+7.20288000000E+008, -6.38399551613E-001, +0.00000000000E+000
+8.10286500000E+008, -7.09934488540E-001, +0.00000000000E+000
+9.00285000000E+008, -8.86102010608E-001, +0.00000000000E+000
+9.90283500000E+008, -1.08121613750E+000, +0.00000000000E+000
+1.08028200000E+009, -1.17364067975E+000, +0.00000000000E+000
+1.17028050000E+009, -1.23372701748E+000, +0.00000000000E+000
+1.26027900000E+009, -1.34882555174E+000, +0.00000000000E+000
+1.35027750000E+009, -1.52997373092E+000, +0.00000000000E+000
+1.44027600000E+009, -1.70035374259E+000, +0.00000000000E+000
+1.53027450000E+009, -1.81895369647E+000, +0.00000000000E+000
+1.62027300000E+009, -1.95707561122E+000, +0.00000000000E+000
+1.71027150000E+009, -2.17970637822E+000, +0.00000000000E+000
+1.80027000000E+009, -2.43143607429E+000, +0.00000000000E+000
+1.89026850000E+009, -2.65269654806E+000, +0.00000000000E+000
+1.98026700000E+009, -2.81260286077E+000, +0.00000000000E+000
+2.07026550000E+009, -2.90067473562E+000, +0.00000000000E+000
+2.16026400000E+009, -3.00601661759E+000, +0.00000000000E+000
+2.25026250000E+009, -3.14891375375E+000, +0.00000000000E+000
+2.34026100000E+009, -3.32513172313E+000, +0.00000000000E+000
+2.43025950000E+009, -3.44102599552E+000, +0.00000000000E+000
+2.52025800000E+009, -3.48651540737E+000, +0.00000000000E+000
+2.61025650000E+009, -3.47647434257E+000, +0.00000000000E+000
+2.70025500000E+009, -3.63132704156E+000, +0.00000000000E+000
+2.79025350000E+009, -3.75736937825E+000, +0.00000000000E+000
+2.88025200000E+009, -3.75488930772E+000, +0.00000000000E+000
+2.97025050000E+009, -3.66651032157E+000, +0.00000000000E+000
+3.06024900000E+009, -3.62637013860E+000, +0.00000000000E+000
+3.15024750000E+009, -3.86213838377E+000, +0.00000000000E+000
+3.24024600000E+009, -4.09906321007E+000, +0.00000000000E+000
+3.33024450000E+009, -4.13759013082E+000, +0.00000000000E+000
+3.42024300000E+009, -3.91705903127E+000, +0.00000000000E+000
+3.51024150000E+009, -3.82500582480E+000, +0.00000000000E+000
+3.60024000000E+009, -3.90228337656E+000, +0.00000000000E+000
+3.69023850000E+009, -3.94570237540E+000, +0.00000000000E+000
+3.78023700000E+009, -3.84015155465E+000, +0.00000000000E+000
+3.87023550000E+009, -3.82004549746E+000, +0.00000000000E+000
+3.96023400000E+009, -3.87047633284E+000, +0.00000000000E+000
+4.05023250000E+009, -4.18104793054E+000, +0.00000000000E+000
+4.14023100000E+009, -4.14943762291E+000, +0.00000000000E+000
+4.23022950000E+009, -3.77531986742E+000, +0.00000000000E+000
+4.32022800000E+009, -3.55919926195E+000, +0.00000000000E+000
+4.41022650000E+009, -3.54434298103E+000, +0.00000000000E+000
+4.50022500000E+009, -3.77304386142E+000, +0.00000000000E+000
+4.59022350000E+009, -3.91538852707E+000, +0.00000000000E+000
+4.68022200000E+009, -3.77170531358E+000, +0.00000000000E+000
+4.77022050000E+009, -3.83194955720E+000, +0.00000000000E+000
+4.86021900000E+009, -3.92998801071E+000, +0.00000000000E+000
+4.95021750000E+009, -4.04607124637E+000, +0.00000000000E+000
+5.04021600000E+009, -4.00514854748E+000, +0.00000000000E+000
+5.13021450000E+009, -3.55296129176E+000, +0.00000000000E+000
+5.22021300000E+009, -3.45519430447E+000, +0.00000000000E+000
+5.31021150000E+009, -3.59154292330E+000, +0.00000000000E+000
+5.40021000000E+009, -3.71523112750E+000, +0.00000000000E+000
+5.49020850000E+009, -3.66367841507E+000, +0.00000000000E+000
+5.58020700000E+009, -3.48724653500E+000, +0.00000000000E+000
