7.2 0 0.546869832291557 -5.42890692221546 0
7.2 0.1 0.555596478551528 -5.76048996764504 0.00828932695439783
7.2 0.2 0.567232006898157 -6.07331875389748 0.0165786539087957
7.2 0.3 0.573049771071471 -6.2540865689403 0.0248679808631935
7.2 0.4 0.5846852994181 -6.72795119213362 0.0331573078175913
7.2 0.5 0.593411945678072 -7.04371121984442 0.0414466347719891
7.2 0.6 0.605047474024701 -7.54860705478909 0.049735961726387
7.2 0.7 0.613774120284673 -8.11004290231417 0.0580252886807848
7.2 0.8 0.625409648631301 -8.68426955523169 0.0663146156351826
7.2 0.9 0.63704517697793 -9.23582819114884 0.0746039425895804
7.2 1 0.645771823237902 -9.80018862948335 0.0828932695439783
7.2 1.1 0.654498469497873 -10.3241421621369 0.0911825964983761


10.8 0 0.357792496658838 -5.17624148362359 0
10.8 0.1 0.363610260832152 -5.19599085187072 0.00552621796959855
10.8 0.2 0.366519142918809 -5.27442250578611 0.0110524359391971
10.8 0.3 0.372336907092124 -5.6243526607867 0.0165786539087957
10.8 0.4 0.378154671265438 -5.89118843771916 0.0221048718783942
10.8 0.5 0.383972435438752 -5.99144920640135 0.0276310898479927
10.8 0.6 0.389790199612067 -6.50312571683179 0.0331573078175913
10.8 0.7 0.395607963785381 -6.75657372125786 0.0386835257871898
10.8 0.8 0.401425727958696 -7.10896880023789 0.0442097437567884
10.8 0.9 0.410152374218668 -7.35352038083816 0.0497359617263869
10.8 1 0.415970138391982 -7.55198535177127 0.0552621796959855
10.8 1.1 0.421787902565296 -7.68328116636542 0.060788397665584
10.8 1.2 0.427605666738611 -7.72384091592536 0.0663146156351826
10.8 1.3 0.433423430911925 -7.74826812514665 0.0718408336047812
10.8 1.4 0.43924119508524 -7.7633658124875 0.0773670515743797
10.8 1.5 0.445058959258554 -7.80810738627227 0.0828932695439783
10.8 1.6 0.450876723431868 -7.85109696871611 0.0884194875135768
10.8 1.7 0.456694487605183 -7.9168724829591 0.0939457054831754
10.8 1.8 0.462512251778497 -7.96389892169186 0.0994719234527739
10.8 1.9 0.468330015951812 -8.02197424569568 0.104998141422372
10.8 2 0.474147780125126 -8.05790623315235 0.110524359391971
