"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -8.14361460629E+001, +0.00000000000E+000
+9.02985000000E+007, -1.19284622312E+002, +0.00000000000E+000
+1.80297000000E+008, -9.67372548833E+001, +0.00000000000E+000
+2.70295500000E+008, -8.81594777630E+001, +0.00000000000E+000
+3.60294000000E+008, -8.38244653672E+001, +0.00000000000E+000
+4.50292500000E+008, -8.10593376509E+001, +0.00000000000E+000
+5.40291000000E+008, -8.82661930246E+001, +0.00000000000E+000
+6.30289500000E+008, -7.41241614522E+001, +0.00000000000E+000
+7.20288000000E+008, -7.69040482879E+001, +0.00000000000E+000
+8.10286500000E+008, -7.95748371684E+001, +0.00000000000E+000
+9.00285000000E+008, -8.10485335220E+001, +0.00000000000E+000
+9.90283500000E+008, -8.02509332251E+001, +0.00000000000E+000
+1.08028200000E+009, -7.63763857351E+001, +0.00000000000E+000
+1.17028050000E+009, -8.22511894485E+001, +0.00000000000E+000
+1.26027900000E+009, -9.40818198168E+001, +0.00000000000E+000
+1.35027750000E+009, -8.67131028896E+001, +0.00000000000E+000
+1.44027600000E+009, -8.91979682740E+001, +0.00000000000E+000
+1.53027450000E+009, -9.38983522825E+001, +0.00000000000E+000
+1.62027300000E+009, -8.71346827816E+001, +0.00000000000E+000
+1.71027150000E+009, -9.09180248773E+001, +0.00000000000E+000
+1.80027000000E+009, -8.44186598370E+001, +0.00000000000E+000
+1.89026850000E+009, -8.47328405075E+001, +0.00000000000E+000
+1.98026700000E+009, -9.25494878193E+001, +0.00000000000E+000
+2.07026550000E+009, -8.68517958005E+001, +0.00000000000E+000
+2.16026400000E+009, -8.84712781342E+001, +0.00000000000E+000
+2.25026250000E+009, -8.94733059596E+001, +0.00000000000E+000
+2.34026100000E+009, -8.76688873168E+001, +0.00000000000E+000
+2.43025950000E+009, -9.66592104396E+001, +0.00000000000E+000
+2.52025800000E+009, -8.81233428059E+001, +0.00000000000E+000
+2.61025650000E+009, -8.99252399940E+001, +0.00000000000E+000
