"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -8.09909179033E+001, +0.00000000000E+000
+9.02985000000E+007, -1.15720064714E+002, +0.00000000000E+000
+1.80297000000E+008, -9.69975936046E+001, +0.00000000000E+000
+2.70295500000E+008, -8.94818629436E+001, +0.00000000000E+000
+3.60294000000E+008, -8.49543931881E+001, +0.00000000000E+000
+4.50292500000E+008, -8.07362709644E+001, +0.00000000000E+000
+5.40291000000E+008, -8.31331639280E+001, +0.00000000000E+000
+6.30289500000E+008, -7.47279053889E+001, +0.00000000000E+000
+7.20288000000E+008, -7.63664344190E+001, +0.00000000000E+000
+8.10286500000E+008, -8.11301921399E+001, +0.00000000000E+000
+9.00285000000E+008, -8.38807917838E+001, +0.00000000000E+000
+9.90283500000E+008, -8.07753261126E+001, +0.00000000000E+000
+1.08028200000E+009, -7.88521717320E+001, +0.00000000000E+000
+1.17028050000E+009, -8.32756919923E+001, +0.00000000000E+000
+1.26027900000E+009, -8.49292416895E+001, +0.00000000000E+000
+1.35027750000E+009, -8.38095722138E+001, +0.00000000000E+000
+1.44027600000E+009, -9.29632838890E+001, +0.00000000000E+000
+1.53027450000E+009, -9.00438182851E+001, +0.00000000000E+000
+1.62027300000E+009, -1.01684858285E+002, +0.00000000000E+000
+1.71027150000E+009, -9.21056541218E+001, +0.00000000000E+000
+1.80027000000E+009, -8.67453246144E+001, +0.00000000000E+000
+1.89026850000E+009, -8.94533421694E+001, +0.00000000000E+000
+1.98026700000E+009, -9.66768669175E+001, +0.00000000000E+000
+2.07026550000E+009, -8.71148474397E+001, +0.00000000000E+000
+2.16026400000E+009, -8.80373395779E+001, +0.00000000000E+000
+2.25026250000E+009, -8.57604650465E+001, +0.00000000000E+000
+2.34026100000E+009, -8.69517880955E+001, +0.00000000000E+000
+2.43025950000E+009, -9.78716442719E+001, +0.00000000000E+000
+2.52025800000E+009, -8.55796251818E+001, +0.00000000000E+000
+2.61025650000E+009, -8.90880366304E+001, +0.00000000000E+000
+2.70025500000E+009, -8.99002526622E+001, +0.00000000000E+000
+2.79025350000E+009, -9.13317515798E+001, +0.00000000000E+000
+2.88025200000E+009, -9.07577363799E+001, +0.00000000000E+000
+2.97025050000E+009, -9.28931344766E+001, +0.00000000000E+000
+3.06024900000E+009, -8.81907169862E+001, +0.00000000000E+000
+3.15024750000E+009, -9.29545646200E+001, +0.00000000000E+000
+3.24024600000E+009, -9.33546513694E+001, +0.00000000000E+000
+3.33024450000E+009, -9.87893949747E+001, +0.00000000000E+000
+3.42024300000E+009, -9.40898635424E+001, +0.00000000000E+000
+3.51024150000E+009, -1.02892160429E+002, +0.00000000000E+000
+3.60024000000E+009, -9.92889134667E+001, +0.00000000000E+000
+3.69023850000E+009, -9.59127153146E+001, +0.00000000000E+000
+3.78023700000E+009, -8.97415069225E+001, +0.00000000000E+000
+3.87023550000E+009, -9.00033006619E+001, +0.00000000000E+000
+3.96023400000E+009, -9.14257775392E+001, +0.00000000000E+000
+4.05023250000E+009, -8.99532298797E+001, +0.00000000000E+000
+4.14023100000E+009, -9.05347514227E+001, +0.00000000000E+000
+4.23022950000E+009, -9.34706088811E+001, +0.00000000000E+000
+4.32022800000E+009, -9.37556347023E+001, +0.00000000000E+000
+4.41022650000E+009, -9.71079523149E+001, +0.00000000000E+000
+4.50022500000E+009, -9.54826710177E+001, +0.00000000000E+000
+4.59022350000E+009, -9.66905595307E+001, +0.00000000000E+000
+4.68022200000E+009, -9.64787275797E+001, +0.00000000000E+000
+4.77022050000E+009, -1.01740708433E+002, +0.00000000000E+000
+4.86021900000E+009, -9.74179142705E+001, +0.00000000000E+000
