"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -8.09703797088E+001, +0.00000000000E+000
+9.02985000000E+007, -1.20504841325E+002, +0.00000000000E+000
+1.80297000000E+008, -9.90556547512E+001, +0.00000000000E+000
+2.70295500000E+008, -8.48294895529E+001, +0.00000000000E+000
+3.60294000000E+008, -7.57791868508E+001, +0.00000000000E+000
+4.50292500000E+008, -8.37207694465E+001, +0.00000000000E+000
+5.40291000000E+008, -7.55940189439E+001, +0.00000000000E+000
+6.30289500000E+008, -6.48062178374E+001, +0.00000000000E+000
+7.20288000000E+008, -7.46794270163E+001, +0.00000000000E+000
+8.10286500000E+008, -7.97122226054E+001, +0.00000000000E+000
+9.00285000000E+008, -8.45002267732E+001, +0.00000000000E+000
+9.90283500000E+008, -7.98536241811E+001, +0.00000000000E+000
+1.08028200000E+009, -7.55718253726E+001, +0.00000000000E+000
+1.17028050000E+009, -8.25154164604E+001, +0.00000000000E+000
+1.26027900000E+009, -8.29627439603E+001, +0.00000000000E+000
+1.35027750000E+009, -8.41717566421E+001, +0.00000000000E+000
+1.44027600000E+009, -8.82417721077E+001, +0.00000000000E+000
+1.53027450000E+009, -8.52649495976E+001, +0.00000000000E+000
+1.62027300000E+009, -7.90771640029E+001, +0.00000000000E+000
+1.71027150000E+009, -9.58262512000E+001, +0.00000000000E+000
+1.80027000000E+009, -8.56647678013E+001, +0.00000000000E+000
+1.89026850000E+009, -8.45040731371E+001, +0.00000000000E+000
+1.98026700000E+009, -8.92893198689E+001, +0.00000000000E+000
+2.07026550000E+009, -8.36830581948E+001, +0.00000000000E+000
+2.16026400000E+009, -9.01493470427E+001, +0.00000000000E+000
+2.25026250000E+009, -8.81351352384E+001, +0.00000000000E+000
+2.34026100000E+009, -1.00777359841E+002, +0.00000000000E+000
+2.43025950000E+009, -9.60569026148E+001, +0.00000000000E+000
+2.52025800000E+009, -8.05480604395E+001, +0.00000000000E+000
+2.61025650000E+009, -8.79216530053E+001, +0.00000000000E+000
+2.70025500000E+009, -9.30717574174E+001, +0.00000000000E+000
+2.79025350000E+009, -9.95010850843E+001, +0.00000000000E+000
+2.88025200000E+009, -8.40055175347E+001, +0.00000000000E+000
+2.97025050000E+009, -8.98836243422E+001, +0.00000000000E+000
+3.06024900000E+009, -9.19701747866E+001, +0.00000000000E+000
+3.15024750000E+009, -9.46031475842E+001, +0.00000000000E+000
+3.24024600000E+009, -9.08383841950E+001, +0.00000000000E+000
+3.33024450000E+009, -9.07352574812E+001, +0.00000000000E+000
+3.42024300000E+009, -8.46464329041E+001, +0.00000000000E+000
+3.51024150000E+009, -8.45849232128E+001, +0.00000000000E+000
+3.60024000000E+009, -9.66395773411E+001, +0.00000000000E+000
+3.69023850000E+009, -8.98411251747E+001, +0.00000000000E+000
+3.78023700000E+009, -9.36492056801E+001, +0.00000000000E+000
+3.87023550000E+009, -8.81390569444E+001, +0.00000000000E+000
+3.96023400000E+009, -9.68207358126E+001, +0.00000000000E+000
+4.05023250000E+009, -9.39238142947E+001, +0.00000000000E+000
+4.14023100000E+009, -9.25289518491E+001, +0.00000000000E+000
+4.23022950000E+009, -8.93114712920E+001, +0.00000000000E+000
+4.32022800000E+009, -9.75380984741E+001, +0.00000000000E+000
+4.41022650000E+009, -9.81451996898E+001, +0.00000000000E+000
+4.50022500000E+009, -9.39241365732E+001, +0.00000000000E+000
+4.59022350000E+009, -9.81093004150E+001, +0.00000000000E+000
+4.68022200000E+009, -9.54010019551E+001, +0.00000000000E+000
+4.77022050000E+009, -1.02393590730E+002, +0.00000000000E+000
+4.86021900000E+009, -9.33414483447E+001, +0.00000000000E+000
+4.95021750000E+009, -9.98129743204E+001, +0.00000000000E+000
+5.04021600000E+009, -9.21584492808E+001, +0.00000000000E+000
+5.13021450000E+009, -9.38990596167E+001, +0.00000000000E+000
+5.22021300000E+009, -9.92957013692E+001, +0.00000000000E+000
+5.31021150000E+009, -9.45187982868E+001, +0.00000000000E+000
+5.40021000000E+009, -9.45742117042E+001, +0.00000000000E+000
+5.49020850000E+009, -9.63619042060E+001, +0.00000000000E+000
+5.58020700000E+009, -9.74300166587E+001, +0.00000000000E+000
+5.67020550000E+009, -9.05997794289E+001, +0.00000000000E+000
+5.76020400000E+009, -9.08610603711E+001, +0.00000000000E+000
+5.85020250000E+009, -7.93867462346E+001, +0.00000000000E+000
+5.94020100000E+009, -7.76990251200E+001, +0.00000000000E+000
+6.03019950000E+009, -7.39483744403E+001, +0.00000000000E+000
+6.12019800000E+009, -8.52728222709E+001, +0.00000000000E+000
+6.21019650000E+009, -8.64675071188E+001, +0.00000000000E+000
+6.30019500000E+009, -7.17318856746E+001, +0.00000000000E+000
+6.39019350000E+009, -6.77568849119E+001, +0.00000000000E+000
+6.48019200000E+009, -7.17090200836E+001, +0.00000000000E+000
+6.57019050000E+009, -7.02746583146E+001, +0.00000000000E+000
+6.66018900000E+009, -7.45391487182E+001, +0.00000000000E+000
+6.75018750000E+009, -7.54897257326E+001, +0.00000000000E+000
+6.84018600000E+009, -6.91243946999E+001, +0.00000000000E+000
+6.93018450000E+009, -6.99844259915E+001, +0.00000000000E+000
+7.02018300000E+009, -7.53280678843E+001, +0.00000000000E+000
+7.11018150000E+009, -8.13492497134E+001, +0.00000000000E+000
+7.20018000000E+009, -7.22266046005E+001, +0.00000000000E+000
+7.29017850000E+009, -6.87746743371E+001, +0.00000000000E+000
+7.38017700000E+009, -7.78399264387E+001, +0.00000000000E+000
+7.47017550000E+009, -7.56771419233E+001, +0.00000000000E+000
+7.56017400000E+009, -7.65003351161E+001, +0.00000000000E+000
+7.65017250000E+009, -7.99961780168E+001, +0.00000000000E+000
+7.74017100000E+009, -7.75275893166E+001, +0.00000000000E+000
+7.83016950000E+009, -9.87124076055E+001, +0.00000000000E+000
+7.92016800000E+009, -7.81323070071E+001, +0.00000000000E+000
+8.01016650000E+009, -7.87273047126E+001, +0.00000000000E+000
+8.10016500000E+009, -8.95687858942E+001, +0.00000000000E+000
+8.19016350000E+009, -7.76432618105E+001, +0.00000000000E+000
+8.28016200000E+009, -8.01484704058E+001, +0.00000000000E+000
+8.37016050000E+009, -8.54573120060E+001, +0.00000000000E+000
+8.46015900000E+009, -9.13658506586E+001, +0.00000000000E+000
+8.55015750000E+009, -7.88028478725E+001, +0.00000000000E+000
+8.64015600000E+009, -7.81159492256E+001, +0.00000000000E+000
+8.73015450000E+009, -8.13036765134E+001, +0.00000000000E+000
