"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.00000000000E+005, -8.03924011257E+001, +0.00000000000E+000
+9.02985000000E+007, -1.09200588502E+002, +0.00000000000E+000
+1.80297000000E+008, -8.86673515446E+001, +0.00000000000E+000
+2.70295500000E+008, -8.27262848616E+001, +0.00000000000E+000
+3.60294000000E+008, -7.43323451323E+001, +0.00000000000E+000
+4.50292500000E+008, -8.86167881817E+001, +0.00000000000E+000
+5.40291000000E+008, -7.11077828081E+001, +0.00000000000E+000
+6.30289500000E+008, -6.17366702212E+001, +0.00000000000E+000
+7.20288000000E+008, -6.25147970327E+001, +0.00000000000E+000
+8.10286500000E+008, -6.71529315452E+001, +0.00000000000E+000
+9.00285000000E+008, -8.23823006669E+001, +0.00000000000E+000
+9.90283500000E+008, -8.00437907670E+001, +0.00000000000E+000
+1.08028200000E+009, -7.33281464721E+001, +0.00000000000E+000
+1.17028050000E+009, -8.37622545458E+001, +0.00000000000E+000
+1.26027900000E+009, -8.97465137827E+001, +0.00000000000E+000
+1.35027750000E+009, -8.77120375574E+001, +0.00000000000E+000
+1.44027600000E+009, -8.62149632140E+001, +0.00000000000E+000
+1.53027450000E+009, -9.73662279862E+001, +0.00000000000E+000
+1.62027300000E+009, -8.47481473136E+001, +0.00000000000E+000
+1.71027150000E+009, -1.02175535533E+002, +0.00000000000E+000
+1.80027000000E+009, -8.65938981232E+001, +0.00000000000E+000
+1.89026850000E+009, -8.65248565459E+001, +0.00000000000E+000
+1.98026700000E+009, -8.76463852558E+001, +0.00000000000E+000
+2.07026550000E+009, -8.79309928827E+001, +0.00000000000E+000
+2.16026400000E+009, -9.24858737975E+001, +0.00000000000E+000
+2.25026250000E+009, -8.89704389813E+001, +0.00000000000E+000
+2.34026100000E+009, -8.70365658858E+001, +0.00000000000E+000
+2.43025950000E+009, -9.82882156152E+001, +0.00000000000E+000
+2.52025800000E+009, -8.72370269850E+001, +0.00000000000E+000
+2.61025650000E+009, -8.69465940612E+001, +0.00000000000E+000
+2.70025500000E+009, -9.12744649001E+001, +0.00000000000E+000
+2.79025350000E+009, -9.33448662945E+001, +0.00000000000E+000
+2.88025200000E+009, -8.89959149274E+001, +0.00000000000E+000
+2.97025050000E+009, -9.53601665648E+001, +0.00000000000E+000
+3.06024900000E+009, -9.09018122532E+001, +0.00000000000E+000
+3.15024750000E+009, -9.57337703421E+001, +0.00000000000E+000
+3.24024600000E+009, -9.55460013205E+001, +0.00000000000E+000
+3.33024450000E+009, -9.01553517548E+001, +0.00000000000E+000
+3.42024300000E+009, -8.52979950894E+001, +0.00000000000E+000
+3.51024150000E+009, -1.04923560966E+002, +0.00000000000E+000
+3.60024000000E+009, -9.53393902345E+001, +0.00000000000E+000
+3.69023850000E+009, -9.52484153349E+001, +0.00000000000E+000
+3.78023700000E+009, -8.78811339127E+001, +0.00000000000E+000
+3.87023550000E+009, -9.07868240789E+001, +0.00000000000E+000
+3.96023400000E+009, -9.51294786514E+001, +0.00000000000E+000
+4.05023250000E+009, -9.45862747133E+001, +0.00000000000E+000
+4.14023100000E+009, -9.37795490467E+001, +0.00000000000E+000
+4.23022950000E+009, -1.10599587285E+002, +0.00000000000E+000
+4.32022800000E+009, -9.95569118598E+001, +0.00000000000E+000
+4.41022650000E+009, -1.07978304370E+002, +0.00000000000E+000
+4.50022500000E+009, -1.03341635563E+002, +0.00000000000E+000
+4.59022350000E+009, -9.99918032396E+001, +0.00000000000E+000
+4.68022200000E+009, -9.63001404792E+001, +0.00000000000E+000
+4.77022050000E+009, -9.20776428673E+001, +0.00000000000E+000
+4.86021900000E+009, -9.20148693629E+001, +0.00000000000E+000
+4.95021750000E+009, -1.04636469107E+002, +0.00000000000E+000
+5.04021600000E+009, -9.60867719939E+001, +0.00000000000E+000
+5.13021450000E+009, -9.49776695272E+001, +0.00000000000E+000
+5.22021300000E+009, -1.04907331547E+002, +0.00000000000E+000
+5.31021150000E+009, -1.01740176248E+002, +0.00000000000E+000
+5.40021000000E+009, -9.92359837759E+001, +0.00000000000E+000
+5.49020850000E+009, -1.04642021251E+002, +0.00000000000E+000
+5.58020700000E+009, -9.93848136432E+001, +0.00000000000E+000
+5.67020550000E+009, -8.24652743357E+001, +0.00000000000E+000
+5.76020400000E+009, -6.66416132306E+001, +0.00000000000E+000
+5.85020250000E+009, -5.87076286360E+001, +0.00000000000E+000
+5.94020100000E+009, -5.71379579187E+001, +0.00000000000E+000
+6.03019950000E+009, -5.38091983396E+001, +0.00000000000E+000
+6.12019800000E+009, -5.63650365401E+001, +0.00000000000E+000
+6.21019650000E+009, -5.69705225139E+001, +0.00000000000E+000
+6.30019500000E+009, -5.42493886996E+001, +0.00000000000E+000
+6.39019350000E+009, -5.59230688784E+001, +0.00000000000E+000
+6.48019200000E+009, -5.84639234894E+001, +0.00000000000E+000
+6.57019050000E+009, -5.94137350038E+001, +0.00000000000E+000
+6.66018900000E+009, -5.92946544625E+001, +0.00000000000E+000
+6.75018750000E+009, -5.84259245871E+001, +0.00000000000E+000
+6.84018600000E+009, -5.72798106988E+001, +0.00000000000E+000
+6.93018450000E+009, -5.99357646695E+001, +0.00000000000E+000
+7.02018300000E+009, -5.84604273701E+001, +0.00000000000E+000
+7.11018150000E+009, -5.61343643418E+001, +0.00000000000E+000
+7.20018000000E+009, -5.43524416339E+001, +0.00000000000E+000
+7.29017850000E+009, -5.41019751473E+001, +0.00000000000E+000
+7.38017700000E+009, -5.64462600712E+001, +0.00000000000E+000
+7.47017550000E+009, -5.62519745248E+001, +0.00000000000E+000
+7.56017400000E+009, -5.80460787125E+001, +0.00000000000E+000
+7.65017250000E+009, -5.57634714658E+001, +0.00000000000E+000
+7.74017100000E+009, -5.93724886507E+001, +0.00000000000E+000
+7.83016950000E+009, -5.80584606211E+001, +0.00000000000E+000
+7.92016800000E+009, -5.73601391831E+001, +0.00000000000E+000
+8.01016650000E+009, -6.35102826312E+001, +0.00000000000E+000
+8.10016500000E+009, -7.13137059342E+001, +0.00000000000E+000
+8.19016350000E+009, -6.88411488058E+001, +0.00000000000E+000
+8.28016200000E+009, -6.50894671164E+001, +0.00000000000E+000
+8.37016050000E+009, -6.41960533414E+001, +0.00000000000E+000
+8.46015900000E+009, -6.52302682376E+001, +0.00000000000E+000
+8.55015750000E+009, -6.76917348267E+001, +0.00000000000E+000
+8.64015600000E+009, -7.22263408666E+001, +0.00000000000E+000
+8.73015450000E+009, -6.72885994858E+001, +0.00000000000E+000
+8.82015300000E+009, -7.40895912702E+001, +0.00000000000E+000
+8.91015150000E+009, -7.54791292691E+001, +0.00000000000E+000
+9.00015000000E+009, -7.65929208853E+001, +0.00000000000E+000
+9.09014850000E+009, -6.65774249367E+001, +0.00000000000E+000
+9.18014700000E+009, -7.16440626054E+001, +0.00000000000E+000
+9.27014550000E+009, -6.79622330375E+001, +0.00000000000E+000
+9.36014400000E+009, -6.79744291372E+001, +0.00000000000E+000
